# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251014002548
# ID	Prediction	noTP	SP	mTP	CS Position
YP_008530238.1	noTP	0.935502	0.044491	0.020007	
YP_008530239.1	noTP	0.858365	0.141573	0.000062	
YP_008530240.1	noTP	0.996798	0.000359	0.002844	
YP_008530241.1	noTP	0.997200	0.001231	0.001569	
YP_008530242.1	noTP	0.847488	0.142161	0.010352	
YP_008530243.1	noTP	0.998989	0.000012	0.001000	
YP_008530244.1	noTP	0.960000	0.022871	0.017129	
YP_008530245.1	noTP	0.958793	0.023910	0.017297	
YP_498609.1	noTP	0.999960	0.000017	0.000023	
YP_498610.1	noTP	0.998888	0.000126	0.000985	
YP_498611.1	noTP	0.998433	0.001475	0.000092	
YP_498612.1	noTP	0.999882	0.000033	0.000085	
YP_498613.1	noTP	0.999391	0.000573	0.000036	
YP_498614.1	noTP	0.999425	0.000307	0.000268	
YP_498615.1	mTP	0.084157	0.032218	0.883625	CS pos: 32-33. RCP-EA. Pr: 0.2555
YP_498616.1	noTP	0.999969	0.000024	0.000007	
YP_498617.1	noTP	0.999484	0.000008	0.000508	
YP_498618.1	noTP	0.999953	0.000002	0.000045	
YP_498619.1	noTP	0.953247	0.044537	0.002217	
YP_498620.1	noTP	0.999873	0.000122	0.000005	
YP_498621.1	noTP	0.999942	0.000027	0.000031	
YP_498622.1	noTP	0.999461	0.000499	0.000040	
YP_498623.1	noTP	0.999907	0.000007	0.000086	
YP_498624.1	noTP	0.999996	0.000001	0.000004	
YP_498625.1	noTP	0.999788	0.000175	0.000037	
YP_498626.1	noTP	0.999994	0.000005	0.000001	
YP_498627.1	noTP	0.877402	0.116543	0.006056	
YP_498628.1	noTP	0.997334	0.002621	0.000045	
YP_498629.1	noTP	0.722884	0.267325	0.009791	
YP_498630.1	noTP	0.855049	0.030140	0.114810	
YP_498631.1	SP	0.016685	0.983177	0.000138	CS pos: 27-28. SNA-AE. Pr: 0.8527
YP_498632.1	noTP	0.996760	0.002407	0.000834	
YP_498633.1	noTP	0.998067	0.000555	0.001378	
YP_498634.1	SP	0.334746	0.665091	0.000163	CS pos: 28-29. ATS-MT. Pr: 0.6577
YP_498635.1	noTP	0.934934	0.054984	0.010082	
YP_498636.1	noTP	0.999915	0.000013	0.000072	
YP_498637.1	noTP	0.999954	0.000029	0.000017	
YP_498638.1	noTP	0.424019	0.218126	0.357855	
YP_498639.1	noTP	0.999337	0.000465	0.000198	
YP_498640.1	noTP	0.998122	0.000086	0.001792	
YP_498641.1	noTP	0.999919	0.000032	0.000049	
YP_498642.1	noTP	0.986000	0.001710	0.012291	
YP_498643.1	noTP	0.990847	0.002548	0.006605	
YP_498644.1	noTP	0.852696	0.003424	0.143880	
YP_498645.1	noTP	0.999747	0.000144	0.000109	
YP_498646.1	noTP	0.997625	0.002197	0.000178	
YP_498647.1	noTP	0.999630	0.000186	0.000183	
YP_498648.1	noTP	0.999534	0.000375	0.000091	
YP_498649.1	noTP	0.999488	0.000059	0.000453	
YP_498650.1	noTP	0.958601	0.004062	0.037337	
YP_498651.1	noTP	0.999673	0.000114	0.000213	
YP_498652.1	noTP	0.999380	0.000228	0.000392	
YP_498653.1	noTP	0.999414	0.000523	0.000064	
YP_498654.1	noTP	0.973710	0.025994	0.000295	
YP_498655.1	noTP	0.999960	0.000024	0.000016	
YP_498656.1	SP	0.001103	0.998845	0.000051	CS pos: 26-27. AHA-SD. Pr: 0.9451
YP_498657.1	SP	0.016300	0.983186	0.000514	CS pos: 24-25. TAG-CG. Pr: 0.3085
YP_498658.1	SP	0.026198	0.972666	0.001136	CS pos: 23-24. ITA-GC. Pr: 0.2452
YP_498659.1	SP	0.019684	0.979354	0.000963	CS pos: 24-25. TAG-CG. Pr: 0.3211
YP_498660.1	SP	0.017605	0.980845	0.001550	CS pos: 23-24. TAG-CG. Pr: 0.4574
YP_498661.1	noTP	0.981584	0.017990	0.000426	
YP_498662.1	noTP	0.999493	0.000064	0.000444	
YP_498663.1	noTP	0.999404	0.000518	0.000079	
YP_498664.1	noTP	0.954690	0.044781	0.000529	
YP_498665.1	noTP	0.997203	0.002023	0.000775	
YP_498666.1	noTP	0.995612	0.004100	0.000288	
YP_498667.1	noTP	0.999939	0.000036	0.000024	
YP_498668.1	noTP	0.872448	0.125774	0.001779	
YP_498669.1	noTP	0.999814	0.000101	0.000085	
YP_498670.1	SP	0.426637	0.557534	0.015829	CS pos: 36-37. ANA-AQ. Pr: 0.3151
YP_498671.1	noTP	0.999935	0.000009	0.000056	
YP_498672.1	noTP	0.999870	0.000028	0.000101	
YP_498673.1	noTP	0.999544	0.000119	0.000337	
YP_498674.1	SP	0.004572	0.995134	0.000294	CS pos: 23-24. CSG-NS. Pr: 0.6391
YP_498675.1	noTP	0.999794	0.000096	0.000109	
YP_498676.1	noTP	0.999950	0.000014	0.000035	
YP_498677.1	noTP	0.999401	0.000519	0.000080	
YP_498678.1	noTP	0.999030	0.000158	0.000812	
YP_498679.1	noTP	0.999733	0.000053	0.000213	
YP_498680.1	noTP	0.865809	0.024226	0.109965	
YP_498681.1	noTP	0.999174	0.000065	0.000761	
YP_498682.1	noTP	0.998030	0.000364	0.001606	
YP_498683.1	noTP	0.999778	0.000139	0.000083	
YP_498685.1	noTP	0.999900	0.000043	0.000057	
YP_498686.1	noTP	0.999982	0.000001	0.000018	
YP_498687.1	noTP	0.999254	0.000575	0.000170	
YP_498688.1	noTP	0.544563	0.094236	0.361200	
YP_498689.1	noTP	0.999700	0.000258	0.000042	
YP_498690.1	noTP	0.999908	0.000032	0.000060	
YP_498691.1	noTP	0.999676	0.000061	0.000264	
YP_498692.1	noTP	0.995700	0.004232	0.000068	
YP_498693.1	noTP	0.999482	0.000019	0.000499	
YP_498694.1	noTP	0.999866	0.000066	0.000067	
YP_498695.1	SP	0.012373	0.986584	0.001043	CS pos: 28-29. AHA-DT. Pr: 0.4785
YP_498696.1	noTP	0.999840	0.000085	0.000075	
YP_498698.1	noTP	0.999789	0.000186	0.000025	
YP_498699.1	noTP	0.997195	0.002749	0.000056	
YP_498700.1	noTP	0.999842	0.000147	0.000012	
