# SignalP-5.0	Organism: euk	Timestamp: 20250922134021
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_13|P56130|Putative|CP094167.1|tpos:229193-229349	OTHER	0.001316	0.998684	
antigen_14|A0A1Q9J9W6|Outer|CP094167.1|tpos:235500-235805	SP(Sec/SPI)	0.973895	0.026105	CS pos: 17-18. LHA-ER. Pr: 0.6604
antigen_16|A0A060PRJ6|Outer|CP094167.1|tpos:98581-98966	SP(Sec/SPI)	0.992644	0.007356	CS pos: 21-22. LHA-ED. Pr: 0.9209
antigen_17|A0A238GT21|Outer|CP094167.1|tpos:179920-180311	OTHER	0.000623	0.999377	
antigen_22|G1UIZ3|Neutrophil-activating|CP094167.1|tpos:381294-381437	OTHER	0.002667	0.997333	
antigen_26|Q6DT22|Adhesin|CP094167.1|tpos:180033-180287	OTHER	0.003836	0.996164	
antigen_27|Q9AI97|BabB|CP094167.1|tpos:180047-180233	OTHER	0.001627	0.998373	
antigen_12|P56105|DNA|CP094167.1|tpos:19396-20288	OTHER	0.000587	0.999413	
antigen_6|O25571|Outer|CP094167.1|tpos:180415-180626	OTHER	0.000867	0.999133	
antigen_18|A0A238GVV7|KatA|CP094167.1|tpos:187866-188156	OTHER	0.256290	0.743710	
antigen_20|P43313|DNA|CP094167.1|tpos:381294-381437	OTHER	0.002667	0.997333	
antigen_21|A0A060PT92|LPP20|CP094167.1|tpos:24637-24811	SP(Sec/SPI)	0.898128	0.101872	CS pos: 25-26. SHA-PK. Pr: 0.2990
antigen_24|J0IQC3|Outer|CP094167.1|tpos:179920-180624	OTHER	0.000623	0.999377	
antigen_29|Q75X90|Cag|CP094167.1|tpos:301013-301342	OTHER	0.000547	0.999453	
