# SignalP-5.0	Organism: euk	Timestamp: 20250922134021
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_2|O25249|Plasminogen-binding|NZ_CP094172.1|tpos:191014-191448	SP(Sec/SPI)	0.985455	0.014545	CS pos: 20-21. SAS-WQ. Pr: 0.3253
antigen_26|Q6DT22|Adhesin|NZ_CP094172.1|tpos:179831-180083	OTHER	0.004845	0.995155	
antigen_27|Q9AI97|BabB|NZ_CP094172.1|tpos:179846-180040	OTHER	0.003804	0.996196	
antigen_6|O25571|Outer|NZ_CP094172.1|tpos:180211-180422	OTHER	0.000867	0.999133	
antigen_10|O25658|7-alpha-hydroxysteroid|NZ_CP094172.1|tpos:337373-337634	OTHER	0.000925	0.999075	
antigen_12|P56105|DNA|NZ_CP094172.1|tpos:20162-21054	OTHER	0.000603	0.999397	
antigen_24|J0IQC3|Outer|NZ_CP094172.1|tpos:179718-180420	OTHER	0.000608	0.999392	
antigen_14|A0A1Q9J9W6|Outer|NZ_CP094172.1|tpos:249871-250176	SP(Sec/SPI)	0.974787	0.025213	CS pos: 17-18. LHA-ER. Pr: 0.6577
antigen_16|A0A060PRJ6|Outer|NZ_CP094172.1|tpos:179691-180088	OTHER	0.004045	0.995955	
antigen_17|A0A238GT21|Outer|NZ_CP094172.1|tpos:179718-180107	OTHER	0.000608	0.999392	
antigen_21|A0A060PT92|LPP20|NZ_CP094172.1|tpos:25478-25652	SP(Sec/SPI)	0.863616	0.136384	CS pos: 25-26. SHA-PK. Pr: 0.2807
antigen_28|Q7X2K0|SabA|NZ_CP094172.1|tpos:400183-400252	OTHER	0.378374	0.621626	
