# SignalP-5.0	Organism: euk	Timestamp: 20251019203946
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_13|P56130|Putative|WP_245098773.1|tpos:1-418	OTHER	0.001177	0.998823	
antigen_28|Q7X2K0|SabA|WP_245099584.1|tpos:5-61	SP(Sec/SPI)	0.993125	0.006875	CS pos: 17-18. LHA-ED. Pr: 0.9509
antigen_29|Q75X90|Cag|WP_000133871.1|tpos:1-330	OTHER	0.000547	0.999453	
antigen_0|O25204|Competence|WP_000584973.1|tpos:1-87	OTHER	0.000793	0.999207	
antigen_16|A0A060PRJ6|Outer|WP_245099584.1|tpos:1-388	SP(Sec/SPI)	0.989996	0.010004	CS pos: 21-22. LHA-ED. Pr: 0.9403
antigen_17|A0A238GT21|Outer|WP_245099532.1|tpos:23-381	OTHER	0.000682	0.999318	
antigen_14|A0A1Q9J9W6|Outer|WP_021302586.1|tpos:1-304	SP(Sec/SPI)	0.977443	0.022557	CS pos: 17-18. LHA-ER. Pr: 0.6680
antigen_18|A0A238GVV7|KatA|WP_245099860.1|tpos:1-291	OTHER	0.256290	0.743710	
antigen_1|O25233|Potassium|WP_245098508.1|tpos:1-378	OTHER	0.000241	0.999759	
antigen_2|O25249|Plasminogen-binding|WP_245098486.1|tpos:1-437	SP(Sec/SPI)	0.980803	0.019197	CS pos: 19-20. SAS-WQ. Pr: 0.3291
antigen_3|O25522|Conserved|WP_245099880.1|tpos:1-226	OTHER	0.003101	0.996899	
antigen_30|Q9ZHT1|Vacuolating|WP_245099839.1|tpos:1-1301	SP(Sec/SPI)	0.759730	0.240270	CS pos: 33-34. SHA-AF. Pr: 0.7191
antigen_21|A0A060PT92|LPP20|WP_000795976.1|tpos:1-175	SP(Sec/SPI)	0.863616	0.136384	CS pos: 25-26. SHA-PK. Pr: 0.2807
antigen_22|G1UIZ3|Neutrophil-activating|WP_245098843.1|tpos:1-144	OTHER	0.002428	0.997572	
antigen_23|Q70NT5|Heat|WP_245099145.1|tpos:94-273	OTHER	0.000652	0.999348	
antigen_24|J0IQC3|Outer|WP_245099532.1|tpos:23-684	OTHER	0.000682	0.999318	
antigen_27|Q9AI97|BabB|WP_245099532.1|tpos:153-306	OTHER	0.001881	0.998119	
antigen_11|O25794|tRNA(Ile)-lysidine/2-thiocytidine|WP_000312894.1|tpos:1-253	OTHER	0.000493	0.999507	
antigen_15|A0A219MBY0|DupA|WP_245099626.1|tpos:206-832	OTHER	0.001093	0.998907	
antigen_25|P0A0R3|Co-chaperonin|WP_245050947.1|tpos:1-120	OTHER	0.001199	0.998801	
antigen_26|Q6DT22|Adhesin|WP_245099832.1|tpos:152-403	OTHER	0.003524	0.996476	
antigen_20|P43313|DNA|WP_245098843.1|tpos:1-144	OTHER	0.002428	0.997572	
antigen_19|A0A060CUG4|Cag|WP_245099602.1|tpos:1-461	SP(Sec/SPI)	0.970546	0.029454	CS pos: 27-28. AVA-MI. Pr: 0.6203
antigen_8|O25606|Conserved|WP_245099774.1|tpos:1-218	OTHER	0.000446	0.999554	
antigen_9|O25617|GTPase|WP_245099758.1|tpos:426-765	OTHER	0.000326	0.999674	
antigen_10|O25658|7-alpha-hydroxysteroid|WP_140565105.1|tpos:1-262	OTHER	0.000925	0.999075	
antigen_4|O25532|Urease|WP_245099870.1|tpos:1-244	SP(Sec/SPI)	0.893020	0.106980	CS pos: 24-25. GHC-VG. Pr: 0.4628
antigen_5|O25537|Lipid-A-disaccharide|WP_245099866.1|tpos:1-360	OTHER	0.003050	0.996950	
antigen_12|P56105|DNA|WP_245099364.1|tpos:1-893	OTHER	0.000632	0.999368	
antigen_6|O25571|Outer|WP_245099813.1|tpos:1-528	OTHER	0.416329	0.583671	
antigen_7|O25578|Uncharacterized|WP_001240253.1|tpos:1-229	OTHER	0.000263	0.999737	
