# SignalP-5.0	Organism: euk	Timestamp: 20251019203946
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_16|A0A060PRJ6|Outer|UFG19456.1|tpos:1-388	SP(Sec/SPI)	0.992539	0.007461	CS pos: 21-22. LHA-ED. Pr: 0.9373
antigen_17|A0A238GT21|Outer|UFG20207.1|tpos:37-401	OTHER	0.001156	0.998844	
antigen_18|A0A238GVV7|KatA|UFG19588.1|tpos:1-291	OTHER	0.256290	0.743710	
antigen_2|O25249|Plasminogen-binding|UFG20662.1|tpos:1-449	SP(Sec/SPI)	0.985455	0.014545	CS pos: 20-21. SAS-WQ. Pr: 0.3253
antigen_20|P43313|DNA|UFG20440.1|tpos:1-144	OTHER	0.002612	0.997388	
antigen_21|A0A060PT92|LPP20|UFG20130.1|tpos:1-175	SP(Sec/SPI)	0.863616	0.136384	CS pos: 25-26. SHA-PK. Pr: 0.2807
antigen_22|G1UIZ3|Neutrophil-activating|UFG20440.1|tpos:1-144	OTHER	0.002612	0.997388	
antigen_23|Q70NT5|Heat|UFG20208.1|tpos:94-273	OTHER	0.000652	0.999348	
antigen_24|J0IQC3|Outer|UFG20207.1|tpos:37-700	OTHER	0.001156	0.998844	
antigen_7|O25578|Uncharacterized|UFG19624.1|tpos:1-229	OTHER	0.000248	0.999752	
antigen_9|O25617|GTPase|UFG19663.1|tpos:429-777	OTHER	0.000150	0.999850	
antigen_13|P56130|Putative|UFG20477.1|tpos:1-418	OTHER	0.001150	0.998850	
antigen_6|O25571|Outer|UFG19619.1|tpos:1-528	OTHER	0.413500	0.586500	
antigen_30|Q9ZHT1|Vacuolating|UFG19598.1|tpos:1-1303	SP(Sec/SPI)	0.683758	0.316242	CS pos: 33-34. SHA-AF. Pr: 0.6335
antigen_1|O25233|Potassium|UFG20648.1|tpos:1-378	OTHER	0.000294	0.999706	
antigen_14|A0A1Q9J9W6|Outer|UFG19384.1|tpos:1-304	SP(Sec/SPI)	0.978717	0.021283	CS pos: 17-18. LHA-ER. Pr: 0.7298
antigen_29|Q75X90|Cag|UFG20687.1|tpos:1-330	OTHER	0.000547	0.999453	
antigen_25|P0A0R3|Co-chaperonin|UFG20209.1|tpos:1-118	OTHER	0.001199	0.998801	
antigen_26|Q6DT22|Adhesin|UFG20207.1|tpos:149-366	OTHER	0.003041	0.996959	
antigen_27|Q9AI97|BabB|UFG20220.1|tpos:170-317	OTHER	0.001414	0.998586	
antigen_15|A0A219MBY0|DupA|UFG20215.1|tpos:177-787	OTHER	0.000983	0.999017	
antigen_0|O25204|Competence|UFG20401.1|tpos:1-87	OTHER	0.000593	0.999407	
antigen_8|O25606|Conserved|UFG19653.1|tpos:1-218	OTHER	0.000392	0.999608	
antigen_10|O25658|7-alpha-hydroxysteroid|UFG20613.1|tpos:1-262	OTHER	0.000941	0.999059	
antigen_11|O25794|tRNA(Ile)-lysidine/2-thiocytidine|UFG19825.1|tpos:1-253	OTHER	0.000493	0.999507	
antigen_12|P56105|DNA|UFG20116.1|tpos:1-893	OTHER	0.000881	0.999119	
antigen_3|O25522|Conserved|UFG19568.1|tpos:1-226	OTHER	0.003792	0.996208	
antigen_4|O25532|Urease|UFG19576.1|tpos:1-242	SP(Sec/SPI)	0.898906	0.101094	CS pos: 24-25. GHC-VG. Pr: 0.4689
antigen_5|O25537|Lipid-A-disaccharide|UFG19582.1|tpos:1-360	OTHER	0.002619	0.997381	
antigen_28|Q7X2K0|SabA|UFG19459.1|tpos:1-99	SP(Sec/SPI)	0.995109	0.004891	CS pos: 20-21. AEA-NG. Pr: 0.7219
