# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019231010
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_62|Q9ZM94|1-deoxy-D-xylulose-5-phosphate|WRF38850.1|tpos:1-616	noTP	0.999763	0.000186	0.000051	
antigen_189|B2UV21|Orotate|WRF38229.1|tpos:1-201	noTP	0.997546	0.001832	0.000622	
antigen_190|Q9ZMR3|tRNA|WRF38688.1|tpos:1-420	noTP	0.998471	0.000410	0.001119	
antigen_30|P66119|Large|WRF38282.1|tpos:1-93	noTP	0.999265	0.000352	0.000383	
antigen_31|Q9ZK20|Transcription|WRF39207.1|tpos:1-175	noTP	0.999910	0.000015	0.000075	
antigen_32|B2USG1|Ketol-acid|WRF38832.1|tpos:1-330	noTP	0.999894	0.000077	0.000028	
antigen_59|B5Z8N3|Formamidase|WRF38210.1|tpos:1-334	noTP	0.847053	0.149696	0.003251	
antigen_127|Q9ZLC8|RNA|WRF39080.1|tpos:1-413	noTP	0.989579	0.000298	0.010123	
antigen_129|B2USN5|Ribosome-binding|WRF38891.1|tpos:1-111	noTP	0.999604	0.000162	0.000234	
antigen_131|Q1CR79|NAD|WRF38448.1|tpos:1-284	noTP	0.999774	0.000101	0.000125	
antigen_136|Q1CV84|Urease|WRF38575.1|tpos:1-170	noTP	0.999339	0.000090	0.000571	
antigen_137|Q09066|Urease|WRF38573.1|tpos:1-199	noTP	0.998967	0.000616	0.000417	
antigen_138|B2UVE0|3-hydroxyacyl-[acyl-carrier-protein]|WRF38533.1|tpos:1-159	noTP	0.996774	0.000336	0.002890	
antigen_164|Q48252|Type|WRF37892.1|tpos:1-983	noTP	0.999983	0.000002	0.000014	
antigen_68|B2UU74|tRNA|WRF37978.1|tpos:1-381	noTP	0.991357	0.004292	0.004351	
antigen_168|Q9ZMH1|Chaperone|WRF38769.1|tpos:1-856	noTP	0.999922	0.000021	0.000058	
antigen_41|B6JLM6|7-cyano-7-deazaguanine|WRF39082.1|tpos:1-223	noTP	0.999046	0.000748	0.000206	
antigen_42|B5ZAB8|Elongation|WRF39181.1|tpos:1-596	noTP	0.998060	0.000892	0.001048	
antigen_93|Q9ZLY1|Phospho-N-acetylmuramoyl-pentapeptide-transferase|WRF37937.1|tpos:1-352	noTP	0.996027	0.001523	0.002450	
antigen_102|O25688|Ribosome-binding|WRF38891.1|tpos:1-111	noTP	0.999604	0.000162	0.000234	
antigen_175|Q1CS23|Nucleoside|WRF38212.1|tpos:1-190	noTP	0.999692	0.000183	0.000125	
antigen_50|B6JLG3|Dihydroorotase|WRF37857.1|tpos:1-339	noTP	0.999545	0.000379	0.000076	
antigen_51|B6JLE8|Diaminopimelate|WRF37871.1|tpos:1-270	noTP	0.999645	0.000126	0.000229	
antigen_60|B6JN65|Fluoride-specific|WRF38198.1|tpos:1-130	SP	0.479457	0.505445	0.015099	CS pos: 15-16. AIG-SS. Pr: 0.6650
antigen_61|Q9ZM39|Small|WRF38897.1|tpos:1-90	noTP	0.995546	0.000018	0.004435	
antigen_70|B2UUV8|Small|WRF38175.1|tpos:1-135	noTP	0.990305	0.000006	0.009689	
antigen_71|Q1CT35|GTPase|WRF38979.1|tpos:1-461	noTP	0.985225	0.000470	0.014305	
antigen_98|B6JPI5|Small|WRF38586.1|tpos:1-129	noTP	0.983443	0.000340	0.016216	
antigen_99|P56046|Large|WRF38800.1|tpos:1-104	noTP	0.999969	0.000004	0.000027	
antigen_100|B5Z6E8|Ribosome|WRF38892.1|tpos:1-146	noTP	0.999943	0.000045	0.000011	
antigen_149|B5Z7V8|Phosphatidylglycerol--prolipoprotein|WRF38006.1|tpos:1-284	noTP	0.999322	0.000104	0.000574	
antigen_152|Q1CTD7|Ribosomal|WRF39066.1|tpos:1-439	noTP	0.970454	0.029116	0.000430	
antigen_183|B6JNE5|Large|WRF38272.1|tpos:1-181	noTP	0.995084	0.000098	0.004818	
antigen_184|Q1CRU8|Large|WRF38277.1|tpos:1-141	noTP	0.986964	0.000009	0.013027	
antigen_186|Q1CRD8|Large|WRF38410.1|tpos:1-178	noTP	0.982231	0.000119	0.017650	
antigen_153|Q9ZJU8|Tryptophan|WRF38248.1|tpos:1-452	noTP	0.999573	0.000070	0.000357	
antigen_157|B5Z9W8|S-adenosylmethionine|WRF38711.1|tpos:1-385	noTP	0.999908	0.000045	0.000047	
antigen_58|P80200|Cytotoxicity-associated|WRF37888.1|tpos:1-1176	noTP	0.999986	0.000007	0.000006	
antigen_196|O25889|Uncharacterized|WRF38294.1|tpos:1-228	noTP	0.995004	0.004822	0.000174	
antigen_197|Q9ZJF1|Branched-chain-amino-acid|WRF38384.1|tpos:1-339	noTP	0.999568	0.000106	0.000325	
antigen_92|B6JN17|Purine|WRF38159.1|tpos:1-232	noTP	0.999290	0.000474	0.000236	
antigen_94|O25595|Alanine|WRF37991.1|tpos:1-377	mTP	0.236031	0.000960	0.763009	CS pos: 19-20. HNF-SA. Pr: 0.6582
antigen_193|B2US06|Elongation|WRF38695.1|tpos:1-187	noTP	0.999540	0.000149	0.000310	
antigen_194|Q1CRZ1|NADH-quinone|WRF38241.1|tpos:1-100	noTP	0.935094	0.063009	0.001897	
antigen_195|Q9ZMB9|Arginine--tRNA|WRF38821.1|tpos:1-541	noTP	0.999788	0.000147	0.000065	
antigen_101|P56456|Isoleucine--tRNA|WRF38340.1|tpos:1-920	noTP	0.994979	0.000043	0.004978	
antigen_12|Q9ZKY8|D-glycero-beta-D-manno-heptose-1,7-bisphosphate|WRF38959.1|tpos:1-174	noTP	0.999932	0.000045	0.000024	
antigen_13|Q9ZJR5|Large|WRF38283.1|tpos:1-215	noTP	0.999928	0.000007	0.000065	
antigen_14|P56144|tRNA|WRF38081.1|tpos:1-242	noTP	0.978831	0.003300	0.017869	
antigen_148|O25088|Sec-independent|WRF38822.1|tpos:1-79	SP	0.039098	0.960313	0.000589	CS pos: 32-33. AKG-LG. Pr: 0.3349
antigen_21|B2UVC1|Phosphatidylserine|WRF38549.1|tpos:1-267	mTP	0.493240	0.013361	0.493399	CS pos: 12-13. RLF-GS. Pr: 0.6127
antigen_22|P56420|Trigger|WRF39015.1|tpos:1-451	noTP	0.998079	0.000042	0.001879	
antigen_26|B2UV20|Ribosome-recycling|WRF38228.1|tpos:1-185	noTP	0.996596	0.000313	0.003090	
antigen_27|Q1CRB7|Phosphopantetheine|WRF38390.1|tpos:1-156	noTP	0.999856	0.000094	0.000051	
antigen_28|O25516|Hydroxyethylthiazole|WRF38969.1|tpos:1-258	noTP	0.827815	0.035605	0.136580	
antigen_29|Q1CSQ0|2,3-bisphosphoglycerate-independent|WRF38019.1|tpos:1-491	noTP	0.999642	0.000330	0.000027	
antigen_72|Q9ZJ57|Transcription-repair-coupling|WRF38472.1|tpos:1-998	noTP	0.998486	0.000177	0.001336	
antigen_135|Q9ZLJ7|7-cyano-7-deazaguanine|WRF39082.1|tpos:1-223	noTP	0.999046	0.000748	0.000206	
antigen_171|B6JNF0|Large|WRF38277.1|tpos:1-141	noTP	0.986964	0.000009	0.013027	
antigen_172|Q9ZKY2|Lipid-A-disaccharide|WRF38952.1|tpos:1-360	noTP	0.999229	0.000306	0.000464	
antigen_163|Q9ZL09|GTPase|WRF38979.1|tpos:1-461	noTP	0.985225	0.000470	0.014305	
antigen_165|Q9ZM13|4-hydroxy-tetrahydrodipicolinate|WRF38915.1|tpos:1-300	noTP	0.998897	0.000448	0.000655	
antigen_35|Q9ZKR8|6-carboxy-5,6,7,8-tetrahydropterin|WRF37984.1|tpos:1-200	noTP	0.743813	0.000570	0.255616	
antigen_36|Q9ZM69|Copper-transporting|WRF38869.1|tpos:1-741	noTP	0.999799	0.000056	0.000145	
antigen_82|B9XXL6|DEAD-box|WRF38757.1|tpos:1-492	noTP	0.999988	0.000008	0.000004	
antigen_86|O25099|Cell|WRF38834.1|tpos:1-77	noTP	0.977105	0.000236	0.022658	
antigen_87|Q1CV86|Urease|WRF38573.1|tpos:1-199	noTP	0.998967	0.000616	0.000417	
antigen_139|O25679|Flagellar|WRF38899.1|tpos:1-458	noTP	0.999928	0.000004	0.000068	
antigen_141|Q9ZJS6|Large|WRF38269.1|tpos:1-178	noTP	0.996829	0.000098	0.003073	
antigen_142|Q9ZJX2|Protein-export|WRF38227.1|tpos:1-200	SP	0.346220	0.642774	0.011007	CS pos: 27-28. SSS-IG. Pr: 0.8330
antigen_143|Q9ZKM3|Cell|WRF38023.1|tpos:6-498	noTP	0.999963	0.000019	0.000018	
antigen_73|B2USG3|Cell|WRF38834.1|tpos:1-77	noTP	0.977105	0.000236	0.022658	
antigen_74|B2USY3|Hydroxyethylthiazole|WRF38969.1|tpos:1-259	noTP	0.827815	0.035605	0.136580	
antigen_75|O25766|tRNA|WRF38129.1|tpos:1-229	noTP	0.671062	0.327928	0.001011	
