# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250922143226
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_14|P56144|tRNA|CP051541.1|tpos:348638-348879	noTP	0.969591	0.016943	0.013466	
antigen_77|Q9ZMV7|DNA|CP051541.1|tpos:38845-39523	noTP	0.999856	0.000057	0.000087	
antigen_1|O25827|Aspartokinase|CP051541.1|tpos:397335-397739	noTP	0.994249	0.000972	0.004779	
antigen_2|O25971|Uncharacterized|CP051541.1|tpos:452137-452465	noTP	0.999947	0.000035	0.000018	
antigen_97|Q9ZM81|Aspartate|CP051541.1|tpos:116570-116876	noTP	0.999927	0.000019	0.000054	
antigen_73|B2USG3|Cell|CP051541.1|tpos:107549-107625	noTP	0.980542	0.000287	0.019172	
antigen_60|B6JN65|Fluoride-specific|CP051541.1|tpos:396549-396678	noTP	0.548168	0.432407	0.019424	
antigen_71|Q1CT35|GTPase|CP051541.1|tpos:126899-127198	noTP	0.999358	0.000555	0.000087	
antigen_99|P56046|Large|CP051541.1|tpos:97841-97944	noTP	0.999968	0.000004	0.000028	
antigen_100|B5Z6E8|Ribosome|CP051541.1|tpos:127494-127639	noTP	0.999935	0.000054	0.000011	
antigen_108|Q1CUK9|Aliphatic|CP051541.1|tpos:400032-400312	noTP	0.997398	0.000506	0.002096	
antigen_24|Q1CUZ6|Probable|CP051541.1|tpos:309884-310015	noTP	0.953363	0.001121	0.045516	
antigen_26|B2UV20|Ribosome-recycling|CP051541.1|tpos:406251-406435	noTP	0.997243	0.000293	0.002465	
antigen_192|Q1CS25|Formamidase|CP051541.1|tpos:400017-400350	noTP	0.830597	0.166338	0.003065	
antigen_163|Q9ZL09|GTPase|CP051541.1|tpos:126899-127198	noTP	0.999358	0.000555	0.000087	
antigen_91|Q1CUV9|Beta-ketoacyl-[acyl-carrier-protein]|CP051541.1|tpos:63722-64051	noTP	0.999310	0.000517	0.000172	
antigen_139|O25679|Flagellar|CP051541.1|tpos:252922-253101	noTP	0.967978	0.000729	0.031293	
antigen_125|Q9ZMK8|Peptide|CP051541.1|tpos:71989-72347	SP	0.012032	0.987679	0.000289	CS pos: 22-23. MQA-NE. Pr: 0.7675
antigen_86|O25099|Cell|CP051541.1|tpos:107549-107625	noTP	0.980542	0.000287	0.019172	
antigen_162|O25291|Putative|CP051541.1|tpos:183762-184109	noTP	0.999654	0.000335	0.000012	
antigen_48|O25610|Uncharacterized|CP051541.1|tpos:247659-247918	noTP	0.999729	0.000059	0.000211	
antigen_44|B6JKX5|Translation|CP051541.1|tpos:126445-127395	noTP	0.999950	0.000007	0.000043	
antigen_42|B5ZAB8|Elongation|CP051541.1|tpos:111905-112505	noTP	0.998154	0.000892	0.000953	
antigen_82|B9XXL6|DEAD-box|CP051541.1|tpos:79244-79735	noTP	0.999971	0.000025	0.000004	
antigen_64|Q9ZJZ7|Aspartokinase|CP051541.1|tpos:397335-397739	noTP	0.994249	0.000972	0.004779	
antigen_59|B5Z8N3|Formamidase|CP051541.1|tpos:400017-400350	noTP	0.830597	0.166338	0.003065	
antigen_189|B2UV21|Orotate|CP051541.1|tpos:406437-406637	noTP	0.998107	0.001516	0.000377	
antigen_17|Q1CTA1|Molybdenum|CP051541.1|tpos:254555-254755	noTP	0.984846	0.011358	0.003796	
antigen_152|Q1CTD7|Ribosomal|CP051541.1|tpos:178574-178723	noTP	0.999900	0.000009	0.000091	
antigen_90|Q1CRI6|4-diphosphocytidyl-2-C-methyl-D-erythritol|CP051541.1|tpos:456458-456727	noTP	0.999135	0.000191	0.000674	
antigen_92|B6JN17|Purine|CP051541.1|tpos:486349-486513	noTP	0.964747	0.009018	0.026235	
antigen_181|Q48255|3-dehydroquinate|CP051541.1|tpos:130844-131010	noTP	0.995489	0.001013	0.003497	
antigen_58|P80200|Cytotoxicity-associated|CP051541.1|tpos:177825-179004	noTP	0.999958	0.000012	0.000030	
antigen_134|O24926|Epoxyqueuosine|CP051541.1|tpos:33117-33484	noTP	0.999267	0.000606	0.000127	
antigen_9|B2UUU1|Purine|CP051541.1|tpos:486349-486513	noTP	0.964747	0.009018	0.026235	
antigen_4|B2UU37|Cysteine--tRNA|CP051541.1|tpos:290156-290620	noTP	0.999873	0.000026	0.000100	
antigen_176|Q9ZMP3|UPF0114|CP051541.1|tpos:60055-60231	noTP	0.999786	0.000097	0.000117	
antigen_67|Q9ZMF2|3-dehydroquinate|CP051541.1|tpos:90574-90916	noTP	0.999780	0.000112	0.000108	
antigen_68|B2UU74|tRNA|CP051541.1|tpos:307598-307978	noTP	0.990153	0.004642	0.005205	
antigen_164|Q48252|Type|CP051541.1|tpos:4592-5337	noTP	0.999880	0.000053	0.000067	
