# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251019231209
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_16|P56411|Diacylglycerol|WP_001279184.1|tpos:1-128	noTP	0.999925	0.000027	0.000048	
antigen_17|Q1CTA1|Molybdenum|WP_245099990.1|tpos:1-201	noTP	0.984465	0.007945	0.007590	
antigen_18|Q9ZKS6|Recombination|WP_120805868.1|tpos:1-193	noTP	0.999252	0.000510	0.000237	
antigen_36|Q9ZM69|Copper-transporting|WP_245098638.1|tpos:1-741	noTP	0.999773	0.000076	0.000151	
antigen_37|P56040|Large|WP_000522161.1|tpos:1-133	noTP	0.994379	0.000010	0.005611	
antigen_94|O25595|Alanine|WP_245099785.1|tpos:1-377	mTP	0.244682	0.000768	0.754550	CS pos: 19-20. HNF-SA. Pr: 0.6546
antigen_95|Q1CSZ2|Holliday|WP_245099847.1|tpos:1-183	noTP	0.996328	0.003051	0.000621	
antigen_96|Q1CRD9|Peptidyl-tRNA|WP_180529382.1|tpos:1-186	noTP	0.984403	0.005085	0.010512	
antigen_58|P80200|Cytotoxicity-associated|WP_245098428.1|tpos:1-1180	noTP	0.999963	0.000011	0.000026	
antigen_179|O25474|Outer-membrane|WP_245099968.1|tpos:1-184	SP	0.000445	0.999486	0.000069	CS pos: 19-20. AYA-KN. Pr: 0.9608
antigen_117|B5Z8J7|Large|WP_089482300.1|tpos:1-164	noTP	0.998406	0.000032	0.001562	
antigen_78|B6JKG3|UPF0323|WP_245098864.1|tpos:1-216	noTP	0.613859	0.385205	0.000937	
antigen_79|B5Z7I8|UPF0102|WP_231168136.1|tpos:1-114	noTP	0.997364	0.000194	0.002442	
antigen_80|Q9ZJJ9|NADPH-dependent|WP_015645795.1|tpos:1-146	noTP	0.999348	0.000247	0.000405	
antigen_81|Q9ZLN3|8-amino-7-oxononanoate|WP_245100110.1|tpos:1-372	noTP	0.992835	0.000546	0.006619	
antigen_128|O25703|Ribosomal|WP_245098629.1|tpos:1-178	noTP	0.996587	0.000541	0.002872	
antigen_129|B2USN5|Ribosome-binding|WP_000991174.1|tpos:1-111	noTP	0.999604	0.000162	0.000234	
antigen_52|Q9ZJI7|Ribosomal|WP_245099415.1|tpos:1-271	noTP	0.999677	0.000218	0.000105	
antigen_53|P56109|Fructose-bisphosphate|WP_000960444.1|tpos:1-307	noTP	0.999487	0.000221	0.000292	
antigen_54|B2UU76|GTP|WP_000426950.1|tpos:1-180	noTP	0.999862	0.000023	0.000115	
antigen_93|Q9ZLY1|Phospho-N-acetylmuramoyl-pentapeptide-transferase|WP_245098506.1|tpos:1-352	noTP	0.996193	0.001422	0.002385	
antigen_150|P64382|Uncharacterized|WP_001100349.1|tpos:1-104	noTP	0.999350	0.000153	0.000497	
antigen_151|P56191|D-alanine--D-alanine|WP_245100099.1|tpos:1-347	noTP	0.998104	0.001813	0.000083	
antigen_152|Q1CTD7|Ribosomal|WP_245100028.1|tpos:1-439	noTP	0.973154	0.026430	0.000416	
antigen_173|P56120|Ribonuclease|WP_245098240.1|tpos:1-142	noTP	0.999730	0.000055	0.000216	
antigen_11|Q1CSR0|Glycerol-3-phosphate|WP_000401716.1|tpos:1-312	noTP	0.988936	0.007641	0.003423	
antigen_82|B9XXL6|DEAD-box|WP_245098836.1|tpos:1-492	noTP	0.999977	0.000017	0.000005	
antigen_83|B2UTQ6|Adenine|WP_180526375.1|tpos:1-179	noTP	0.999916	0.000069	0.000015	
antigen_84|B5Z9Q3|Large|WP_001125542.1|tpos:1-64	noTP	0.994295	0.000022	0.005683	
antigen_85|O25608|Oxygen-insensitive|WP_245099770.1|tpos:1-210	noTP	0.999738	0.000038	0.000225	
antigen_60|B6JN65|Fluoride-specific|WP_245099548.1|tpos:1-130	noTP	0.519051	0.468253	0.012695	
antigen_61|Q9ZM39|Small|WP_001207116.1|tpos:1-90	noTP	0.995546	0.000018	0.004435	
antigen_62|Q9ZM94|1-deoxy-D-xylulose-5-phosphate|WP_245098675.1|tpos:1-616	noTP	0.999763	0.000186	0.000051	
antigen_55|Q9ZJX9|Ribonuclease|WP_245099527.1|tpos:1-644	noTP	0.652108	0.001418	0.346474	
antigen_199|B2USD7|Glutamate-1-semialdehyde|WP_245098745.1|tpos:1-430	noTP	0.998116	0.000651	0.001233	
antigen_192|Q1CS25|Formamidase|WP_000534777.1|tpos:1-334	noTP	0.848310	0.148419	0.003271	
antigen_196|O25889|Uncharacterized|WP_245099465.1|tpos:1-228	noTP	0.999292	0.000630	0.000077	
antigen_197|Q9ZJF1|Branched-chain-amino-acid|WP_245099367.1|tpos:1-340	noTP	0.999579	0.000127	0.000294	
antigen_198|O26106|UPF0174|WP_000323693.1|tpos:38-237	noTP	0.999970	0.000017	0.000014	
antigen_5|Q9ZK75|Probable|WP_245099648.1|tpos:1-290	noTP	0.999850	0.000026	0.000123	
antigen_174|Q1CV04|Protein|WP_000963126.1|tpos:1-347	noTP	0.999874	0.000079	0.000046	
antigen_175|Q1CS23|Nucleoside|WP_245099536.1|tpos:1-190	noTP	0.999752	0.000125	0.000123	
antigen_89|Q1CS66|Large|WP_089482300.1|tpos:1-164	noTP	0.998406	0.000032	0.001562	
antigen_90|Q1CRI6|4-diphosphocytidyl-2-C-methyl-D-erythritol|WP_245099403.1|tpos:1-266	noTP	0.999326	0.000393	0.000281	
antigen_91|Q1CUV9|Beta-ketoacyl-[acyl-carrier-protein]|WP_245098902.1|tpos:1-330	noTP	0.998863	0.000586	0.000551	
antigen_109|O25531|D-glycero-beta-D-manno-heptose-1,7-bisphosphate|WP_231177856.1|tpos:4-174	noTP	0.999791	0.000128	0.000081	
antigen_110|B2UV74|Large|WP_000877895.1|tpos:1-66	noTP	0.992978	0.000726	0.006296	
antigen_111|B2UW06|6,7-dimethyl-8-ribityllumazine|WP_245099153.1|tpos:1-156	noTP	0.986888	0.000991	0.012122	
antigen_112|Q9ZJJ4|UDP-N-acetylenolpyruvoylglucosamine|WP_245099428.1|tpos:1-259	noTP	0.983777	0.001414	0.014809	
antigen_45|P66460|Small|WP_000440196.1|tpos:1-85	noTP	0.997292	0.000005	0.002703	
antigen_46|Q9ZML2|Cysteine|WP_180596100.1|tpos:1-387	noTP	0.998883	0.000158	0.000959	
antigen_47|O25008|Cysteine|WP_180596100.1|tpos:1-387	noTP	0.998883	0.000158	0.000959	
antigen_130|P55994|Chaperone|WP_000521019.1|tpos:1-620	noTP	0.999834	0.000111	0.000055	
antigen_131|Q1CR79|NAD|WP_245099255.1|tpos:1-284	noTP	0.999776	0.000139	0.000085	
antigen_118|Q9ZMF0|Putative|WP_245098773.1|tpos:1-418	noTP	0.999077	0.000386	0.000538	
antigen_33|Q9ZJ65|Protein|WP_245099227.1|tpos:1-323	noTP	0.984405	0.013085	0.002510	
antigen_120|B2UTK9|Adenylate|WP_245098335.1|tpos:1-189	noTP	0.975907	0.023687	0.000406	
antigen_121|B2UV81|Large|WP_096401019.1|tpos:1-215	noTP	0.999918	0.000008	0.000074	
antigen_122|P56141|Tryptophan|WP_245099496.1|tpos:1-262	noTP	0.999590	0.000166	0.000244	
antigen_123|Q9ZMG1|Uncharacterized|WP_001150505.1|tpos:1-131	noTP	0.999934	0.000046	0.000020	
antigen_139|O25679|Flagellar|WP_164878877.1|tpos:1-458	noTP	0.999933	0.000004	0.000063	
antigen_140|P71408|ATP-dependent|WP_245098632.1|tpos:1-632	noTP	0.824258	0.170297	0.005445	
antigen_50|B6JLG3|Dihydroorotase|WP_245098385.1|tpos:1-339	noTP	0.999800	0.000140	0.000059	
