# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250922143226
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_57|O25851|NADH-quinone|CP079055.1|tpos:421948-422106	noTP	0.927027	0.045069	0.027904	
antigen_82|B9XXL6|DEAD-box|CP079055.1|tpos:79459-79950	noTP	0.999971	0.000025	0.000004	
antigen_104|O26043|L-seryl-tRNA(Sec)|CP079055.1|tpos:494011-494396	noTP	0.999948	0.000022	0.000029	
antigen_59|B5Z8N3|Formamidase|CP079055.1|tpos:262051-262308	noTP	0.999740	0.000139	0.000121	
antigen_43|B6JPT1|Lysine--tRNA|CP079055.1|tpos:215077-215612	noTP	0.999936	0.000048	0.000016	
antigen_1|O25827|Aspartokinase|CP079055.1|tpos:412049-412453	noTP	0.993940	0.000971	0.005089	
antigen_46|Q9ZML2|Cysteine|CP079055.1|tpos:70944-71330	noTP	0.998742	0.000175	0.001084	
antigen_142|Q9ZJX2|Protein-export|CP079055.1|tpos:420865-421063	SP	0.391777	0.599844	0.008379	CS pos: 27-28. SSS-IG. Pr: 0.8353
antigen_164|Q48252|Type|CP079055.1|tpos:4425-5170	noTP	0.999860	0.000062	0.000078	
antigen_168|Q9ZMH1|Chaperone|CP079055.1|tpos:10152-10880	noTP	0.999844	0.000019	0.000138	
antigen_108|Q1CUK9|Aliphatic|CP079055.1|tpos:262049-262306	noTP	0.999810	0.000082	0.000108	
antigen_158|P55977|Transcription|CP079055.1|tpos:494428-494822	noTP	0.999983	0.000009	0.000008	
antigen_159|B5Z9V7|Serine|CP079055.1|tpos:57644-58059	noTP	0.999941	0.000049	0.000010	
antigen_7|P56149|Aspartate|CP079055.1|tpos:366281-366472	noTP	0.999817	0.000146	0.000037	
antigen_61|Q9ZM39|Small|CP079055.1|tpos:130242-130331	noTP	0.995260	0.000020	0.004721	
antigen_64|Q9ZJZ7|Aspartokinase|CP079055.1|tpos:412049-412453	noTP	0.993940	0.000971	0.005089	
antigen_47|O25008|Cysteine|CP079055.1|tpos:70944-71330	noTP	0.998742	0.000175	0.001084	
antigen_140|P71408|ATP-dependent|CP079055.1|tpos:179102-179186	noTP	0.990057	0.000256	0.009687	
antigen_144|Q1CU35|UDP-N-acetylmuramoylalanine--D-glutamate|CP079055.1|tpos:172112-172533	noTP	0.952861	0.002887	0.044253	
antigen_192|Q1CS25|Formamidase|CP079055.1|tpos:262051-262308	noTP	0.999740	0.000139	0.000121	
antigen_123|Q9ZMG1|Uncharacterized|CP079055.1|tpos:87441-87572	noTP	0.999951	0.000034	0.000015	
antigen_194|Q1CRZ1|NADH-quinone|CP079055.1|tpos:424673-424772	noTP	0.935094	0.063009	0.001897	
antigen_67|Q9ZMF2|3-dehydroquinate|CP079055.1|tpos:90230-90572	noTP	0.999839	0.000040	0.000121	
antigen_139|O25679|Flagellar|CP079055.1|tpos:264180-264377	noTP	0.974921	0.000546	0.024533	
antigen_169|Q1CU98|Small|CP079055.1|tpos:130242-130331	noTP	0.995260	0.000020	0.004721	
antigen_4|B2UU37|Cysteine--tRNA|CP079055.1|tpos:300985-301449	noTP	0.999681	0.000043	0.000275	
antigen_72|Q9ZJ57|Transcription-repair-coupling|CP079055.1|tpos:513496-514494	noTP	0.998027	0.000169	0.001805	
antigen_102|O25688|Ribosome-binding|CP079055.1|tpos:127397-127507	noTP	0.999439	0.000206	0.000355	
antigen_101|P56456|Isoleucine--tRNA|CP079055.1|tpos:511499-512062	noTP	0.998559	0.000293	0.001147	
antigen_32|B2USG1|Ketol-acid|CP079055.1|tpos:106703-107032	noTP	0.999890	0.000085	0.000025	
antigen_126|P64664|UPF0763|CP079055.1|tpos:230718-230888	noTP	0.998176	0.000016	0.001808	
antigen_129|B2USN5|Ribosome-binding|CP079055.1|tpos:127397-127507	noTP	0.999439	0.000206	0.000355	
