Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_183|A0AAX2K353||WP_000649898.1|tpos:1-485,0.078,0.0,-0.5,-0.422,Non-Allergen
antigen_184|A0A391M7N5||WP_000668339.1|tpos:1-208,0.32,0.0,0.0,0.32,Allergen
antigen_801|A0AAE8TJ59|Thermonuclease|WP_001643461.1|tpos:1-228,0.18,0.0,0.0,0.18,Non-Allergen
antigen_802|A0AAE3D601||WP_000913238.1|tpos:8-301,0.186,0.5,0.0,0.686,Allergen
antigen_897|Q2G0X7|Staphylococcal|WP_000784523.1|tpos:1-304,0.18,0.0,0.0,0.18,Non-Allergen
antigen_898|Q2G1S8|Staphylococcal|WP_000784523.1|tpos:1-304,0.18,0.0,0.0,0.18,Non-Allergen
antigen_899|A0A0D6GAM0||WP_000784258.1|tpos:1-234,0.163,0.0,0.0,0.163,Non-Allergen
antigen_935|X5DYK9||WP_001224174.1|tpos:1-238,0.174,0.0,0.0,0.174,Non-Allergen
antigen_936|A0A0D6HSA5||WP_000739587.1|tpos:1-240,0.238,0.0,0.0,0.238,Non-Allergen
antigen_937|A0A2I7YBL5||WP_000432070.1|tpos:23-518,0.053,0.5,0.0,0.553,Allergen
antigen_472|A0A166Q7U6|Fibrinogen-binding|WP_000791575.1|tpos:1-165,0.188,0.0,0.0,0.188,Non-Allergen
antigen_473|A0A641A9N7|Fibrinogen-binding|WP_000791575.1|tpos:1-165,0.188,0.0,0.0,0.188,Non-Allergen
antigen_800|A0AAX2K1M1||WP_000835979.1|tpos:1-261,0.211,0.0,0.0,0.211,Non-Allergen
antigen_889|A0A0D6GBZ3|Deferrochelatase|WP_000186228.1|tpos:1-409,0.416,0.5,-0.5,0.416,Allergen
antigen_208|A0AAJ4YZ65||WP_000669729.1|tpos:1-689,0.328,0.5,0.0,0.828,Allergen
antigen_209|A0A3A2ISC3||WP_000778481.1|tpos:1-231,0.106,0.0,0.5,0.606,Allergen
antigen_210|A0A641A8Q8||WP_000778481.1|tpos:1-231,0.106,0.0,0.5,0.606,Allergen
antigen_920|X5E0C0|Lipoprotein|WP_000732338.1|tpos:1-273,0.456,0.0,0.0,0.456,Allergen
antigen_968|A0A068E6F4||WP_001573519.1|tpos:1-41,0.203,0.0,0.0,0.203,Non-Allergen
antigen_993|A0A0D3QB03||WP_000604727.1|tpos:1-66,0.062,0.0,0.0,0.062,Non-Allergen
antigen_994|H6UH57||WP_029651361.1|tpos:5-476,0.386,0.0,-0.5,-0.114,Non-Allergen
antigen_995|Q2FUY2|Clumping|WP_000745917.1|tpos:1-873,0.106,0.5,-0.5,0.106,Non-Allergen
antigen_930|A0A0D6HUN3||WP_001242414.1|tpos:1-244,0.067,0.0,-0.5,-0.433,Non-Allergen
antigen_931|A0A0D3Q6F6|Fibrinogen-binding|WP_000739205.1|tpos:1-105,0.185,0.0,0.0,0.185,Non-Allergen
antigen_932|A0A0D3Q6D3|FPRL1|WP_029265411.1|tpos:10-134,0.288,0.5,0.0,0.788,Allergen
antigen_285|A0A166DEL7||WP_000728052.1|tpos:1-341,0.244,0.5,0.0,0.744,Allergen
antigen_286|A0AAE8TIB6||WP_000728052.1|tpos:1-341,0.244,0.5,0.0,0.744,Allergen
antigen_287|A0A641A6V2||WP_000728052.1|tpos:1-341,0.244,0.5,0.0,0.744,Allergen
antigen_288|A0A3A2ILB4||WP_000728052.1|tpos:1-341,0.244,0.5,0.0,0.744,Allergen
antigen_380|A0A8G2MAE5|Probable|WP_000751265.1|tpos:1-233,0.418,0.0,0.0,0.418,Allergen
antigen_679|Q57227||WP_001056917.1|tpos:1-325,0.22,0.0,-0.5,-0.28,Non-Allergen
antigen_938|A0A0D6HQY2|Probable|WP_001041658.1|tpos:1-372,0.289,0.5,0.0,0.789,Allergen
antigen_851|A0A1S5YLW8||WP_001056917.1|tpos:1-324,0.225,0.0,-0.5,-0.275,Non-Allergen
antigen_289|A0A7U7ET86|Immunoglobulin|WP_000728715.1|tpos:1-516,0.316,0.0,-0.5,-0.184,Non-Allergen
antigen_290|P0A015|Immunoglobulin|WP_000728715.1|tpos:1-516,0.316,0.0,-0.5,-0.184,Non-Allergen
antigen_291|A0A0Z0ILF4|Type|WP_000728940.1|tpos:1-1009,0.077,0.5,0.0,0.577,Allergen
antigen_909|Q2G0L4|Serine-aspartate|WP_000745917.1|tpos:630-870,0.203,0.5,-0.5,0.203,Non-Allergen
antigen_491|W8U915||WP_000808817.1|tpos:1-76,0.161,0.0,0.0,0.161,Non-Allergen
antigen_492|A0AAN1ZDM5||WP_000810443.1|tpos:1-196,0.159,0.0,0.0,0.159,Non-Allergen
antigen_493|B6V385||WP_000810443.1|tpos:1-196,0.159,0.0,0.0,0.159,Non-Allergen
antigen_494|A0A166J6C2||WP_000813311.1|tpos:1-170,0.392,0.0,0.0,0.392,Allergen
antigen_495|W8UBK2|succinate|WP_000818278.1|tpos:1-588,0.255,0.5,-0.5,0.255,Non-Allergen
antigen_358|A0A2U0ITG8||WP_000745917.1|tpos:1-873,0.106,0.5,-0.5,0.106,Non-Allergen
antigen_359|Q6GDH2|Clumping|WP_000745917.1|tpos:1-873,0.106,0.5,-0.5,0.106,Non-Allergen
antigen_360|Q9F0L7||WP_000721567.1|tpos:8-237,0.363,0.5,0.5,1.363,Allergen
antigen_43|A0AAJ5CTA4|Deferrochelatase|WP_000186228.1|tpos:1-409,0.416,0.5,-0.5,0.416,Allergen
antigen_44|A0AAE2ZV74||WP_000197096.1|tpos:1-551,0.288,0.0,0.0,0.288,Non-Allergen
antigen_67|A0AAE2ZSI2||WP_000079140.1|tpos:1-60,0.137,0.5,0.0,0.637,Allergen
antigen_68|A0AAW4YAX5||WP_000265043.1|tpos:1-66,0.081,0.0,0.0,0.081,Non-Allergen
antigen_69|A0A0E8IMG8||WP_000265043.1|tpos:1-66,0.081,0.0,0.0,0.081,Non-Allergen
antigen_70|A0A1S6CY57||WP_000265258.1|tpos:1-66,0.047,0.0,0.0,0.047,Non-Allergen
antigen_71|A0A4T9Y7X1||WP_000265258.1|tpos:1-66,0.047,0.0,0.0,0.047,Non-Allergen
antigen_72|A0A0D1HE14||WP_000267034.1|tpos:1-57,0.231,0.0,0.0,0.231,Non-Allergen
antigen_73|A0A0D6W4S3||WP_000274040.1|tpos:1-104,0.077,0.0,0.0,0.077,Non-Allergen
antigen_74|A0A166MPJ8||WP_000274040.1|tpos:1-104,0.077,0.0,0.0,0.077,Non-Allergen
antigen_75|D2J6U4||WP_000277154.1|tpos:1-477,0.25,0.5,-0.5,0.25,Non-Allergen
antigen_755|A0AAX2MJ33||WP_001227718.1|tpos:1-681,0.212,0.0,0.0,0.212,Non-Allergen
"antigen_571|A0AAJ4Z045|Poly-beta-1,6-N-acetyl-D-glucosamine|WP_000877367.1|tpos:1-290",0.068,0.0,0.0,0.068,Non-Allergen
antigen_673|Q6GB45|Clumping|WP_001056313.1|tpos:1-1029,0.133,0.5,-0.5,0.133,Non-Allergen
antigen_599|A0A641AA65|triacylglycerol|WP_000943842.1|tpos:1-691,0.174,0.5,0.0,0.674,Allergen
antigen_600|Q79SZ7|triacylglycerol|WP_000943842.1|tpos:1-691,0.174,0.5,0.0,0.674,Allergen
antigen_644|A0A0Z0X9F2|Serine|WP_001038766.1|tpos:1-238,0.7,0.0,0.0,0.7,Allergen
