# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251006194907
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_67|A8QKE6|Neutral|WP_001225027.1|tpos:1-509	SP	0.003406	0.991188	0.005405	CS pos: 27-28. ALA-ID. Pr: 0.8704
antigen_48|Q2G1E2|Membrane|WP_001008722.1|tpos:1-459	noTP	0.999848	0.000020	0.000132	
antigen_0|P14738|Fibronectin-binding|WP_000794625.1|tpos:1-1027	noTP	0.746587	0.247373	0.006040	
antigen_79|Q2FJ77|Serine-aspartate|WP_000610281.1|tpos:1-1147	noTP	0.998237	0.001018	0.000745	
antigen_21|Q2FX09|Response|WP_000153535.1|tpos:1-209	noTP	0.999887	0.000080	0.000032	
antigen_93|E2FYX5|von|WP_000791724.1|tpos:1-504	SP	0.007792	0.990303	0.001905	CS pos: 26-27. ASA-VV. Pr: 0.2939
antigen_90|Q6G7Z1|Staphylokinase|WP_000919350.1|tpos:1-163	SP	0.001782	0.998002	0.000216	CS pos: 27-28. VSA-SS. Pr: 0.7225
antigen_91|A0A0B6XP77|Segregation|WP_000273368.1|tpos:1-243	noTP	0.999966	0.000026	0.000009	
antigen_63|Q2G2Q0|DNA|WP_000819081.1|tpos:1-883	noTP	0.999425	0.000307	0.000268	
antigen_4|Q2FV72|Ferrous|WP_000432890.1|tpos:1-664	noTP	0.999161	0.000463	0.000376	
antigen_6|Q2FVI5|Bcr/CflA|WP_001191924.1|tpos:1-403	noTP	0.990897	0.008859	0.000244	
antigen_80|A0A6M8B1R6|Staphylococcal|WP_001233387.1|tpos:54-258	noTP	0.999789	0.000175	0.000036	
antigen_81|A0A0H3KAV3|Staphylococcal|WP_044026074.1|tpos:1-226	SP	0.056957	0.842077	0.100966	CS pos: 22-23. VIT-SN. Pr: 0.3180
antigen_82|A0A0H3KEE1|Staphylococcal|WP_000784618.1|tpos:1-281	SP	0.023470	0.964629	0.011902	CS pos: 28-29. ANA-EK. Pr: 0.2659
antigen_33|Q2FZB1|Staphylococcal/Streptococcal|WP_000739536.1|tpos:1-240	SP	0.009828	0.984088	0.006085	CS pos: 23-24. TST-QL. Pr: 0.5227
antigen_38|Q2G034|DUF4887|WP_000070828.1|tpos:1-209	noTP	0.999969	0.000022	0.000009	
antigen_39|Q2G080|EamA|WP_001068497.1|tpos:45-288	noTP	0.997956	0.000524	0.001520	
