# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250612135936
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_92|O54462|Superantigen-like|BX571856.1|tpos:140004-140096	noTP	0.997059	0.000265	0.002676	
antigen_40|Q2G091|ABC|BX571856.1|tpos:679517-680150	noTP	0.999823	0.000041	0.000137	
antigen_43|Q2G0N9|Large|BX571856.1|tpos:181671-181836	noTP	0.999941	0.000031	0.000028	
antigen_33|Q2FZB1|Staphylococcal/Streptococcal|BX571856.1|tpos:141388-141581	noTP	0.999938	0.000042	0.000020	
antigen_34|Q2FZF0|Iron-regulated|BX571856.1|tpos:355133-355235	noTP	0.999783	0.000025	0.000193	
antigen_93|E2FYX5|von|BX571856.1|tpos:275966-276082	noTP	0.999450	0.000034	0.000516	
antigen_10|Q2FVV4|CPBP|BX571856.1|tpos:603766-603871	noTP	0.999954	0.000024	0.000023	
antigen_81|A0A0H3KAV3|Staphylococcal|BX571856.1|tpos:139892-140117	SP	0.050353	0.800444	0.149202	CS pos: 22-23. VIT-SN. Pr: 0.3502
antigen_82|A0A0H3KEE1|Staphylococcal|BX571856.1|tpos:140948-141251	SP	0.120828	0.813816	0.065355	CS pos: 25-26. VTT-QS. Pr: 0.1813
antigen_61|Q2G2G6|DUF4064|BX571856.1|tpos:346464-346802	noTP	0.999968	0.000003	0.000029	
antigen_19|Q2FWW3|Aminotransferase|BX571856.1|tpos:655531-655958	noTP	0.993794	0.000974	0.005231	
antigen_84|A0A0H3KAV8|Staphylococcal|BX571856.1|tpos:141048-141251	noTP	0.999937	0.000004	0.000059	
antigen_86|A0A2S1FUJ1|Superantigen-like|BX571856.1|tpos:141366-141598	SP	0.025573	0.842562	0.131865	CS pos: 25-26. STA-QT. Pr: 0.3539
antigen_66|A0A1S6DAJ0|5'-nucleotidase|BX571856.1|tpos:284953-285286	noTP	0.999760	0.000121	0.000119	
antigen_41|Q2G0A2|Quinolone|BX571856.1|tpos:35777-35917	noTP	0.983602	0.015957	0.000442	
antigen_63|Q2G2Q0|DNA|BX571856.1|tpos:438165-438913	noTP	0.999685	0.000134	0.000181	
antigen_42|Q2G0B3|ABC|BX571856.1|tpos:237837-238378	noTP	0.997443	0.002316	0.000240	
antigen_73|G0Z025|Enterotoxin-like|BX571856.1|tpos:141167-141233	noTP	0.991796	0.003036	0.005168	
antigen_74|A0A0H2XIH9|Fibrinogen-binding|BX571856.1|tpos:362950-363005	noTP	0.920040	0.007173	0.072787	
antigen_26|Q2FXN2|Amino|BX571856.1|tpos:806693-807143	noTP	0.999932	0.000010	0.000058	
antigen_8|Q2FVK3|Gamma-hemolysin|BX571856.1|tpos:800437-800745	SP	0.048618	0.936095	0.015287	CS pos: 22-23. ANP-FI. Pr: 0.4634
antigen_14|Q2FWD6|Putative|BX571856.1|tpos:57928-58406	noTP	0.999753	0.000214	0.000033	
antigen_20|Q2FWW7|ABC|BX571856.1|tpos:215895-216123	noTP	0.999878	0.000071	0.000051	
antigen_25|Q2FXJ6|Serine|BX571856.1|tpos:581539-581962	noTP	0.997199	0.001755	0.001045	
antigen_83|Q2G1S6|Staphylococcal|BX571856.1|tpos:141366-141599	SP	0.025573	0.842562	0.131865	CS pos: 25-26. STA-QT. Pr: 0.3539
antigen_85|A0A2S1FUJ3|Superantigen-like|BX571856.1|tpos:142044-142275	SP	0.018198	0.960713	0.021089	CS pos: 22-23. VMT-AE. Pr: 0.4504
antigen_87|A0A0H3K7M3|Superantigen-like|BX571856.1|tpos:141396-141577	noTP	0.999822	0.000025	0.000153	
antigen_6|Q2FVI5|Bcr/CflA|BX571856.1|tpos:35751-35912	noTP	0.963786	0.030895	0.005319	
antigen_30|Q2FYV4|Homoserine|BX571856.1|tpos:428268-428693	SP	0.432743	0.562586	0.004671	CS pos: 16-17. VGS-GV. Pr: 0.4815
antigen_31|Q2FZ49|Chromosome|BX571856.1|tpos:388807-389994	noTP	0.999456	0.000233	0.000311	
antigen_55|Q2G1X0|Alpha-hemolysin|BX571856.1|tpos:800444-800737	noTP	0.873763	0.119666	0.006571	
antigen_46|Q2G155|Lipase|BX571856.1|tpos:111887-112577	noTP	0.760197	0.238755	0.001048	
antigen_65|Q2G2Y0|Staphylococcal|BX571856.1|tpos:142044-142274	SP	0.018198	0.960713	0.021089	CS pos: 22-23. VMT-AE. Pr: 0.4504
antigen_7|Q2FVK2|Gamma-hemolysin|BX571856.1|tpos:800919-801233	SP	0.035530	0.940047	0.024423	CS pos: 22-23. ANP-LL. Pr: 0.3439
antigen_29|Q2FYP2|ABC|BX571856.1|tpos:451063-451595	noTP	0.998630	0.001033	0.000337	
antigen_9|Q2FVL8|Assimilatory|BX571856.1|tpos:289201-289500	noTP	0.810434	0.184006	0.005560	
antigen_24|Q2FXB0|Leucotoxin|BX571856.1|tpos:800442-800740	SP	0.089000	0.843233	0.067768	CS pos: 17-18. ANP-FI. Pr: 0.4542
antigen_64|Q2G2W1|Quinolone|BX571856.1|tpos:35744-36147	noTP	0.996006	0.003843	0.000150	
antigen_50|Q2G1K8|Capsular|BX571856.1|tpos:52361-52582	noTP	0.995875	0.002237	0.001888	
antigen_16|Q2FWP0|Uncharacterized|BX571856.1|tpos:800492-800738	noTP	0.999686	0.000060	0.000254	
