# SignalP-5.0	Organism: euk	Timestamp: 20251020025835
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_60|Q5F5C4|Thiazole|WP_003692011.1|tpos:1-262	OTHER	0.008090	0.991910	
antigen_62|B4RJL0|Small|WP_002217790.1|tpos:1-89	OTHER	0.000991	0.999009	
antigen_63|P35819|Type|WP_003696681.1|tpos:1-720	SP(Sec/SPI)	0.941098	0.058902	CS pos: 24-25. ASA-GN. Pr: 0.8447
antigen_17|B4RQQ5|Probable|WP_003686866.1|tpos:1-488	OTHER	0.003327	0.996673	
antigen_127|Q5F5F3|Small|WP_003686861.1|tpos:1-242	OTHER	0.000737	0.999263	
antigen_101|Q5F786|UPF0210|WP_003691602.1|tpos:1-451	OTHER	0.001003	0.998997	
antigen_121|Q5F935|UPF0301|WP_003688988.1|tpos:1-182	OTHER	0.001699	0.998301	
antigen_155|Q5F5R3|Large|WP_003694346.1|tpos:1-166	OTHER	0.000830	0.999170	
antigen_161|Q5F5A5|Large|WP_003686944.1|tpos:1-143	OTHER	0.000769	0.999231	
antigen_162|P43505|Membrane|WP_003693766.1|tpos:1-412	SP(Sec/SPI)	0.652376	0.347624	CS pos: 31-32. GDA-AQ. Pr: 0.1623
antigen_35|B4RKY2|Protein|WP_003688267.1|tpos:1-916	OTHER	0.000766	0.999234	
antigen_154|B4RK11|Ubiquinone/menaquinone|WP_003687710.1|tpos:1-245	OTHER	0.000669	0.999331	
antigen_181|Q06581|Twitching|WP_003690200.1|tpos:14-347	OTHER	0.000648	0.999352	
antigen_44|B4RJN3|Imidazole|WP_003692648.1|tpos:1-255	OTHER	0.000467	0.999533	
antigen_45|Q5F746|Phosphoglucosamine|WP_003691680.1|tpos:1-444	OTHER	0.001907	0.998093	
antigen_43|Q5F9G8|Histidine--tRNA|WP_003687876.1|tpos:1-431	OTHER	0.000380	0.999620	
antigen_56|B4RL58|Large|WP_003688377.1|tpos:1-41	OTHER	0.002824	0.997176	
antigen_57|B4RNX2|Glutamate-1-semialdehyde|WP_003692485.1|tpos:1-426	OTHER	0.001953	0.998047	
antigen_86|Q5F8I2|UPF0250|WP_003691180.1|tpos:1-91	OTHER	0.001810	0.998190	
