# SignalP-5.0	Organism: euk	Timestamp: 20250926175247
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_34|B4RL51|Elongation|NZ_CP078117.1|tpos:428926-429111	OTHER	0.000590	0.999410	
antigen_41|Q04885|Opacity|NZ_CP078117.1|tpos:583812-584058	OTHER	0.001749	0.998251	
antigen_3|B4RJ05|Histidinol-phosphate|NZ_CP078117.1|tpos:398132-398303	OTHER	0.001240	0.998760	
antigen_169|Q5F551|Phosphopantetheine|NZ_CP078117.1|tpos:173135-173305	OTHER	0.001802	0.998198	
antigen_46|Q04876|Opacity|NZ_CP078117.1|tpos:583812-584058	OTHER	0.001749	0.998251	
antigen_85|P49979|Adenylate|NZ_CP078117.1|tpos:353800-354014	OTHER	0.022209	0.977791	
antigen_95|Q04878|Opacity|NZ_CP078117.1|tpos:583812-584058	OTHER	0.001749	0.998251	
antigen_194|Q5F881|Antitoxin|NZ_CP078117.1|tpos:437534-437611	OTHER	0.000323	0.999677	
antigen_178|Q5FA29|Outer-membrane|NZ_CP078117.1|tpos:293342-293548	SP(Sec/SPI)	0.954125	0.045875	CS pos: 25-26. AQA-GA. Pr: 0.3478
antigen_57|B4RNX2|Glutamate-1-semialdehyde|NZ_CP078117.1|tpos:519192-519489	OTHER	0.001893	0.998107	
antigen_182|B4RN50|Serine--tRNA|NZ_CP078117.1|tpos:604121-604551	OTHER	0.000496	0.999504	
antigen_134|B4RJG2|Glycine--tRNA|NZ_CP078117.1|tpos:194545-194842	OTHER	0.012843	0.987157	
antigen_0|Q5F4W9|7-methyl-GTP|NZ_CP078117.1|tpos:201498-201693	OTHER	0.003958	0.996042	
antigen_91|Q5F5D9|GTPase|NZ_CP078117.1|tpos:223960-224076	OTHER	0.013416	0.986584	
antigen_20|Q04877|Opacity|NZ_CP078117.1|tpos:583775-584058	SP(Sec/SPI)	0.586427	0.413573	CS pos: 37-38. AQA-AS. Pr: 0.2878
antigen_24|B4RPQ3|Glutamate--tRNA|NZ_CP078117.1|tpos:280085-280284	OTHER	0.001260	0.998740	
antigen_70|Q5F5F4|Elongation|NZ_CP078117.1|tpos:89107-89390	OTHER	0.001287	0.998713	
antigen_26|B4RR25|Ribosomal|NZ_CP078117.1|tpos:151940-152146	OTHER	0.001418	0.998582	
antigen_125|Q5F5P6|Peptide|NZ_CP078117.1|tpos:126753-126919	OTHER	0.000580	0.999420	
antigen_174|Q5F8K2|Lipoprotein-releasing|NZ_CP078117.1|tpos:105536-105750	OTHER	0.001313	0.998687	
antigen_18|Q5F6I7|Quinolinate|NZ_CP078117.1|tpos:684173-684542	OTHER	0.001532	0.998468	
antigen_67|Q04882|Opacity|NZ_CP078117.1|tpos:583797-584058	SP(Sec/SPI)	0.734930	0.265070	CS pos: 15-16. AQA-AS. Pr: 0.4758
antigen_180|P58152|Cell|NZ_CP078117.1|tpos:143219-143305	OTHER	0.000617	0.999383	
antigen_21|B4RLV5|Multifunctional|NZ_CP078117.1|tpos:360237-360521	OTHER	0.001096	0.998904	
antigen_158|Q5FA52|dTTP/UTP|NZ_CP078117.1|tpos:201504-201689	OTHER	0.004843	0.995157	
antigen_126|Q5F553|Probable|NZ_CP078117.1|tpos:172726-172813	OTHER	0.001775	0.998225	
antigen_144|B4RJ69|Glutamyl-Q|NZ_CP078117.1|tpos:280088-280158	OTHER	0.003582	0.996418	
antigen_135|P07211|Outer|NZ_CP078117.1|tpos:412521-412703	SP(Sec/SPI)	0.985489	0.014511	CS pos: 18-19. AAC-SQ. Pr: 0.2878
antigen_64|Q5F5V1|Small|NZ_CP078117.1|tpos:142034-142239	OTHER	0.000282	0.999718	
antigen_73|Q5F4X8|ATP-dependent|NZ_CP078117.1|tpos:123439-123942	OTHER	0.014146	0.985854	
antigen_54|P09888|Outer|NZ_CP078117.1|tpos:583792-584058	SP(Sec/SPI)	0.990435	0.009565	CS pos: 20-21. AQA-AS. Pr: 0.7972
antigen_62|B4RJL0|Small|NZ_CP078117.1|tpos:288500-288588	OTHER	0.000991	0.999009	
antigen_48|Q5F7G0|Glutamine--tRNA|NZ_CP078117.1|tpos:280057-280618	OTHER	0.000681	0.999319	
antigen_55|Q04879|Opacity|NZ_CP078117.1|tpos:583812-584058	OTHER	0.001749	0.998251	
antigen_61|Q5F9U4|Threonine--tRNA|NZ_CP078117.1|tpos:322880-323516	OTHER	0.005564	0.994436	
antigen_112|Q59603|Type|NZ_CP078117.1|tpos:324478-324576	OTHER	0.008516	0.991484	
antigen_30|Q5F9K6|GTP|NZ_CP078117.1|tpos:349865-350121	OTHER	0.000644	0.999356	
antigen_84|B4RNG2|Na(+)-translocating|NZ_CP078117.1|tpos:633377-633573	OTHER	0.007590	0.992410	
antigen_88|O05131|Penicillin-binding|NZ_CP078117.1|tpos:238397-239194	OTHER	0.054054	0.945946	
antigen_138|Q5F7K9|Ribonuclease|NZ_CP078117.1|tpos:7111-7255	OTHER	0.001195	0.998805	
