# SignalP-5.0	Organism: euk	Timestamp: 20250926175247
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_12|Q5F623|NADH-quinone|NZ_AP023067.1|tpos:585869-585917	OTHER	0.022765	0.977235	
antigen_13|Q5FA47|Phosphoribosyl-ATP|NZ_AP023067.1|tpos:454793-454899	OTHER	0.000881	0.999119	
antigen_67|Q04882|Opacity|NZ_AP023067.1|tpos:491163-491409	SP(Sec/SPI)	0.754866	0.245134	CS pos: 15-16. AQA-AS. Pr: 0.4887
antigen_80|Q5F783|Ribosomal|NZ_AP023067.1|tpos:98402-98700	OTHER	0.000497	0.999503	
antigen_112|Q59603|Type|NZ_AP023067.1|tpos:656173-656479	OTHER	0.004544	0.995456	
antigen_130|Q5F5X0|1-deoxy-D-xylulose|NZ_AP023067.1|tpos:594021-594414	OTHER	0.014193	0.985807	
antigen_5|Q5FA15|Argininosuccinate|NZ_AP023067.1|tpos:442623-443080	OTHER	0.000277	0.999723	
antigen_73|Q5F4X8|ATP-dependent|NZ_AP023067.1|tpos:48816-49017	OTHER	0.001123	0.998877	
antigen_113|B4RQK5|Small|NZ_AP023067.1|tpos:666475-666604	OTHER	0.001169	0.998831	
antigen_119|Q5F882|Toxin|NZ_AP023067.1|tpos:208259-208397	OTHER	0.000969	0.999031	
antigen_121|Q5F935|UPF0301|NZ_AP023067.1|tpos:335552-335733	OTHER	0.001699	0.998301	
antigen_81|B4RJN4|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]|NZ_AP023067.1|tpos:445375-445619	OTHER	0.001081	0.998919	
antigen_159|B4RMM2|tRNA-cytidine(32)|NZ_AP023067.1|tpos:344799-345116	OTHER	0.000565	0.999435	
antigen_193|P52325|RNA|NZ_AP023067.1|tpos:420796-421059	OTHER	0.000548	0.999452	
antigen_192|B4RR10|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|NZ_AP023067.1|tpos:596689-596946	OTHER	0.002612	0.997388	
antigen_2|Q50950|Lacto-N-neotetraose|NZ_AP023067.1|tpos:709754-710033	OTHER	0.005863	0.994137	
antigen_179|B4RMI6|tRNA|NZ_AP023067.1|tpos:332529-332766	OTHER	0.000493	0.999507	
