# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251029101510
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_376|A0A389U9A3||YP_498737.1|tpos:1-324	SP	0.034167	0.963712	0.002121	CS pos: 18-19. TGC-DW. Pr: 0.6325
antigen_609|A0A0D3Q4X2|Lipoprotein|YP_499010.1|tpos:1-280	SP	0.000223	0.999757	0.000020	CS pos: 20-21. CGG-NN. Pr: 0.6986
antigen_644|A0A0E8JWI2||YP_500618.1|tpos:1-388	SP	0.002704	0.997090	0.000206	CS pos: 25-26. ANA-ES. Pr: 0.8891
antigen_121|A0AAE3D5D3||YP_498916.1|tpos:1-560	SP	0.093083	0.904805	0.002112	CS pos: 18-19. SQA-AE. Pr: 0.7732
antigen_144|O85383||YP_498972.1|tpos:157-206	noTP	0.974965	0.011494	0.013541	
antigen_498|A0A641A7H5||YP_501429.1|tpos:1-619	SP	0.068567	0.931354	0.000079	CS pos: 27-28. AYA-DT. Pr: 0.5222
antigen_446|O54462||YP_498971.1|tpos:113-205	noTP	0.998656	0.000361	0.000983	
antigen_451|Q6G8C4|Serine|YP_500436.1|tpos:1-239	SP	0.079074	0.880906	0.040020	CS pos: 21-22. ITG-VG. Pr: 0.4102
antigen_589|A0A2C9TSC4||YP_498706.1|tpos:1-514	SP	0.019383	0.975618	0.005000	CS pos: 27-28. SLA-IT. Pr: 0.7183
antigen_623|A0A0D3Q6F6|Fibrinogen-binding|YP_499654.1|tpos:1-109	SP	0.032987	0.948824	0.018189	CS pos: 24-25. TFA-GE. Pr: 0.6293
antigen_203|A0A9P2YYE8||YP_501424.1|tpos:1-152	SP	0.389382	0.610576	0.000042	CS pos: 23-24. IYA-AI. Pr: 0.4342
antigen_205|Q7BGA5||YP_501016.1|tpos:1-302	SP	0.000680	0.999305	0.000015	CS pos: 18-19. AAC-GN. Pr: 0.4637
antigen_208|Q7X0E4||YP_499669.1|tpos:100-206	noTP	0.999216	0.000170	0.000614	
antigen_213|A0A641A912|Glycyl-glycine|YP_498843.1|tpos:1-316	SP	0.002205	0.997779	0.000016	CS pos: 20-21. TMA-HQ. Pr: 0.6176
antigen_217|A0A090LVV4||YP_499195.1|tpos:1-312	SP	0.000864	0.999119	0.000017	CS pos: 22-23. TGG-KQ. Pr: 0.5188
antigen_473|A0AAE8TIU7||YP_501172.1|tpos:1-325	SP	0.002248	0.997268	0.000484	CS pos: 26-27. ANA-EG. Pr: 0.6797
antigen_482|A0AAE2ZY64||YP_501423.1|tpos:1-175	SP	0.017835	0.980836	0.001329	CS pos: 26-27. VEN-SA. Pr: 0.3589
antigen_486|A0AAJ4YXI6||YP_499540.1|tpos:1-393	SP	0.068721	0.926688	0.004590	CS pos: 29-30. AFA-NN. Pr: 0.8151
antigen_487|A0A2Y1RIG2||YP_499540.1|tpos:1-393	SP	0.068721	0.926688	0.004590	CS pos: 29-30. AFA-NN. Pr: 0.8151
antigen_499|A0A389U7S2||YP_501429.1|tpos:1-619	SP	0.068567	0.931354	0.000079	CS pos: 27-28. AYA-DT. Pr: 0.5222
