label,feature,subfeature,value
human,dssp,percent_helix,0.1144578313253012
human,dssp,percent_sheet,0.3855421686746988
human,dssp,percent_loop,0.39156626506024095
human,dssp,percent_helix,0.5125786163522013
human,dssp,percent_sheet,0.07756813417190776
human,dssp,percent_loop,0.3909853249475891
human,dssp,percent_helix,0.08333333333333333
human,dssp,percent_sheet,0.34523809523809523
human,dssp,percent_loop,0.38095238095238093
human,dssp,percent_helix,0.30669546436285094
human,dssp,percent_sheet,0.18150547956163507
human,dssp,percent_loop,0.5093192544596432
human,dssp,percent_helix,0.6506276150627615
human,dssp,percent_sheet,0.0
human,dssp,percent_loop,0.3117154811715481
human,dssp,percent_helix,0.4302788844621514
human,dssp,percent_sheet,0.22841965471447542
human,dssp,percent_loop,0.3187250996015936
human,dssp,percent_helix,0.10597826086956522
human,dssp,percent_sheet,0.5033967391304348
human,dssp,percent_loop,0.3695652173913043
human,dssp,percent_helix,0.4096109839816934
human,dssp,percent_sheet,0.10869565217391304
human,dssp,percent_loop,0.4633867276887872
human,dssp,percent_helix,0.6666666666666666
human,dssp,percent_sheet,0.00823045267489712
human,dssp,percent_loop,0.26337448559670784
human,dssp,percent_helix,0.3086389766010849
human,dssp,percent_sheet,0.18508622783580278
human,dssp,percent_loop,0.5037648773378673
human,dssp,percent_helix,0.6849894291754757
human,dssp,percent_sheet,0.008456659619450317
human,dssp,percent_loop,0.27061310782241016
human,dssp,percent_helix,0.20984455958549222
human,dssp,percent_sheet,0.36528497409326427
human,dssp,percent_loop,0.37823834196891193
human,dssp,percent_helix,0.22842639593908629
human,dssp,percent_sheet,0.3553299492385787
human,dssp,percent_loop,0.37055837563451777
human,dssp,percent_helix,0.31567584239339963
human,dssp,percent_sheet,0.18945176960444135
human,dssp,percent_loop,0.4924820726347444
human,dssp,percent_helix,0.32672634271099743
human,dssp,percent_sheet,0.20220588235294118
human,dssp,percent_loop,0.4685901534526854
human,dssp,percent_helix,0.1534526854219949
human,dssp,percent_sheet,0.4296675191815857
human,dssp,percent_loop,0.37084398976982097
human,dssp,percent_helix,0.354014598540146
human,dssp,percent_sheet,0.18613138686131386
human,dssp,percent_loop,0.40145985401459855
human,dssp,percent_helix,0.32209227811598845
human,dssp,percent_sheet,0.1994553027875681
human,dssp,percent_loop,0.47596924062800383
human,dssp,percent_helix,0.3730232558139535
human,dssp,percent_sheet,0.08883720930232558
human,dssp,percent_loop,0.533953488372093
human,dssp,percent_helix,0.1951219512195122
human,dssp,percent_sheet,0.21951219512195122
human,dssp,percent_loop,0.36585365853658536
human,dssp,percent_helix,0.6570247933884298
human,dssp,percent_sheet,0.012396694214876033
human,dssp,percent_loop,0.29338842975206614
human,dssp,percent_helix,0.4
human,dssp,percent_sheet,0.24084507042253522
human,dssp,percent_loop,0.33380281690140845
human,dssp,percent_helix,0.5125786163522013
human,dssp,percent_sheet,0.07756813417190776
human,dssp,percent_loop,0.3909853249475891
human,dssp,percent_helix,0.29732142857142857
human,dssp,percent_sheet,0.26071428571428573
human,dssp,percent_loop,0.4142857142857143
human,dssp,percent_helix,0.4271523178807947
human,dssp,percent_sheet,0.09933774834437085
human,dssp,percent_loop,0.4470198675496689
human,dssp,percent_helix,0.20047169811320756
human,dssp,percent_sheet,0.38207547169811323
human,dssp,percent_loop,0.37735849056603776
human,dssp,percent_helix,0.3578882750153468
human,dssp,percent_sheet,0.16390423572744015
human,dssp,percent_loop,0.4677716390423573
human,dssp,percent_helix,0.075
human,dssp,percent_sheet,0.35
human,dssp,percent_loop,0.35
human,dssp,percent_helix,0.3050955923526118
human,dssp,percent_sheet,0.17982561395088392
human,dssp,percent_loop,0.5125989920806335
human,dssp,percent_helix,0.3067754579633629
human,dssp,percent_sheet,0.18070554355651547
human,dssp,percent_loop,0.5100391968642508
