label,feature,subfeature,value
positive,FEL,mean_alpha,311.9275416906645
positive,FEL,mean_beta,10.408233864196317
positive,FEL,mean_lrt,1.4227598489560485
positive,FEL,mean_alpha,1324.2395444163124
positive,FEL,mean_beta,1.1739156043411803
positive,FEL,mean_lrt,2.781076669987231
positive,FEL,mean_alpha,63.819366494328705
positive,FEL,mean_beta,31.04091595269222
positive,FEL,mean_lrt,0.30635813217523555
positive,FEL,mean_alpha,3.5232224187204264
positive,FEL,mean_beta,5498.561276762005
positive,FEL,mean_lrt,0.919197031772821
positive,FEL,mean_alpha,5.922244761938074
positive,FEL,mean_beta,0.7761691686352503
positive,FEL,mean_lrt,1.8990882201283228
positive,FEL,mean_alpha,1307.3030513031752
positive,FEL,mean_beta,0.6685038120126057
positive,FEL,mean_lrt,3.047308602354621
positive,FEL,mean_alpha,26.07896280188185
positive,FEL,mean_beta,12.195794984398207
positive,FEL,mean_lrt,1.3113569486682501
positive,FEL,mean_alpha,153.95757921825725
positive,FEL,mean_beta,0.30504743561626185
positive,FEL,mean_lrt,2.6782239098200207
positive,FEL,mean_alpha,38.348110733324795
positive,FEL,mean_beta,1.1701639504769807
positive,FEL,mean_lrt,2.4879299533085892
positive,FEL,mean_alpha,387.54518218104346
positive,FEL,mean_beta,1.219501086655938
positive,FEL,mean_lrt,3.154701147638378
positive,FEL,mean_alpha,10.388362588464393
positive,FEL,mean_beta,1.3346299400215007
positive,FEL,mean_lrt,2.3348061445616852
positive,FEL,mean_alpha,105.97644049775386
positive,FEL,mean_beta,97.44129776979553
positive,FEL,mean_lrt,1.4107727620546386
positive,FEL,mean_alpha,534.5008273370488
positive,FEL,mean_beta,1.835617039341039
positive,FEL,mean_lrt,2.2597670940121737
positive,FEL,mean_alpha,17.467893881998258
positive,FEL,mean_beta,0.7493351911886278
positive,FEL,mean_lrt,2.7603121324790223
positive,FEL,mean_alpha,301.84531829818326
positive,FEL,mean_beta,0.07819805110192253
positive,FEL,mean_lrt,3.525302248059792
positive,FEL,mean_alpha,44.89041253504788
positive,FEL,mean_beta,10.07673284400776
positive,FEL,mean_lrt,2.0705671994466375
positive,FEL,mean_alpha,506.54355737799114
positive,FEL,mean_beta,8.180199519626608
positive,FEL,mean_lrt,2.4572082383112526
positive,FEL,mean_alpha,15.915538502703466
positive,FEL,mean_beta,1.612795925538837
positive,FEL,mean_lrt,2.2305499929381645
positive,FEL,mean_alpha,25.268339434772223
positive,FEL,mean_beta,19.18466584989939
positive,FEL,mean_lrt,1.0316762992978001
positive,FEL,mean_alpha,74.935588266151
positive,FEL,mean_beta,2.006992604443724
positive,FEL,mean_lrt,1.8096893114755337
positive,FEL,mean_alpha,2.314592623589999
positive,FEL,mean_beta,2.1512780742475095
positive,FEL,mean_lrt,1.2753059474772928
positive,FEL,mean_alpha,32.64192577962145
positive,FEL,mean_beta,1.962418184062652
positive,FEL,mean_lrt,2.562488924479545
positive,FEL,mean_alpha,2.5553020723986504
positive,FEL,mean_beta,2966.743454988854
