label,feature,subfeature,value
positive,mhci,score,0.99084
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.971826
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.955092
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.961994
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.974218
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.992957
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.957507
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.974894
positive,mhci,percentile,0.01
positive,mhci,peptide_length,10
positive,mhci,score,0.997835
positive,mhci,percentile,0.01
positive,mhci,peptide_length,9
positive,mhci,score,0.976076
positive,mhci,percentile,0.01
positive,mhci,peptide_length,10
positive,mhci,score,0.928343
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.935934
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.948955
positive,mhci,percentile,0.02
positive,mhci,peptide_length,10
positive,mhci,score,0.948335
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.916645
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.901522
positive,mhci,percentile,0.02
positive,mhci,peptide_length,11
positive,mhci,score,0.780677
positive,mhci,percentile,0.02
positive,mhci,peptide_length,10
positive,mhci,score,0.909546
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.812384
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.901089
positive,mhci,percentile,0.02
positive,mhci,peptide_length,10
positive,mhci,score,0.973832
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.889035
positive,mhci,percentile,0.02
positive,mhci,peptide_length,8
positive,mhci,score,0.914255
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.909367
positive,mhci,percentile,0.02
positive,mhci,peptide_length,9
positive,mhci,score,0.93402
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.927387
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.91496
positive,mhci,percentile,0.03
positive,mhci,peptide_length,10
positive,mhci,score,0.90002
positive,mhci,percentile,0.03
positive,mhci,peptide_length,11
positive,mhci,score,0.880222
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.751792
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.868411
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.867262
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.947556
positive,mhci,percentile,0.03
positive,mhci,peptide_length,10
positive,mhci,score,0.824405
positive,mhci,percentile,0.03
positive,mhci,peptide_length,8
positive,mhci,score,0.824114
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.870812
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.927568
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.9012
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.85119
positive,mhci,percentile,0.03
positive,mhci,peptide_length,11
positive,mhci,score,0.930143
positive,mhci,percentile,0.03
positive,mhci,peptide_length,9
positive,mhci,score,0.879849
positive,mhci,percentile,0.04
positive,mhci,peptide_length,10
positive,mhci,score,0.885825
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.87258
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.877553
positive,mhci,percentile,0.04
positive,mhci,peptide_length,11
positive,mhci,score,0.861899
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.831505
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.727071
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.719226
positive,mhci,percentile,0.04
positive,mhci,peptide_length,11
positive,mhci,score,0.729431
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.769155
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.942371
positive,mhci,percentile,0.04
positive,mhci,peptide_length,10
positive,mhci,score,0.852147
positive,mhci,percentile,0.04
positive,mhci,peptide_length,9
positive,mhci,score,0.924427
positive,mhci,percentile,0.04
positive,mhci,peptide_length,10
positive,mhci,score,0.946469
positive,mhci,percentile,0.04
positive,mhci,peptide_length,11
positive,mhci,score,0.84287
positive,mhci,percentile,0.04
positive,mhci,peptide_length,10
positive,mhci,score,0.791455
positive,mhci,percentile,0.04
positive,mhci,peptide_length,8
positive,mhci,score,0.967655
positive,mhci,percentile,0.04
positive,mhci,peptide_length,10
positive,mhci,score,0.835001
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.878697
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.870055
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.846937
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.845663
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.778185
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.74701
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.679654
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.680241
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.636867
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.677713
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.889294
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.843099
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.833863
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.839131
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.829309
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.926634
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.873
positive,mhci,percentile,0.05
positive,mhci,peptide_length,11
positive,mhci,score,0.772177
positive,mhci,percentile,0.05
positive,mhci,peptide_length,9
positive,mhci,score,0.713526
positive,mhci,percentile,0.05
positive,mhci,peptide_length,10
positive,mhci,score,0.806495
positive,mhci,percentile,0.06
positive,mhci,peptide_length,11
positive,mhci,score,0.785723
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.787206
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.835927
positive,mhci,percentile,0.06
positive,mhci,peptide_length,10
positive,mhci,score,0.835971
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.719609
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.696999
positive,mhci,percentile,0.06
positive,mhci,peptide_length,10
positive,mhci,score,0.676173
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.703257
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.678924
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.817144
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.595333
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.865936
positive,mhci,percentile,0.06
positive,mhci,peptide_length,10
positive,mhci,score,0.860725
positive,mhci,percentile,0.06
positive,mhci,peptide_length,11
positive,mhci,score,0.859031
positive,mhci,percentile,0.06
positive,mhci,peptide_length,11
positive,mhci,score,0.910991
positive,mhci,percentile,0.06
positive,mhci,peptide_length,9
positive,mhci,score,0.848783
positive,mhci,percentile,0.06
positive,mhci,peptide_length,10
positive,mhci,score,0.851316
