label,feature,subfeature,value
positive,deeptmhmm,proportion_outside,0.9334862385321101
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.12979351032448377
positive,deeptmhmm,proportion_outside,0.1608910891089109
positive,deeptmhmm,proportion_outside,0.8666666666666667
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.5816618911174785
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.125
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.12694300518134716
positive,deeptmhmm,proportion_outside,0.9650259067357513
positive,deeptmhmm,proportion_outside,0.8701298701298701
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.1747787610619469
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.14705882352941177
positive,deeptmhmm,proportion_outside,0.8642533936651584
positive,deeptmhmm,proportion_outside,0.8678414096916299
positive,deeptmhmm,proportion_outside,0.8706896551724138
positive,deeptmhmm,proportion_outside,0.18518518518518517
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.9555555555555556
positive,deeptmhmm,proportion_outside,0.8672566371681416
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.7894736842105263
positive,deeptmhmm,proportion_outside,0.2646048109965636
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.14018691588785046
positive,deeptmhmm,proportion_outside,0.7916666666666666
positive,deeptmhmm,proportion_outside,0.12290502793296089
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.9484536082474226
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.20754716981132076
positive,deeptmhmm,proportion_outside,0.8672566371681416
positive,deeptmhmm,proportion_outside,0.9013157894736842
positive,deeptmhmm,proportion_outside,0.12979351032448377
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.871244635193133
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.1347517730496454
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.07564575645756458
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.17738359201773837
positive,deeptmhmm,proportion_outside,0.9061488673139159
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.8962264150943396
positive,deeptmhmm,proportion_outside,0.8717948717948718
positive,deeptmhmm,proportion_outside,0.8706896551724138
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.18518518518518517
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.9251700680272109
positive,deeptmhmm,proportion_outside,0.9464544138929089
positive,deeptmhmm,proportion_outside,0.8701298701298701
positive,deeptmhmm,proportion_outside,0.9079365079365079
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.919732441471572
positive,deeptmhmm,proportion_outside,0.1608910891089109
positive,deeptmhmm,proportion_outside,0.5900900900900901
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.9411764705882353
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.3333333333333333
positive,deeptmhmm,proportion_outside,0.7065868263473054
positive,deeptmhmm,proportion_outside,0.9555555555555556
positive,deeptmhmm,proportion_outside,0.8290598290598291
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,0.24
positive,deeptmhmm,proportion_outside,0.0
positive,deeptmhmm,proportion_outside,1.0
positive,deeptmhmm,proportion_outside,0.9446254071661238
