label,feature,subfeature,value
positive,ifnepitope2,ml_score,0.23
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.23
positive,ifnepitope2,ml_score,0.32
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.32
positive,ifnepitope2,ml_score,0.39
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.39
positive,ifnepitope2,ml_score,0.52
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.52
positive,ifnepitope2,ml_score,0.57
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.57
positive,ifnepitope2,ml_score,0.6
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.6
positive,ifnepitope2,ml_score,0.6
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.6
positive,ifnepitope2,ml_score,0.64
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.64
positive,ifnepitope2,ml_score,0.46
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.46
positive,ifnepitope2,ml_score,0.53
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.53
positive,ifnepitope2,ml_score,0.62
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.62
positive,ifnepitope2,ml_score,0.61
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.61
positive,ifnepitope2,ml_score,0.74
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.74
positive,ifnepitope2,ml_score,0.81
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.81
positive,ifnepitope2,ml_score,0.79
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.79
positive,ifnepitope2,ml_score,0.81
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.81
positive,ifnepitope2,ml_score,0.82
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.82
positive,ifnepitope2,ml_score,0.69
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.69
positive,ifnepitope2,ml_score,0.73
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.73
positive,ifnepitope2,ml_score,0.79
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.79
positive,ifnepitope2,ml_score,0.7
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.7
positive,ifnepitope2,ml_score,0.74
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.74
positive,ifnepitope2,ml_score,0.71
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.71
positive,ifnepitope2,ml_score,0.66
positive,ifnepitope2,blast_score,0.0
positive,ifnepitope2,total_score,0.66
positive,ifnepitope2,ml_score,0.64
positive,ifnepitope2,blast_score,0.0
