label,feature,subfeature,value
human,mixmhc2pred,rank_best,27.7
human,mixmhc2pred,rank_best,10.6
human,mixmhc2pred,rank_best,3.52
human,mixmhc2pred,rank_best,2.77
human,mixmhc2pred,rank_best,7.7
human,mixmhc2pred,rank_best,24.8
human,mixmhc2pred,rank_best,76.7
human,mixmhc2pred,rank_best,93.3
human,mixmhc2pred,rank_best,85.2
human,mixmhc2pred,rank_best,56.7
human,mixmhc2pred,rank_best,34.4
human,mixmhc2pred,rank_best,27.6
human,mixmhc2pred,rank_best,22.6
human,mixmhc2pred,rank_best,16.8
human,mixmhc2pred,rank_best,6.39
human,mixmhc2pred,rank_best,5.25
human,mixmhc2pred,rank_best,12.9
human,mixmhc2pred,rank_best,18.6
human,mixmhc2pred,rank_best,7.31
human,mixmhc2pred,rank_best,5.85
human,mixmhc2pred,rank_best,14.2
human,mixmhc2pred,rank_best,36.5
human,mixmhc2pred,rank_best,46.3
human,mixmhc2pred,rank_best,20.4
human,mixmhc2pred,rank_best,8.14
human,mixmhc2pred,rank_best,6.48
human,mixmhc2pred,rank_best,15.6
human,mixmhc2pred,rank_best,18.0
human,mixmhc2pred,rank_best,33.2
human,mixmhc2pred,rank_best,57.6
human,mixmhc2pred,rank_best,82.2
human,mixmhc2pred,rank_best,69.3
human,mixmhc2pred,rank_best,71.8
human,mixmhc2pred,rank_best,81.0
human,mixmhc2pred,rank_best,85.2
human,mixmhc2pred,rank_best,23.9
human,mixmhc2pred,rank_best,43.5
human,mixmhc2pred,rank_best,47.6
human,mixmhc2pred,rank_best,57.4
human,mixmhc2pred,rank_best,42.7
human,mixmhc2pred,rank_best,33.5
human,mixmhc2pred,rank_best,27.0
human,mixmhc2pred,rank_best,43.4
human,mixmhc2pred,rank_best,62.1
human,mixmhc2pred,rank_best,77.0
human,mixmhc2pred,rank_best,44.9
human,mixmhc2pred,rank_best,23.7
human,mixmhc2pred,rank_best,12.3
human,mixmhc2pred,rank_best,9.93
human,mixmhc2pred,rank_best,21.7
human,mixmhc2pred,rank_best,46.7
human,mixmhc2pred,rank_best,65.6
human,mixmhc2pred,rank_best,43.9
human,mixmhc2pred,rank_best,35.3
human,mixmhc2pred,rank_best,47.2
human,mixmhc2pred,rank_best,38.0
human,mixmhc2pred,rank_best,53.6
human,mixmhc2pred,rank_best,81.5
human,mixmhc2pred,rank_best,41.8
human,mixmhc2pred,rank_best,17.6
human,mixmhc2pred,rank_best,6.92
human,mixmhc2pred,rank_best,5.51
human,mixmhc2pred,rank_best,13.5
human,mixmhc2pred,rank_best,35.4
human,mixmhc2pred,rank_best,88.4
human,mixmhc2pred,rank_best,63.6
human,mixmhc2pred,rank_best,32.5
human,mixmhc2pred,rank_best,15.1
human,mixmhc2pred,rank_best,12.3
human,mixmhc2pred,rank_best,25.2
human,mixmhc2pred,rank_best,50.2
human,mixmhc2pred,rank_best,47.9
human,mixmhc2pred,rank_best,26.2
human,mixmhc2pred,rank_best,23.0
human,mixmhc2pred,rank_best,9.36
human,mixmhc2pred,rank_best,7.42
human,mixmhc2pred,rank_best,14.4
human,mixmhc2pred,rank_best,28.3
human,mixmhc2pred,rank_best,56.0
human,mixmhc2pred,rank_best,66.8
human,mixmhc2pred,rank_best,76.5
human,mixmhc2pred,rank_best,88.5
human,mixmhc2pred,rank_best,83.1
human,mixmhc2pred,rank_best,70.1
human,mixmhc2pred,rank_best,57.8
human,mixmhc2pred,rank_best,68.2
human,mixmhc2pred,rank_best,85.7
human,mixmhc2pred,rank_best,94.8
human,mixmhc2pred,rank_best,74.3
human,mixmhc2pred,rank_best,42.1
human,mixmhc2pred,rank_best,21.8
human,mixmhc2pred,rank_best,17.6
human,mixmhc2pred,rank_best,32.6
human,mixmhc2pred,rank_best,52.7
human,mixmhc2pred,rank_best,30.5
human,mixmhc2pred,rank_best,26.0
human,mixmhc2pred,rank_best,21.0
human,mixmhc2pred,rank_best,36.8
human,mixmhc2pred,rank_best,45.2
human,mixmhc2pred,rank_best,36.6
human,mixmhc2pred,rank_best,52.4
human,mixmhc2pred,rank_best,70.3
human,mixmhc2pred,rank_best,84.3
human,mixmhc2pred,rank_best,66.8
human,mixmhc2pred,rank_best,35.1
human,mixmhc2pred,rank_best,16.7
human,mixmhc2pred,rank_best,13.6
human,mixmhc2pred,rank_best,27.2
human,mixmhc2pred,rank_best,52.7
human,mixmhc2pred,rank_best,30.5
human,mixmhc2pred,rank_best,16.9
human,mixmhc2pred,rank_best,6.43
human,mixmhc2pred,rank_best,5.29
human,mixmhc2pred,rank_best,13.0
human,mixmhc2pred,rank_best,34.6
human,mixmhc2pred,rank_best,49.2
human,mixmhc2pred,rank_best,69.7
human,mixmhc2pred,rank_best,48.2
human,mixmhc2pred,rank_best,39.1
human,mixmhc2pred,rank_best,36.4
human,mixmhc2pred,rank_best,35.4
human,mixmhc2pred,rank_best,28.3
human,mixmhc2pred,rank_best,45.0
human,mixmhc2pred,rank_best,82.4
human,mixmhc2pred,rank_best,68.7
human,mixmhc2pred,rank_best,56.4
human,mixmhc2pred,rank_best,67.2
human,mixmhc2pred,rank_best,89.8
human,mixmhc2pred,rank_best,66.9
human,mixmhc2pred,rank_best,45.1
human,mixmhc2pred,rank_best,36.5
human,mixmhc2pred,rank_best,38.9
human,mixmhc2pred,rank_best,19.4
human,mixmhc2pred,rank_best,15.8
human,mixmhc2pred,rank_best,92.1
human,mixmhc2pred,rank_best,54.8
human,mixmhc2pred,rank_best,32.6
human,mixmhc2pred,rank_best,26.4
human,mixmhc2pred,rank_best,42.6
human,mixmhc2pred,rank_best,64.5
human,mixmhc2pred,rank_best,98.4
human,mixmhc2pred,rank_best,83.9
human,mixmhc2pred,rank_best,92.3
human,mixmhc2pred,rank_best,18.7
human,mixmhc2pred,rank_best,6.5
human,mixmhc2pred,rank_best,1.99
human,mixmhc2pred,rank_best,1.6
human,mixmhc2pred,rank_best,4.87
human,mixmhc2pred,rank_best,17.6
human,mixmhc2pred,rank_best,17.0
human,mixmhc2pred,rank_best,13.8
