label,feature,subfeature,value
human,ellipro,linear_epitope_score,0.745
human,ellipro,linear_epitope_score,0.792
human,ellipro,linear_epitope_score,0.629
human,ellipro,linear_epitope_score,0.736
human,ellipro,linear_epitope_score,0.791
human,ellipro,linear_epitope_score,0.749
human,ellipro,linear_epitope_score,0.746
human,ellipro,linear_epitope_score,0.727
human,ellipro,linear_epitope_score,0.713
human,ellipro,linear_epitope_score,0.599
human,ellipro,discontinuous_epitope_score,0.745
human,ellipro,discontinuous_epitope_score,0.792
human,ellipro,discontinuous_epitope_score,0.629
human,ellipro,discontinuous_epitope_score,0.736
human,ellipro,discontinuous_epitope_score,0.791
human,ellipro,discontinuous_epitope_score,0.749
human,ellipro,discontinuous_epitope_score,0.746
human,ellipro,discontinuous_epitope_score,0.727
human,ellipro,discontinuous_epitope_score,0.713
human,ellipro,discontinuous_epitope_score,0.599
human,ellipro,linear_epitope_score,0.854
human,ellipro,linear_epitope_score,0.814
human,ellipro,linear_epitope_score,0.76
human,ellipro,linear_epitope_score,0.743
human,ellipro,linear_epitope_score,0.713
human,ellipro,linear_epitope_score,0.713
human,ellipro,linear_epitope_score,0.64
human,ellipro,linear_epitope_score,0.629
human,ellipro,linear_epitope_score,0.739
human,ellipro,linear_epitope_score,0.71
human,ellipro,linear_epitope_score,0.697
human,ellipro,linear_epitope_score,0.634
human,ellipro,discontinuous_epitope_score,0.854
human,ellipro,discontinuous_epitope_score,0.814
human,ellipro,discontinuous_epitope_score,0.76
human,ellipro,discontinuous_epitope_score,0.743
human,ellipro,discontinuous_epitope_score,0.713
human,ellipro,discontinuous_epitope_score,0.713
human,ellipro,discontinuous_epitope_score,0.64
human,ellipro,discontinuous_epitope_score,0.629
human,ellipro,discontinuous_epitope_score,0.739
human,ellipro,discontinuous_epitope_score,0.71
human,ellipro,discontinuous_epitope_score,0.697
human,ellipro,discontinuous_epitope_score,0.634
human,ellipro,linear_epitope_score,0.822
human,ellipro,linear_epitope_score,0.814
human,ellipro,linear_epitope_score,0.801
human,ellipro,linear_epitope_score,0.79
human,ellipro,linear_epitope_score,0.769
human,ellipro,linear_epitope_score,0.761
human,ellipro,linear_epitope_score,0.75
human,ellipro,linear_epitope_score,0.681
human,ellipro,linear_epitope_score,0.637
human,ellipro,linear_epitope_score,0.631
human,ellipro,linear_epitope_score,0.616
human,ellipro,linear_epitope_score,0.603
human,ellipro,linear_epitope_score,0.818
human,ellipro,linear_epitope_score,0.812
human,ellipro,linear_epitope_score,0.664
human,ellipro,linear_epitope_score,0.604
human,ellipro,linear_epitope_score,0.546
human,ellipro,linear_epitope_score,0.762
human,ellipro,linear_epitope_score,0.725
human,ellipro,linear_epitope_score,0.546
human,ellipro,linear_epitope_score,0.516
human,ellipro,discontinuous_epitope_score,0.822
human,ellipro,discontinuous_epitope_score,0.814
human,ellipro,discontinuous_epitope_score,0.801
human,ellipro,discontinuous_epitope_score,0.79
human,ellipro,discontinuous_epitope_score,0.769
human,ellipro,discontinuous_epitope_score,0.761
human,ellipro,discontinuous_epitope_score,0.75
human,ellipro,discontinuous_epitope_score,0.681
human,ellipro,discontinuous_epitope_score,0.637
human,ellipro,discontinuous_epitope_score,0.631
human,ellipro,discontinuous_epitope_score,0.616
human,ellipro,discontinuous_epitope_score,0.603
human,ellipro,discontinuous_epitope_score,0.818
human,ellipro,discontinuous_epitope_score,0.812
human,ellipro,discontinuous_epitope_score,0.664
human,ellipro,discontinuous_epitope_score,0.604
human,ellipro,discontinuous_epitope_score,0.546
human,ellipro,discontinuous_epitope_score,0.762
human,ellipro,discontinuous_epitope_score,0.725
human,ellipro,discontinuous_epitope_score,0.546
human,ellipro,discontinuous_epitope_score,0.516
human,ellipro,linear_epitope_score,0.845
human,ellipro,linear_epitope_score,0.838
human,ellipro,linear_epitope_score,0.76
human,ellipro,linear_epitope_score,0.71
human,ellipro,linear_epitope_score,0.628
human,ellipro,linear_epitope_score,0.625
human,ellipro,linear_epitope_score,0.617
human,ellipro,linear_epitope_score,0.611
human,ellipro,linear_epitope_score,0.606
human,ellipro,linear_epitope_score,0.572
human,ellipro,linear_epitope_score,0.558
human,ellipro,linear_epitope_score,0.546
human,ellipro,linear_epitope_score,0.512
human,ellipro,linear_epitope_score,0.5
human,ellipro,linear_epitope_score,0.963
human,ellipro,linear_epitope_score,0.925
human,ellipro,linear_epitope_score,0.879
human,ellipro,linear_epitope_score,0.868
human,ellipro,linear_epitope_score,0.863
human,ellipro,linear_epitope_score,0.804
human,ellipro,linear_epitope_score,0.763
human,ellipro,linear_epitope_score,0.657
human,ellipro,linear_epitope_score,0.632
human,ellipro,linear_epitope_score,0.606
human,ellipro,linear_epitope_score,0.585
human,ellipro,discontinuous_epitope_score,0.845
human,ellipro,discontinuous_epitope_score,0.838
human,ellipro,discontinuous_epitope_score,0.76
human,ellipro,discontinuous_epitope_score,0.71
human,ellipro,discontinuous_epitope_score,0.628
human,ellipro,discontinuous_epitope_score,0.625
human,ellipro,discontinuous_epitope_score,0.617
human,ellipro,discontinuous_epitope_score,0.611
human,ellipro,discontinuous_epitope_score,0.606
human,ellipro,discontinuous_epitope_score,0.572
human,ellipro,discontinuous_epitope_score,0.558
human,ellipro,discontinuous_epitope_score,0.546
human,ellipro,discontinuous_epitope_score,0.512
human,ellipro,discontinuous_epitope_score,0.5
human,ellipro,discontinuous_epitope_score,0.963
human,ellipro,discontinuous_epitope_score,0.925
human,ellipro,discontinuous_epitope_score,0.879
human,ellipro,discontinuous_epitope_score,0.868
human,ellipro,discontinuous_epitope_score,0.863
human,ellipro,discontinuous_epitope_score,0.804
human,ellipro,discontinuous_epitope_score,0.763
human,ellipro,discontinuous_epitope_score,0.657
human,ellipro,discontinuous_epitope_score,0.632
human,ellipro,discontinuous_epitope_score,0.606
human,ellipro,discontinuous_epitope_score,0.585
human,ellipro,linear_epitope_score,0.77
human,ellipro,linear_epitope_score,0.727
human,ellipro,linear_epitope_score,0.724
human,ellipro,linear_epitope_score,0.736
human,ellipro,linear_epitope_score,0.718
human,ellipro,linear_epitope_score,0.679
human,ellipro,linear_epitope_score,0.652
human,ellipro,linear_epitope_score,0.671
human,ellipro,linear_epitope_score,0.707
human,ellipro,linear_epitope_score,0.837
human,ellipro,linear_epitope_score,0.754
human,ellipro,linear_epitope_score,0.75
human,ellipro,linear_epitope_score,0.717
human,ellipro,linear_epitope_score,0.715
human,ellipro,discontinuous_epitope_score,0.77
human,ellipro,discontinuous_epitope_score,0.727
human,ellipro,discontinuous_epitope_score,0.724
human,ellipro,discontinuous_epitope_score,0.736
human,ellipro,discontinuous_epitope_score,0.718
human,ellipro,discontinuous_epitope_score,0.679
human,ellipro,discontinuous_epitope_score,0.652
human,ellipro,discontinuous_epitope_score,0.671
human,ellipro,discontinuous_epitope_score,0.707
human,ellipro,discontinuous_epitope_score,0.837
human,ellipro,discontinuous_epitope_score,0.754
human,ellipro,discontinuous_epitope_score,0.75
human,ellipro,discontinuous_epitope_score,0.717
human,ellipro,discontinuous_epitope_score,0.715
human,ellipro,linear_epitope_score,0.855
human,ellipro,linear_epitope_score,0.82
human,ellipro,linear_epitope_score,0.789
human,ellipro,linear_epitope_score,0.759
human,ellipro,linear_epitope_score,0.752
human,ellipro,linear_epitope_score,0.661
human,ellipro,linear_epitope_score,0.642
human,ellipro,linear_epitope_score,0.606
human,ellipro,linear_epitope_score,0.598
human,ellipro,linear_epitope_score,0.559
human,ellipro,linear_epitope_score,0.753
human,ellipro,linear_epitope_score,0.734
human,ellipro,linear_epitope_score,0.717
human,ellipro,discontinuous_epitope_score,0.855
human,ellipro,discontinuous_epitope_score,0.82
human,ellipro,discontinuous_epitope_score,0.789
human,ellipro,discontinuous_epitope_score,0.759
human,ellipro,discontinuous_epitope_score,0.752
human,ellipro,discontinuous_epitope_score,0.661
human,ellipro,discontinuous_epitope_score,0.642
human,ellipro,discontinuous_epitope_score,0.606
human,ellipro,discontinuous_epitope_score,0.598
human,ellipro,discontinuous_epitope_score,0.559
human,ellipro,discontinuous_epitope_score,0.753
human,ellipro,discontinuous_epitope_score,0.734
human,ellipro,discontinuous_epitope_score,0.717
human,ellipro,linear_epitope_score,0.848
