label,feature,subfeature,value
positive,deeplocpro,prob_extracellular,0.4684
positive,deeplocpro,prob_cytoplasmic,0.4547
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.4684
positive,deeplocpro,prob_extracellular,0.0072
positive,deeplocpro,prob_cytoplasmic,0.9697
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9697
positive,deeplocpro,prob_extracellular,0.4267
positive,deeplocpro,prob_cytoplasmic,0.511
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.511
positive,deeplocpro,prob_extracellular,0.9672
positive,deeplocpro,prob_cytoplasmic,0.0083
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9672
positive,deeplocpro,prob_extracellular,0.729
positive,deeplocpro,prob_cytoplasmic,0.0075
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.729
positive,deeplocpro,prob_extracellular,0.9947
positive,deeplocpro,prob_cytoplasmic,0.0007
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9947
positive,deeplocpro,prob_extracellular,0.0007
positive,deeplocpro,prob_cytoplasmic,0.0014
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0014
positive,deeplocpro,prob_extracellular,0.9873
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9873
positive,deeplocpro,prob_extracellular,0.9562
positive,deeplocpro,prob_cytoplasmic,0.0001
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9562
positive,deeplocpro,prob_extracellular,0.0338
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0338
positive,deeplocpro,prob_extracellular,0.0079
positive,deeplocpro,prob_cytoplasmic,0.9907
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9907
positive,deeplocpro,prob_extracellular,0.6604
positive,deeplocpro,prob_cytoplasmic,0.2508
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.6604
positive,deeplocpro,prob_extracellular,0.9797
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9797
positive,deeplocpro,prob_extracellular,0.0037
positive,deeplocpro,prob_cytoplasmic,0.9904
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9904
positive,deeplocpro,prob_extracellular,0.0038
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0038
positive,deeplocpro,prob_extracellular,0.0774
positive,deeplocpro,prob_cytoplasmic,0.9214
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9214
positive,deeplocpro,prob_extracellular,0.0001
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0001
positive,deeplocpro,prob_extracellular,0.2048
positive,deeplocpro,prob_cytoplasmic,0.7738
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.7738
positive,deeplocpro,prob_extracellular,0.6333
positive,deeplocpro,prob_cytoplasmic,0.0067
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.6333
positive,deeplocpro,prob_extracellular,0.0005
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0005
positive,deeplocpro,prob_extracellular,0.9994
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.9994
positive,deeplocpro,prob_extracellular,0.0104
positive,deeplocpro,prob_cytoplasmic,0.982
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.982
positive,deeplocpro,prob_extracellular,0.0072
positive,deeplocpro,prob_cytoplasmic,0.1451
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.1451
positive,deeplocpro,prob_extracellular,0.0255
positive,deeplocpro,prob_cytoplasmic,0.0001
positive,deeplocpro,prob_periplasmic,0.0
positive,deeplocpro,prob_max,0.0255
positive,deeplocpro,prob_extracellular,0.9801
positive,deeplocpro,prob_cytoplasmic,0.0
positive,deeplocpro,prob_periplasmic,0.0
