label,feature,subfeature,value
human,cluster_conservation,percent_identity/num_strain,0.04878048780487805
human,cluster_conservation,bit_score_normalized,2.0789473684210527
human,cluster_conservation,e_value_average,-192.34968225182857
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.0521739130434784
human,cluster_conservation,e_value_average,-398.41721445979044
human,cluster_conservation,percent_identity/num_strain,0.051829268292682924
human,cluster_conservation,bit_score_normalized,0.9870875732346592
human,cluster_conservation,e_value_average,-97.85811628883876
human,cluster_conservation,percent_identity/num_strain,0.03148780487804878
human,cluster_conservation,bit_score_normalized,1.1697641886490806
human,cluster_conservation,e_value_average,-115.67306115130715
human,cluster_conservation,percent_identity/num_strain,0.07309756097560975
human,cluster_conservation,bit_score_normalized,1.9164467897977133
human,cluster_conservation,e_value_average,-574.0887326455376
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,1.9850746268656716
human,cluster_conservation,e_value_average,-94.24301998447773
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.00625
human,cluster_conservation,e_value_average,-269.304422140032
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,1.8357348703170029
human,cluster_conservation,e_value_average,-522.6950499145755
human,cluster_conservation,percent_identity/num_strain,0.04860975609756097
human,cluster_conservation,bit_score_normalized,1.8363636363636364
human,cluster_conservation,e_value_average,-234.49584346320518
human,cluster_conservation,percent_identity/num_strain,0.048707317073170726
human,cluster_conservation,bit_score_normalized,2.0029850746268654
human,cluster_conservation,e_value_average,-553.4306388880714
human,cluster_conservation,percent_identity/num_strain,0.0975609756097561
human,cluster_conservation,bit_score_normalized,2.0714285714285716
human,cluster_conservation,e_value_average,-151.82133443489127
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.0
human,cluster_conservation,e_value_average,-358.2081725947727
human,cluster_conservation,percent_identity/num_strain,0.04878048780487805
human,cluster_conservation,bit_score_normalized,1.831858407079646
human,cluster_conservation,e_value_average,-165.5338127669573
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.016949152542373
human,cluster_conservation,e_value_average,-284.2187263267682
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.028985507246377
human,cluster_conservation,e_value_average,-339.05448432096716
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,1.9891304347826086
human,cluster_conservation,e_value_average,-291.9583031809981
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.4696969696969697
human,cluster_conservation,e_value_average,-135.3989003366535
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,2.18
human,cluster_conservation,e_value_average,-275.23725861739797
human,cluster_conservation,percent_identity/num_strain,0.032658536585365855
human,cluster_conservation,bit_score_normalized,1.295433962264151
human,cluster_conservation,e_value_average,-120.90960502185706
human,cluster_conservation,percent_identity/num_strain,0.07292682926829269
human,cluster_conservation,bit_score_normalized,1.9310344827586208
human,cluster_conservation,e_value_average,-302.21331840262854
human,cluster_conservation,percent_identity/num_strain,0.04878048780487805
human,cluster_conservation,bit_score_normalized,1.9444444444444444
human,cluster_conservation,e_value_average,-127.40532066705299
human,cluster_conservation,percent_identity/num_strain,0.024390243902439025
human,cluster_conservation,bit_score_normalized,1.9671361502347418
human,cluster_conservation,e_value_average,-325.21285254781884
human,cluster_conservation,percent_identity/num_strain,0.04878048780487805
human,cluster_conservation,bit_score_normalized,1.9591836734693877
human,cluster_conservation,e_value_average,-74.16690666862903
