label,feature,subfeature,value
positive,ellipro,linear_epitope_score,0.838
positive,ellipro,linear_epitope_score,0.763
positive,ellipro,linear_epitope_score,0.747
positive,ellipro,linear_epitope_score,0.714
positive,ellipro,linear_epitope_score,0.712
positive,ellipro,linear_epitope_score,0.644
positive,ellipro,linear_epitope_score,0.776
positive,ellipro,linear_epitope_score,0.775
positive,ellipro,linear_epitope_score,0.736
positive,ellipro,linear_epitope_score,0.723
positive,ellipro,linear_epitope_score,0.708
positive,ellipro,linear_epitope_score,0.673
positive,ellipro,linear_epitope_score,0.58
positive,ellipro,linear_epitope_score,0.555
positive,ellipro,linear_epitope_score,0.508
positive,ellipro,linear_epitope_score,0.857
positive,ellipro,linear_epitope_score,0.776
positive,ellipro,linear_epitope_score,0.712
positive,ellipro,linear_epitope_score,0.7
positive,ellipro,linear_epitope_score,0.676
positive,ellipro,linear_epitope_score,0.795
positive,ellipro,linear_epitope_score,0.731
positive,ellipro,linear_epitope_score,0.709
positive,ellipro,linear_epitope_score,0.705
positive,ellipro,linear_epitope_score,0.636
positive,ellipro,linear_epitope_score,0.617
positive,ellipro,linear_epitope_score,0.605
positive,ellipro,linear_epitope_score,0.51
positive,ellipro,linear_epitope_score,0.879
positive,ellipro,linear_epitope_score,0.822
positive,ellipro,linear_epitope_score,0.784
positive,ellipro,linear_epitope_score,0.792
positive,ellipro,linear_epitope_score,0.744
positive,ellipro,linear_epitope_score,0.721
positive,ellipro,linear_epitope_score,0.72
positive,ellipro,linear_epitope_score,0.707
positive,ellipro,linear_epitope_score,0.658
positive,ellipro,linear_epitope_score,0.662
positive,ellipro,linear_epitope_score,0.685
positive,ellipro,linear_epitope_score,0.681
positive,ellipro,linear_epitope_score,0.663
positive,ellipro,linear_epitope_score,0.659
positive,ellipro,linear_epitope_score,0.57
positive,ellipro,linear_epitope_score,0.537
positive,ellipro,linear_epitope_score,0.761
positive,ellipro,linear_epitope_score,0.744
positive,ellipro,linear_epitope_score,0.738
positive,ellipro,linear_epitope_score,0.636
positive,ellipro,linear_epitope_score,0.628
positive,ellipro,discontinuous_epitope_score,0.838
positive,ellipro,discontinuous_epitope_score,0.763
positive,ellipro,discontinuous_epitope_score,0.747
positive,ellipro,discontinuous_epitope_score,0.714
positive,ellipro,discontinuous_epitope_score,0.712
positive,ellipro,discontinuous_epitope_score,0.644
positive,ellipro,discontinuous_epitope_score,0.776
positive,ellipro,discontinuous_epitope_score,0.775
positive,ellipro,discontinuous_epitope_score,0.736
positive,ellipro,discontinuous_epitope_score,0.723
positive,ellipro,discontinuous_epitope_score,0.708
positive,ellipro,discontinuous_epitope_score,0.673
positive,ellipro,discontinuous_epitope_score,0.58
positive,ellipro,discontinuous_epitope_score,0.555
positive,ellipro,discontinuous_epitope_score,0.508
positive,ellipro,discontinuous_epitope_score,0.857
positive,ellipro,discontinuous_epitope_score,0.776
positive,ellipro,discontinuous_epitope_score,0.712
positive,ellipro,discontinuous_epitope_score,0.7
positive,ellipro,discontinuous_epitope_score,0.676
positive,ellipro,discontinuous_epitope_score,0.795
positive,ellipro,discontinuous_epitope_score,0.731
positive,ellipro,discontinuous_epitope_score,0.709
positive,ellipro,discontinuous_epitope_score,0.705
positive,ellipro,discontinuous_epitope_score,0.636
positive,ellipro,discontinuous_epitope_score,0.617
positive,ellipro,discontinuous_epitope_score,0.605
positive,ellipro,discontinuous_epitope_score,0.51
positive,ellipro,discontinuous_epitope_score,0.879
positive,ellipro,discontinuous_epitope_score,0.822
positive,ellipro,discontinuous_epitope_score,0.784
positive,ellipro,discontinuous_epitope_score,0.792
positive,ellipro,discontinuous_epitope_score,0.744
positive,ellipro,discontinuous_epitope_score,0.721
positive,ellipro,discontinuous_epitope_score,0.72
positive,ellipro,discontinuous_epitope_score,0.707
positive,ellipro,discontinuous_epitope_score,0.658
positive,ellipro,discontinuous_epitope_score,0.662
positive,ellipro,discontinuous_epitope_score,0.685
positive,ellipro,discontinuous_epitope_score,0.681
positive,ellipro,discontinuous_epitope_score,0.663
positive,ellipro,discontinuous_epitope_score,0.659
positive,ellipro,discontinuous_epitope_score,0.57
positive,ellipro,discontinuous_epitope_score,0.537
positive,ellipro,discontinuous_epitope_score,0.761
positive,ellipro,discontinuous_epitope_score,0.744
positive,ellipro,discontinuous_epitope_score,0.738
positive,ellipro,discontinuous_epitope_score,0.636
positive,ellipro,discontinuous_epitope_score,0.628
positive,ellipro,linear_epitope_score,0.808
positive,ellipro,linear_epitope_score,0.797
positive,ellipro,linear_epitope_score,0.764
positive,ellipro,linear_epitope_score,0.733
positive,ellipro,linear_epitope_score,0.732
positive,ellipro,linear_epitope_score,0.666
positive,ellipro,linear_epitope_score,0.652
positive,ellipro,linear_epitope_score,0.643
positive,ellipro,linear_epitope_score,0.639
positive,ellipro,linear_epitope_score,0.621
positive,ellipro,linear_epitope_score,0.802
positive,ellipro,linear_epitope_score,0.715
positive,ellipro,linear_epitope_score,0.657
positive,ellipro,linear_epitope_score,0.552
positive,ellipro,discontinuous_epitope_score,0.808
positive,ellipro,discontinuous_epitope_score,0.797
positive,ellipro,discontinuous_epitope_score,0.764
positive,ellipro,discontinuous_epitope_score,0.733
positive,ellipro,discontinuous_epitope_score,0.732
positive,ellipro,discontinuous_epitope_score,0.666
positive,ellipro,discontinuous_epitope_score,0.652
positive,ellipro,discontinuous_epitope_score,0.643
positive,ellipro,discontinuous_epitope_score,0.639
positive,ellipro,discontinuous_epitope_score,0.621
positive,ellipro,discontinuous_epitope_score,0.802
positive,ellipro,discontinuous_epitope_score,0.715
