label,feature,subfeature,value
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.386
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.47
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.282
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.398
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.461
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.47
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.349
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.078
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.009
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.099
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.075
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.333
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.19
human,allergenicity,merci_score,0.5
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.031
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.147
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.5
human,allergenicity,hybrid_score,0.968
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.113
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.009
human,allergenicity,merci_score,0.5
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.031
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.46
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.207
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.386
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.385
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.5
human,allergenicity,hybrid_score,0.969
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.009
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.075
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.406
human,allergenicity,merci_score,0.5
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.765
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.352
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.075
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.46
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.099
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.009
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.113
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.417
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.324
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,0.0
human,allergenicity,hybrid_score,0.28
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.207
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.423
human,allergenicity,merci_score,0.0
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,-0.313
human,allergenicity,merci_score,0.5
human,allergenicity,blast_score,-0.5
human,allergenicity,hybrid_score,0.03
