label,feature,subfeature,value
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.242
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.202
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.195
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.202
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.202
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.187
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.251
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.743
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.138
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.055
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.316
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.262
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.253
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.203
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.118
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.243
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.03
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.052
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.447
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.269
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.6
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.255
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.011
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.2
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.204
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.451
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.424
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.46
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.08
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.343
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.292
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.188
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.182
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.468
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.448
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.23
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.518
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.157
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.476
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.318
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.316
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.455
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.556
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.476
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.77
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.728
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.099
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.423
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.062
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.18
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.719
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.468
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,1.285
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.642
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.781
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.021
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.129
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.275
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.77
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.767
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.651
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.45
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.42
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.368
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.368
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.215
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.767
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.757
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.29
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.157
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.515
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.323
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.028
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.709
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.47
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.196
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.442
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.2
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.34
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.173
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.192
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.057
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.185
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.18
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.558
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.38
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.173
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.215
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.631
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.078
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.029
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.448
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.242
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.346
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.471
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.28
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,1.066
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.396
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.287
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.163
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.617
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.325
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.45
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.19
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.326
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.234
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.674
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.606
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.062
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.414
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.414
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.253
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.476
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.077
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.24
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.2
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,0.766
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.6
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.362
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.224
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.251
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.094
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,0.0
positive,allergenicity,hybrid_score,0.227
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,-0.236
positive,allergenicity,merci_score,0.5
positive,allergenicity,blast_score,0.5
positive,allergenicity,hybrid_score,1.663
positive,allergenicity,merci_score,0.0
positive,allergenicity,blast_score,-0.5
positive,allergenicity,hybrid_score,0.121
