# SignalP-5.0	Organism: euk	Timestamp: 20251022033805
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_75|B6J1I7|Phosphate|WP_012570298.1|tpos:1-343	OTHER	0.000856	0.999144	
antigen_89|Q81ZL2|Chromosome|WP_012570270.1|tpos:1-1169	OTHER	0.004338	0.995662	
antigen_65|Q83EP4|Single-stranded|WP_012570406.1|tpos:1-158	OTHER	0.000907	0.999093	
antigen_66|Q83E35|Thymidylate|WP_032138466.1|tpos:1-223	OTHER	0.000738	0.999262	
antigen_67|B6J5L7|Ribosomal|WP_012570468.1|tpos:1-307	OTHER	0.000395	0.999605	
antigen_60|B6J2H8|Glycine|WP_005770508.1|tpos:1-130	OTHER	0.000266	0.999734	
antigen_61|A9KD36|Small|WP_005771621.1|tpos:1-124	OTHER	0.001364	0.998636	
antigen_62|B6J5R6|Ferrochelatase|WP_186822014.1|tpos:1-341	OTHER	0.004165	0.995835	
antigen_186|A9KC14|Co-chaperonin|WP_005770495.1|tpos:1-96	OTHER	0.001631	0.998369	
antigen_187|Q83BV3|Uridylate|WP_010958192.1|tpos:1-243	OTHER	0.002438	0.997562	
antigen_53|B6J031|tRNA-cytidine(32)|WP_260511753.1|tpos:13-268	OTHER	0.000401	0.999599	
antigen_54|Q83C16|Integration|WP_005770927.1|tpos:1-103	OTHER	0.000352	0.999648	
antigen_55|P45680|Universal|WP_012569545.1|tpos:1-146	OTHER	0.001205	0.998795	
antigen_56|Q83C93|Oligoribonuclease|WP_005770781.1|tpos:1-183	OTHER	0.000840	0.999160	
antigen_76|Q4AAX7|tRNA|WP_012569828.1|tpos:1-309	OTHER	0.000439	0.999561	
antigen_120|A9KG91|Protein|WP_012569895.1|tpos:5-210	OTHER	0.000173	0.999827	
antigen_121|Q83B44|Enolase|WP_005770583.1|tpos:1-428	OTHER	0.000909	0.999091	
antigen_104|Q83A18|UPF0301|WP_010958648.1|tpos:1-194	OTHER	0.005010	0.994990	
antigen_105|B6J7X7|Phenylalanine--tRNA|WP_012569882.1|tpos:1-328	OTHER	0.000445	0.999555	
antigen_145|B6IZD5|Ribosomal|WP_010958173.1|tpos:1-212	OTHER	0.000600	0.999400	
antigen_146|B6J260|Large|WP_010957456.1|tpos:1-275	OTHER	0.000291	0.999709	
antigen_147|A9KBT2|Putative|WP_080514498.1|tpos:1-88	OTHER	0.081603	0.918397	
antigen_148|A9KC01|Oxygen-dependent|WP_012569596.1|tpos:7-316	OTHER	0.001673	0.998327	
antigen_92|B6J4A3|Shikimate|WP_010958519.1|tpos:1-176	OTHER	0.118739	0.881261	
antigen_93|B6J4T8|Probable|WP_012569590.1|tpos:1-491	OTHER	0.002412	0.997588	
antigen_71|B6J247|Large|WP_005771517.1|tpos:1-117	OTHER	0.000607	0.999393	
antigen_72|B6IZ55|NADH-quinone|WP_005769056.1|tpos:1-101	OTHER	0.014368	0.985632	
antigen_73|Q83AH2|Probable|WP_012569551.1|tpos:1-290	OTHER	0.000584	0.999416	
antigen_74|Q45885|Co-chaperone|WP_011996409.1|tpos:2-271	OTHER	0.036276	0.963724	
antigen_127|B6J216|Phosphopantetheine|WP_005771452.1|tpos:1-159	OTHER	0.001176	0.998824	
antigen_128|A9KD10|Large|WP_005771506.1|tpos:1-40	OTHER	0.002469	0.997531	
antigen_129|B6J395|Diaminopimelate|WP_005769680.1|tpos:1-276	OTHER	0.000644	0.999356	
antigen_79|B6J316|Phosphatidylserine|WP_005770170.1|tpos:1-282	OTHER	0.001541	0.998459	
antigen_80|Q83F55|Chaperone|WP_010957374.1|tpos:1-859	OTHER	0.004216	0.995784	
antigen_81|Q83A42|Thymidine|WP_012570549.1|tpos:1-196	OTHER	0.000739	0.999261	
antigen_82|P39916|Thioredoxin|WP_005770716.1|tpos:1-320	OTHER	0.020206	0.979794	
antigen_83|B6IYZ2|Acetyl-coenzyme|WP_005772042.1|tpos:1-316	OTHER	0.000447	0.999553	
antigen_144|Q83DD0|Valine--tRNA|WP_012570144.1|tpos:1-920	OTHER	0.000642	0.999358	
antigen_136|B6J3N7|Methionine--tRNA|WP_012569713.1|tpos:1-546	OTHER	0.014904	0.985096	
antigen_46|B6J2U5|Phosphoheptose|WP_005770434.1|tpos:1-199	OTHER	0.000494	0.999506	
antigen_47|A9NBU1|UPF0301|WP_010958648.1|tpos:14-194	OTHER	0.002665	0.997335	
antigen_48|B6J0V9|ATP-dependent|WP_005771771.1|tpos:1-422	OTHER	0.002002	0.997998	
antigen_117|P18789|Citrate|WP_012569843.1|tpos:1-430	OTHER	0.000733	0.999267	
antigen_130|A9KBS8|tRNA|WP_010958541.1|tpos:1-627	OTHER	0.001964	0.998036	
antigen_0|B6J655|Methionyl-tRNA|WP_010958586.1|tpos:1-314	OTHER	0.001453	0.998547	
antigen_178|B6J1E0|Phosphoserine|WP_012570276.1|tpos:1-360	OTHER	0.000840	0.999160	
antigen_179|B6J0K9|Glucose-6-phosphate|WP_012570118.1|tpos:1-547	OTHER	0.000829	0.999171	
antigen_192|B6J267|Small|WP_012570414.1|tpos:1-191	OTHER	0.000821	0.999179	
antigen_193|A9KC35|3-hydroxyacyl-[acyl-carrier-protein]|WP_010957689.1|tpos:4-145	OTHER	0.000675	0.999325	
antigen_194|B6J5F5|Small|WP_010957467.1|tpos:1-123	OTHER	0.000498	0.999502	
antigen_195|Q83CM5|Bifunctional|WP_012569995.1|tpos:1-488	OTHER	0.002295	0.997705	
antigen_180|Q83BB2|Uncharacterized|WP_005773037.1|tpos:1-181	SP(Sec/SPI)	0.998276	0.001724	CS pos: 19-20. IYA-GG. Pr: 0.7963
antigen_181|B6J734|Adenylosuccinate|WP_005768588.1|tpos:1-435	OTHER	0.002906	0.997094	
antigen_174|Q83AL0|Glutathione|WP_005770275.1|tpos:1-321	OTHER	0.003169	0.996831	
antigen_175|B6IZ00|GTPase|WP_012569799.1|tpos:1-295	OTHER	0.001064	0.998936	
antigen_199|A9KDD3|7-cyano-7-deazaguanine|WP_005769910.1|tpos:1-226	OTHER	0.098979	0.901021	
