# SignalP-5.0	Organism: euk	Timestamp: 20250929151003
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_150|B6J202|DNA-directed|NZ_AP019759.1|tpos:84877-84973	OTHER	0.000255	0.999745	
antigen_159|B6J5F6|Small|NZ_AP019759.1|tpos:74860-75065	OTHER	0.000340	0.999660	
antigen_177|B6J8A0|UvrABC|NZ_AP019759.1|tpos:145214-145885	OTHER	0.000649	0.999351	
antigen_182|A9KF43|Probable|NZ_AP019759.1|tpos:478825-479068	OTHER	0.000858	0.999142	
antigen_155|A9KDJ2|Bifunctional|NZ_AP019759.1|tpos:195544-195675	OTHER	0.001558	0.998442	
antigen_94|A9KFL8|Large|NZ_AP019759.1|tpos:258901-259052	OTHER	0.000573	0.999427	
antigen_130|B6J275|Large|NZ_AP019759.1|tpos:66095-66239	OTHER	0.002198	0.997802	
antigen_104|B6J5F5|Small|NZ_AP019759.1|tpos:74733-74855	OTHER	0.000498	0.999502	
antigen_11|Q83F94|Probable|NZ_AP019759.1|tpos:15896-16080	OTHER	0.000753	0.999247	
antigen_152|B6J5K2|UDP-N-acetylmuramate--L-alanine|NZ_AP019759.1|tpos:39013-39477	OTHER	0.010667	0.989333	
antigen_164|B6J241|Small|NZ_AP019759.1|tpos:74606-74724	OTHER	0.001129	0.998871	
antigen_105|B6J2D9|ATP|NZ_AP019759.1|tpos:588586-588874	OTHER	0.000151	0.999849	
antigen_35|B6IZJ1|Chaperone|NZ_AP019759.1|tpos:336754-337056	OTHER	0.000807	0.999193	
antigen_80|B6IZ19|Alkyl|NZ_AP019759.1|tpos:453002-453178	OTHER	0.000558	0.999442	
antigen_102|Q83D84|ATP-dependent|NZ_AP019759.1|tpos:247290-247816	SP(Sec/SPI)	0.535207	0.464793	CS pos: 21-22. LKA-II. Pr: 0.3775
antigen_111|B6J0U7|UDP-N-acetylglucosamine|NZ_AP019759.1|tpos:148703-149087	OTHER	0.022935	0.977065	
antigen_120|B6J8K9|UDP-3-O-acylglucosamine|NZ_AP019759.1|tpos:176656-176997	OTHER	0.070743	0.929257	
