# SignalP-5.0	Organism: euk	Timestamp: 20250929151008
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_93|B6J8S3|Chromosomal|NZ_CP040059.1|tpos:1-451	OTHER	0.000642	0.999358	
antigen_39|B6J836|Thiosulfate|NZ_CP040059.1|tpos:169961-170067	OTHER	0.001652	0.998348	
antigen_116|B6J3T6|Porphobilinogen|NZ_CP040059.1|tpos:616136-616442	OTHER	0.003471	0.996529	
antigen_180|Q83F44|Methionine|NZ_CP040059.1|tpos:248217-248477	OTHER	0.000599	0.999401	
antigen_136|Q83E64|Malonyl-[acyl-carrier|NZ_CP040059.1|tpos:129454-129735	OTHER	0.000515	0.999485	
antigen_141|B6J375|4-hydroxybenzoate|NZ_CP040059.1|tpos:16032-16318	OTHER	0.056539	0.943461	
antigen_145|A9KD17|Small|NZ_CP040059.1|tpos:72959-73088	OTHER	0.000660	0.999340	
antigen_65|Q83E10|Cytidylate|NZ_CP040059.1|tpos:148922-149158	OTHER	0.000636	0.999364	
antigen_83|B6J2S1|L-threonine|NZ_CP040059.1|tpos:33087-33428	OTHER	0.001982	0.998018	
antigen_72|B6J1S2|Isoleucine--tRNA|NZ_CP040059.1|tpos:113237-114172	OTHER	0.001482	0.998518	
antigen_132|A9KF44|Aspartate--tRNA(Asp/Asn)|NZ_CP040059.1|tpos:120747-121198	OTHER	0.000623	0.999377	
antigen_176|A9KEY5|Erythronate-4-phosphate|NZ_CP040059.1|tpos:541921-542286	OTHER	0.000979	0.999021	
antigen_95|B6J3H2|Glutamate-1-semialdehyde|NZ_CP040059.1|tpos:562465-562899	OTHER	0.001101	0.998899	
antigen_33|Q83DD0|Valine--tRNA|NZ_CP040059.1|tpos:113282-114096	OTHER	0.000350	0.999650	
antigen_20|Q83F34|Cell|NZ_CP040059.1|tpos:34196-34310	OTHER	0.002102	0.997898	
antigen_25|B6J738|Uracil-DNA|NZ_CP040059.1|tpos:287311-287539	OTHER	0.000952	0.999048	
antigen_8|Q45968|Transposase|NZ_CP040059.1|tpos:11534-11897	OTHER	0.000732	0.999268	
antigen_27|A9KD10|Large|NZ_CP040059.1|tpos:74197-74236	OTHER	0.002469	0.997531	
antigen_75|B6J2Q1|UDP-N-acetylenolpyruvoylglucosamine|NZ_CP040059.1|tpos:39356-39671	OTHER	0.000585	0.999415	
antigen_148|B6J1K0|3-deoxy-manno-octulosonate|NZ_CP040059.1|tpos:132383-132631	OTHER	0.000909	0.999091	
antigen_105|B6J2D9|ATP|NZ_CP040059.1|tpos:579407-579695	OTHER	0.000151	0.999849	
antigen_120|B6J8K9|UDP-3-O-acylglucosamine|NZ_CP040059.1|tpos:176483-176824	OTHER	0.070743	0.929257	
antigen_126|P18789|Citrate|NZ_CP040059.1|tpos:421232-421661	OTHER	0.000733	0.999267	
antigen_114|B6J9K3|Large|NZ_CP040059.1|tpos:109501-109590	OTHER	0.000925	0.999075	
antigen_124|B6J646|Bis(5'-nucleosyl)-tetraphosphatase,|NZ_CP040059.1|tpos:135308-135471	OTHER	0.001108	0.998892	
antigen_177|B6J8A0|UvrABC|NZ_CP040059.1|tpos:145042-145713	OTHER	0.000649	0.999351	
antigen_28|Q83D09|UPF0422|NZ_CP040059.1|tpos:271458-271922	SP(Sec/SPI)	0.929988	0.070012	CS pos: 23-24. TLA-ST. Pr: 0.4762
antigen_142|P45651|Glycine--tRNA|NZ_CP040059.1|tpos:570083-570771	OTHER	0.000470	0.999530	
antigen_157|A9KGS5|Deoxyuridine|NZ_CP040059.1|tpos:82111-82262	OTHER	0.001794	0.998206	
antigen_169|B6J6H1|Adenosylhomocysteinase|NZ_CP040059.1|tpos:603898-604335	OTHER	0.000689	0.999311	
antigen_150|B6J202|DNA-directed|NZ_CP040059.1|tpos:84705-84801	OTHER	0.000255	0.999745	
antigen_163|Q83AY0|Stringent|NZ_CP040059.1|tpos:234343-234556	OTHER	0.176737	0.823263	
antigen_2|B6J957|ATP|NZ_CP040059.1|tpos:578161-578424	OTHER	0.000158	0.999842	
antigen_68|Q83CV6|Protoheme|NZ_CP040059.1|tpos:16050-16229	SP(Sec/SPI)	0.746123	0.253877	CS pos: 22-23. AKG-AP. Pr: 0.5017
antigen_102|Q83D84|ATP-dependent|NZ_CP040059.1|tpos:247879-248467	OTHER	0.014349	0.985651	
antigen_123|B6J7Q3|GTPase|NZ_CP040059.1|tpos:255329-255595	OTHER	0.001105	0.998895	
antigen_195|B6J256|Large|NZ_CP040059.1|tpos:72160-72296	OTHER	0.000629	0.999371	
antigen_111|B6J0U7|UDP-N-acetylglucosamine|NZ_CP040059.1|tpos:209816-210249	OTHER	0.012132	0.987868	
antigen_16|Q83CL8|Fumarate|NZ_CP040059.1|tpos:320922-321380	OTHER	0.000680	0.999320	
