# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251103164918
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_15|P44016|Putative|XVJ05778.1|tpos:29-661	noTP	0.975186	0.006515	0.018300	
antigen_16|P44136|Putative|XVJ05132.1|tpos:1-322	noTP	0.997280	0.002631	0.000089	
antigen_68|P10641|Outer|XVJ05626.1|tpos:1-451	SP	0.001009	0.997571	0.001419	CS pos: 22-23. ANA-AA. Pr: 0.7021
antigen_71|A0A2S9RZ43|Molybdopterin-synthase|XVJ04956.1|tpos:1-243	noTP	0.985122	0.014842	0.000036	
antigen_5|P43757|Transketolase|XVJ04621.1|tpos:1-665	noTP	0.876210	0.002996	0.120794	
antigen_0|O05087|Uncharacterized|XVJ05238.1|tpos:1-397	noTP	0.986956	0.009515	0.003529	
antigen_65|A0A2S9RQN3|Lipooligosaccharide|XVJ04685.1|tpos:1-346	noTP	0.981330	0.015569	0.003102	
antigen_4|P43739|DNA-directed|XVJ05732.1|tpos:1-1410	noTP	0.999413	0.000086	0.000500	
antigen_26|P44536|GTPase|XVJ05376.1|tpos:1-504	noTP	0.937779	0.000179	0.062042	
antigen_28|P44606|tRNA-dihydrouridine(16)|XVJ05504.1|tpos:1-310	noTP	0.993112	0.004250	0.002638	
antigen_66|A0A2S9RP42||XVJ05483.1|tpos:15-1399	noTP	0.993526	0.002873	0.003601	
antigen_8|P43839|Outer|XVJ05379.1|tpos:1-363	SP	0.000316	0.999551	0.000133	CS pos: 20-21. ANA-AV. Pr: 0.7845
antigen_53|Q06282|Glycerophosphodiester|XVJ05874.1|tpos:1-364	SP	0.000816	0.995286	0.003898	CS pos: 17-18. VLA-GC. Pr: 0.5231
antigen_37|P44969|Immunoglobulin|XVJ04602.1|tpos:1-1773	SP	0.075268	0.920178	0.004554	CS pos: 25-26. TEA-AL. Pr: 0.9188
antigen_48|P46448|Formate|XVJ05260.1|tpos:1-1028	noTP	0.613104	0.281969	0.104927	
antigen_7|P43838|Outer|XVJ05626.1|tpos:1-451	SP	0.001009	0.997571	0.001419	CS pos: 22-23. ANA-AA. Pr: 0.7021
antigen_10|P43847|Phosphoribosylformylglycinamidine|XVJ05954.1|tpos:1-1297	noTP	0.981226	0.001012	0.017762	
antigen_69|A0A0D6FQ88||XVJ05877.1|tpos:1-274	SP	0.002469	0.996422	0.001109	CS pos: 23-24. CGA-HQ. Pr: 0.7233
