# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251103192033
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_76|Q57486|Uncharacterized|XVJ05911.1|tpos:1-461	noTP	0.999943	0.000046	0.000011	
antigen_77|P44248|Uncharacterized|XVJ04887.1|tpos:1-184	noTP	0.998914	0.000422	0.000664	
antigen_78|P44416|Opacity-associated|XVJ05561.1|tpos:1-134	SP	0.000973	0.998723	0.000304	CS pos: 20-21. AQN-AN. Pr: 0.4721
antigen_91|P31771|Competence|XVJ05660.1|tpos:1-137	SP	0.000392	0.999607	0.000001	CS pos: 18-19. SWG-QD. Pr: 0.9684
antigen_151|A5U9U8|Small|XVJ05765.1|tpos:1-125	noTP	0.999749	0.000088	0.000163	
antigen_155|P44994|Putative|XVJ06079.1|tpos:1-160	noTP	0.999848	0.000050	0.000101	
antigen_157|A5UC51|1-deoxy-D-xylulose-5-phosphate|XVJ04966.1|tpos:1-625	noTP	0.999892	0.000090	0.000018	
antigen_193|Q4QLS3|3-isopropylmalate|XVJ04599.1|tpos:1-358	noTP	0.999499	0.000369	0.000132	
antigen_195|P44199|Putative|XVJ04955.1|tpos:1-107	noTP	0.999962	0.000029	0.000009	
antigen_2|A5UE38|Thiosulfate|XVJ05866.1|tpos:1-105	noTP	0.996987	0.001238	0.001775	
antigen_114|P45114|Probable|XVJ04789.1|tpos:1-912	SP	0.116369	0.879989	0.003642	CS pos: 25-26. TQA-QA. Pr: 0.4250
antigen_129|P44838|ATP-dependent|XVJ05896.1|tpos:1-411	noTP	0.999982	0.000007	0.000011	
antigen_133|A5UFU9|N-acetylmannosamine|XVJ05384.1|tpos:1-300	noTP	0.981333	0.003583	0.015084	
antigen_160|P43925|Elongation|XVJ04482.1|tpos:1-413	noTP	0.999693	0.000110	0.000197	
antigen_117|P45269|Multifunctional|XVJ04828.1|tpos:1-416	noTP	0.997361	0.001780	0.000860	
antigen_51|P31770|Competence|XVJ05661.1|tpos:1-173	noTP	0.881082	0.101598	0.017319	
antigen_53|A5UDU5|Large|XVJ05979.1|tpos:1-87	noTP	0.996488	0.000299	0.003212	
antigen_55|P44236|Mu-like|XVJ05094.1|tpos:286-552	noTP	0.989931	0.001082	0.008987	
antigen_108|A5UII7|Ribonuclease|XVJ04647.1|tpos:1-197	noTP	0.999479	0.000138	0.000383	
antigen_65|A5UBB0|UPF0250|XVJ05281.1|tpos:1-92	noTP	0.999618	0.000219	0.000163	
antigen_67|A5UBU4|NADPH-dependent|XVJ05068.1|tpos:1-279	noTP	0.999505	0.000069	0.000426	
antigen_71|P44627|Ribosomal|XVJ05537.1|tpos:1-245	noTP	0.994845	0.000291	0.004864	
antigen_72|P44798|Trimethylamine-N-oxide|XVJ05833.1|tpos:1-825	noTP	0.993143	0.001964	0.004893	
antigen_80|Q57223|Probable|XVJ04918.1|tpos:1-161	SP	0.009152	0.990586	0.000261	CS pos: 21-22. CSS-FQ. Pr: 0.4559
antigen_40|P45038|Thiol:disulfide|XVJ04678.1|tpos:1-181	SP	0.038808	0.960841	0.000351	CS pos: 18-19. TIA-FL. Pr: 0.5281
antigen_45|A5UCW3|UDP-3-O-acyl-N-acetylglucosamine|XVJ04720.1|tpos:1-305	noTP	0.838299	0.001872	0.159829	
antigen_54|A5UID3|Ribonuclease|XVJ04608.1|tpos:1-119	noTP	0.853986	0.000371	0.145644	
antigen_59|Q4QNM3|Probable|XVJ05547.1|tpos:1-246	noTP	0.998510	0.000150	0.001340	
antigen_61|P44337|Regulatory|XVJ05780.1|tpos:1-150	noTP	0.998827	0.000310	0.000863	
antigen_63|A5UA77|RNA-binding|XVJ05636.1|tpos:1-91	noTP	0.999368	0.000307	0.000324	
antigen_66|P43773|ATP-dependent|XVJ05718.1|tpos:1-444	noTP	0.999982	0.000004	0.000014	
antigen_68|Q4QLV1|UPF0270|XVJ04573.1|tpos:1-83	noTP	0.996741	0.003144	0.000115	
antigen_69|P44875|Acetate|XVJ05975.1|tpos:1-217	noTP	0.990592	0.002402	0.007006	
antigen_173|P44131|Uncharacterized|XVJ05144.1|tpos:326-480	noTP	0.871551	0.003040	0.125410	
antigen_175|P44096|Nucleotide-binding|XVJ04631.1|tpos:1-163	noTP	0.999866	0.000068	0.000065	
antigen_178|A5UFV3|N-acetylneuraminate|XVJ05388.1|tpos:1-375	SP	0.001786	0.997644	0.000570	CS pos: 22-23. ANA-QT. Pr: 0.7574
antigen_190|A5UC39|Phosphoribosylformylglycinamidine|XVJ04979.1|tpos:1-344	noTP	0.999957	0.000035	0.000008	
antigen_196|P44638|Lactoylglutathione|XVJ05554.1|tpos:1-134	noTP	0.990709	0.003015	0.006276	
antigen_123|A5UCP4|5'-methylthioadenosine/S-adenosylhomocysteine|XVJ04788.1|tpos:1-229	noTP	0.995251	0.003400	0.001349	
antigen_124|P44505|Bifunctional|XVJ05336.1|tpos:1-815	noTP	0.954430	0.002983	0.042587	
antigen_149|P44103|Uncharacterized|XVJ04639.1|tpos:1-369	SP	0.000067	0.999759	0.000173	CS pos: 19-20. AHA-NT. Pr: 0.7628
antigen_189|P44843|Trk|XVJ05903.1|tpos:1-487	noTP	0.988320	0.009089	0.002591	
antigen_198|P45026|Uncharacterized|XVJ04665.1|tpos:1-85	noTP	0.999759	0.000175	0.000066	
antigen_31|P44372|Small|XVJ05983.1|tpos:1-235	noTP	0.987713	0.001036	0.011251	
antigen_33|P44193|Uncharacterized|XVJ04985.1|tpos:1-81	noTP	0.992536	0.002746	0.004718	
antigen_60|P44914|dTDP-glucose|XVJ04489.1|tpos:1-334	noTP	0.987414	0.008196	0.004391	
antigen_116|P45074|Lipopolysaccharide|XVJ04725.1|tpos:1-172	SP	0.000930	0.998797	0.000273	CS pos: 23-24. AFA-LK. Pr: 0.6564
antigen_118|P44428|2Fe-2S|XVJ05597.1|tpos:1-113	noTP	0.999483	0.000514	0.000003	
antigen_79|P44658|Putative|XVJ05584.1|tpos:1-314	SP	0.027008	0.971805	0.001188	CS pos: 22-23. SLA-KE. Pr: 0.9173
