# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251103192110
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_43|P43712|Malonyl|XNR26592.1|tpos:1-311	noTP	0.998333	0.001475	0.000192	
antigen_72|P44798|Trimethylamine-N-oxide|XNR27055.1|tpos:1-825	noTP	0.993290	0.001942	0.004768	
antigen_190|A5UC39|Phosphoribosylformylglycinamidine|XNR26315.1|tpos:1-344	noTP	0.999949	0.000041	0.000011	
antigen_3|Q57380|Putative|XNR26447.1|tpos:133-203	SP	0.033123	0.962978	0.003899	CS pos: 27-28. VLA-GL. Pr: 0.8983
antigen_141|A5UDN2|UPF0352|XNR26816.1|tpos:1-72	noTP	0.999214	0.000520	0.000266	
antigen_142|P43858|Anthranilate|XNR26285.1|tpos:1-333	noTP	0.999351	0.000282	0.000367	
antigen_146|P44331|Ribokinase|XNR26981.1|tpos:4-307	noTP	0.987731	0.007671	0.004599	
antigen_178|A5UFV3|N-acetylneuraminate|XNR26584.1|tpos:1-375	SP	0.002831	0.996368	0.000801	CS pos: 22-23. ANA-QT. Pr: 0.7574
antigen_195|P44199|Putative|XNR26175.1|tpos:1-107	noTP	0.999960	0.000031	0.000009	
antigen_17|P44255|Elongation|XNR26391.1|tpos:1-178	noTP	0.999925	0.000056	0.000018	
antigen_20|P43837|NADP-dependent|XNR26477.1|tpos:1-756	noTP	0.999601	0.000077	0.000322	
antigen_59|Q4QNM3|Probable|XNR27376.1|tpos:1-246	noTP	0.998440	0.000158	0.001402	
antigen_61|P44337|Regulatory|XNR27119.1|tpos:1-150	noTP	0.998827	0.000310	0.000863	
antigen_63|A5UA77|RNA-binding|XNR27387.1|tpos:1-91	noTP	0.999368	0.000307	0.000324	
antigen_65|A5UBB0|UPF0250|XNR25894.1|tpos:1-92	noTP	0.999802	0.000110	0.000088	
antigen_67|A5UBU4|NADPH-dependent|XNR26148.1|tpos:1-279	noTP	0.999513	0.000062	0.000425	
antigen_85|Q48211|N-acetyllactosaminide|XNR26454.1|tpos:1-304	noTP	0.812201	0.176037	0.011762	
antigen_137|P44882|UPF0149|XNR26838.1|tpos:1-182	noTP	0.998440	0.000445	0.001115	
antigen_139|P44492|tRNA|XNR27521.1|tpos:1-158	noTP	0.999619	0.000310	0.000070	
antigen_144|P43701|DNA|XNR27115.1|tpos:1-806	noTP	0.999956	0.000034	0.000010	
antigen_156|P44415|Opacity-associated|XNR27227.1|tpos:1-395	noTP	0.999993	0.000006	0.000001	
antigen_158|P44297|UPF0231|XNR26011.1|tpos:1-117	noTP	0.999413	0.000162	0.000426	
antigen_14|P45300|UPF0102|XNR26076.1|tpos:1-119	noTP	0.920179	0.001150	0.078670	
antigen_15|P45323|Molybdate-binding|XNR26448.1|tpos:1-254	SP	0.082554	0.901086	0.016360	CS pos: 24-25. VSA-KV. Pr: 0.3826
antigen_18|P44328|Ribose-phosphate|XNR26114.1|tpos:1-315	noTP	0.999617	0.000121	0.000263	
antigen_23|A5UIA3|Isoleucine--tRNA|XNR26748.1|tpos:1-941	noTP	0.999636	0.000222	0.000142	
antigen_179|P45024|Probable|XNR26662.1|tpos:1-257	SP	0.001416	0.998031	0.000553	CS pos: 23-24. SQA-GE. Pr: 0.5639
antigen_1|P45345|Penicillin-binding|XNR26010.1|tpos:1-781	noTP	0.986846	0.012855	0.000298	
antigen_27|Q57256|Uncharacterized|XNR26996.1|tpos:1-218	noTP	0.999346	0.000542	0.000112	
antigen_29|P44007|S-ribosylhomocysteine|XNR27189.1|tpos:1-167	noTP	0.994900	0.000271	0.004829	
antigen_32|P46450|Long-chain-fatty-acid--CoA|XNR27406.1|tpos:1-562	noTP	0.999966	0.000013	0.000021	
antigen_5|P45267|Inorganic|XNR26123.1|tpos:1-348	noTP	0.998977	0.000158	0.000866	
antigen_6|A5UBU1|Ribosome-binding|XNR26145.1|tpos:1-128	noTP	0.999946	0.000018	0.000036	
antigen_7|P44991|Probable|XNR26700.1|tpos:1-485	noTP	0.997182	0.001391	0.001427	
antigen_10|P44916|Octaprenyl|XNR27259.1|tpos:1-329	noTP	0.999971	0.000020	0.000010	
antigen_12|P44613|Isochorismate|XNR27345.1|tpos:1-423	noTP	0.999579	0.000080	0.000341	
antigen_104|A5UDW7|Large|XNR26924.1|tpos:1-70	noTP	0.994997	0.002681	0.002322	
antigen_130|P44611|Putative|XNR27343.1|tpos:1-247	noTP	0.950219	0.048229	0.001553	
antigen_145|A5UHU3|Large|XNR26866.1|tpos:1-179	noTP	0.999819	0.000019	0.000161	
antigen_180|A5UAZ2|Large|XNR26594.1|tpos:1-56	noTP	0.999831	0.000049	0.000120	
antigen_182|A5UDJ8|Nucleoside|XNR27264.1|tpos:1-140	noTP	0.995688	0.002343	0.001969	
antigen_185|P44465|UPF0250|XNR25894.1|tpos:1-92	noTP	0.999802	0.000110	0.000088	
antigen_187|P43769|Tol-Pal|XNR27412.1|tpos:1-139	SP	0.448051	0.535251	0.016698	CS pos: 37-38. IIS-QS. Pr: 0.5553
antigen_188|A5UEN9|Valine--tRNA|XNR26283.1|tpos:1-954	noTP	0.999861	0.000061	0.000078	
antigen_86|A5UDT9|Large|XNR26870.1|tpos:1-63	noTP	0.995427	0.000967	0.003605	
antigen_37|P71399|Lsg|XNR26455.1|tpos:1-401	noTP	0.999597	0.000097	0.000306	
antigen_38|P46458|Putative|XNR26645.1|tpos:1-305	noTP	0.554887	0.443604	0.001509	
antigen_41|P44029|Uncharacterized|XNR27042.1|tpos:1-254	noTP	0.999872	0.000117	0.000012	
antigen_121|P44376|Small|XNR27102.1|tpos:1-156	noTP	0.999824	0.000021	0.000155	
antigen_123|A5UCP4|5'-methylthioadenosine/S-adenosylhomocysteine|XNR26506.1|tpos:1-229	noTP	0.994533	0.004230	0.001237	
antigen_125|P44842|IMPACT|XNR27146.1|tpos:1-206	noTP	0.999977	0.000012	0.000011	
antigen_128|P44189|Uncharacterized|XNR26252.1|tpos:194-261	noTP	0.928721	0.068568	0.002711	
antigen_99|A5UDD6|Enolase|XNR26775.1|tpos:1-436	noTP	0.999716	0.000185	0.000099	
antigen_155|P44994|Putative|XNR27587.1|tpos:1-160	noTP	0.999927	0.000016	0.000057	
antigen_193|Q4QLS3|3-isopropylmalate|XNR26726.1|tpos:1-358	noTP	0.999621	0.000267	0.000112	
