,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_172|P44659|Uncharacterized|WP_038440745.1|tpos:1-215,Cytoplasmic,0.0013,0.0425,0.9542,0.0011,0.0004,0.0004
1,antigen_92|P44427|Malate|WP_005657108.1|tpos:1-311,Cytoplasmic,0.0018,0.0288,0.7637,0.0310,0.1309,0.0438
2,antigen_95|P45324|Transcriptional|WP_005658217.1|tpos:1-255,Cytoplasmic,0.0000,0.0022,0.9892,0.0055,0.0026,0.0004
3,antigen_98|P44017|Uncharacterized|WP_005649577.1|tpos:1-95,Cytoplasmic,0.0000,0.0017,0.9649,0.0118,0.0211,0.0005
4,antigen_102|P40134|Adenylate|WP_038440388.1|tpos:1-843,Cytoplasmic,0.0002,0.0073,0.8679,0.1033,0.0209,0.0004
5,antigen_7|P44991|Probable|WP_032826718.1|tpos:2-492,Cytoplasmic,0.0003,0.0040,0.9861,0.0025,0.0068,0.0003
6,antigen_132|P46455|Uncharacterized|WP_005647974.1|tpos:1-85,Cytoplasmic Membrane,0.0000,0.0001,0.0000,0.9997,0.0002,0.0000
7,antigen_135|P44350|Large|WP_105892829.1|tpos:1-163,Outer Membrane,0.0003,0.0092,0.3754,0.0029,0.6093,0.0028
8,antigen_137|P44882|UPF0149|WP_038440341.1|tpos:1-182,Cytoplasmic,0.0000,0.0026,0.9709,0.0022,0.0020,0.0223
9,antigen_140|Q57147|Uncharacterized|WP_005664204.1|tpos:1-114,Cytoplasmic Membrane,0.0000,0.0000,0.0000,0.9999,0.0001,0.0000
10,antigen_186|A5UEI7|Cytidine|WP_005650690.1|tpos:1-292,Cytoplasmic,0.0000,0.0011,0.9902,0.0032,0.0042,0.0013
11,antigen_191|P43758|RNA|WP_005652560.1|tpos:1-145,Cytoplasmic,0.0000,0.0001,0.9986,0.0001,0.0011,0.0001
12,antigen_48|P44133|Uncharacterized|WP_105886683.1|tpos:1-266,Cytoplasmic Membrane,0.0000,0.0001,0.0011,0.9947,0.0041,0.0001
13,antigen_52|A5UAL5|Glutamate--tRNA|WP_011271958.1|tpos:1-480,Cytoplasmic,0.0000,0.0000,0.9996,0.0000,0.0004,0.0000
14,antigen_66|P43773|ATP-dependent|WP_005666443.1|tpos:1-444,Cytoplasmic,0.0000,0.0000,0.9980,0.0008,0.0011,0.0001
15,antigen_72|P44798|Trimethylamine-N-oxide|WP_048950172.1|tpos:1-825,Periplasmic,0.0001,0.0068,0.0012,0.0624,0.0400,0.8895
16,antigen_84|P44514|Succinyl-diaminopimelate|WP_005687633.1|tpos:1-377,Cytoplasmic,0.0000,0.0001,0.9969,0.0011,0.0015,0.0004
17,antigen_90|Q57092|Endolytic|WP_005689889.1|tpos:1-287,Extracellular,0.0042,0.4940,0.0019,0.0053,0.0527,0.4420
18,antigen_94|P44198|YcgL|WP_038441463.1|tpos:1-88,Cytoplasmic,0.0003,0.0892,0.7341,0.1157,0.0587,0.0021
19,antigen_96|P43902|T-protein|WP_011272657.1|tpos:1-374,Cytoplasmic,0.0001,0.0005,0.9863,0.0075,0.0051,0.0005
20,antigen_2|A5UE38|Thiosulfate|WP_005658417.1|tpos:1-105,Cytoplasmic,0.0000,0.0004,0.9978,0.0012,0.0005,0.0002
21,antigen_8|P44160|Putative|WP_011272579.1|tpos:1-270,Cytoplasmic,0.0000,0.0016,0.9925,0.0027,0.0028,0.0003
22,antigen_26|A5UAI4|Putative|WP_005648994.1|tpos:1-139,Cytoplasmic,0.0000,0.0000,0.9956,0.0019,0.0024,0.0000
23,antigen_27|Q57256|Uncharacterized|WP_011272097.1|tpos:1-218,Cytoplasmic Membrane,0.0000,0.0002,0.0009,0.9983,0.0007,0.0000
24,antigen_28|P45312|Probable|WP_014550674.1|tpos:1-223,Cytoplasmic,0.0000,0.0002,0.9970,0.0001,0.0026,0.0002
25,antigen_56|P71390|Mu-like|WP_005641687.1|tpos:1-39,Cytoplasmic,0.0001,0.0174,0.9682,0.0024,0.0112,0.0007
26,antigen_58|Q9KIV2|Hemoglobin-binding|WP_238145700.1|tpos:1-52,Periplasmic,0.0001,0.0587,0.0000,0.0000,0.0041,0.9370
27,antigen_0|P43761|Anthranilate|WP_005687196.1|tpos:1-518,Cytoplasmic,0.0001,0.0018,0.9681,0.0123,0.0160,0.0016
28,antigen_86|A5UDT9|Large|WP_005625888.1|tpos:1-63,Cytoplasmic,0.0004,0.0146,0.8677,0.0196,0.0833,0.0145
29,antigen_87|Q4QM83|UPF0149|WP_038440341.1|tpos:1-182,Cytoplasmic,0.0000,0.0026,0.9709,0.0022,0.0020,0.0223
30,antigen_109|A5UDJ5|Large|WP_005539872.1|tpos:1-85,Cytoplasmic,0.0002,0.0056,0.7018,0.0488,0.2417,0.0019
31,antigen_110|P45106|Ribosomal|WP_011272440.1|tpos:1-314,Cytoplasmic,0.0001,0.0054,0.9788,0.0132,0.0022,0.0004
32,antigen_122|P44119|Protein|WP_105892686.1|tpos:16-171,Cytoplasmic,0.0002,0.0001,0.9776,0.0003,0.0216,0.0002
33,antigen_130|P44611|Putative|WP_105886089.1|tpos:1-247,Cytoplasmic,0.0002,0.0058,0.9874,0.0017,0.0046,0.0002
