# SignalP-5.0	Organism: euk	Timestamp: 20251104211336
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_149|B5QWT6|RNA|WP_000564481.1|tpos:1-176	OTHER	0.000888	0.999112	
antigen_196|B5R3I5|Ribosome-recycling|WP_000622423.1|tpos:1-185	OTHER	0.001090	0.998910	
antigen_198|B5QXE0|Acyl|WP_000103754.1|tpos:1-78	OTHER	0.000487	0.999513	
antigen_21|B5QTJ6|ATP-dependent|WP_000122257.1|tpos:1-207	OTHER	0.002365	0.997635	
antigen_23|B5R490|Exoribonuclease|WP_432782228.1|tpos:1-644	OTHER	0.000677	0.999323	
antigen_4|B5QWX9|L-rhamnose|WP_000619478.1|tpos:1-104	OTHER	0.003163	0.996837	
antigen_5|P0DXX4|Antitoxin|WP_001110452.1|tpos:1-97	OTHER	0.000300	0.999700	
antigen_6|B5QVS9|Cysteine|WP_000143859.1|tpos:1-406	OTHER	0.001210	0.998790	
antigen_56|B5R434|Proline--tRNA|WP_001260683.1|tpos:1-572	OTHER	0.001907	0.998093	
antigen_108|B5R0S8|Iron-sulfur|WP_000331471.1|tpos:1-220	OTHER	0.002796	0.997204	
antigen_85|B5QW18|2-C-methyl-D-erythritol|WP_000741653.1|tpos:1-236	OTHER	0.005557	0.994443	
antigen_99|B5R1V5|Crossover|WP_000022509.1|tpos:1-173	OTHER	0.000956	0.999044	
antigen_101|B5QVE7|Low|WP_000102338.1|tpos:1-622	OTHER	0.004951	0.995049	
antigen_51|B5QZR6|UPF0597|WP_016774701.1|tpos:1-436	OTHER	0.064735	0.935265	
antigen_54|B5QZL6|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]|WP_000586403.1|tpos:1-245	OTHER	0.002311	0.997689	
antigen_96|B5QWH4|Cell|WP_000977510.1|tpos:1-80	OTHER	0.001242	0.998758	
antigen_97|B5R0N2|Malate|WP_000861586.1|tpos:1-312	OTHER	0.193569	0.806431	
antigen_74|B5QVH1|Guanosine-5'-triphosphate,3'-diphosphate|WP_001089447.1|tpos:1-493	OTHER	0.000506	0.999494	
antigen_67|P0A1Z9|Curli|WP_000557256.1|tpos:1-108	SP(Sec/SPI)	0.883372	0.116628	CS pos: 17-18. TFT-TT. Pr: 0.2782
antigen_69|B5R3P3|Tryptophan|WP_000443029.1|tpos:1-268	OTHER	0.001219	0.998781	
antigen_34|B5QWY6|L-rhamnose-proton|WP_000063533.1|tpos:1-344	OTHER	0.059702	0.940298	
antigen_60|B5R0J6|RNase|WP_283902929.1|tpos:1-284	OTHER	0.001942	0.998058	
antigen_64|B5R2M5|UDP-N-acetylmuramate--L-alanine|WP_001096072.1|tpos:1-491	OTHER	0.003623	0.996377	
