Subject,ML Score,MERCI Score,BLAST Score,Hybrid Score,Prediction
antigen_2|O25249|Plasminogen-binding|NZ_CP094172.1|tpos:191014-191448,0.19,0.5,0.0,0.69,Allergen
antigen_26|Q6DT22|Adhesin|NZ_CP094172.1|tpos:179831-180083,0.267,0.0,0.0,0.267,Non-Allergen
antigen_27|Q9AI97|BabB|NZ_CP094172.1|tpos:179846-180040,0.258,0.0,0.0,0.258,Non-Allergen
antigen_6|O25571|Outer|NZ_CP094172.1|tpos:180211-180422,0.338,0.0,0.0,0.338,Allergen
antigen_10|O25658|7-alpha-hydroxysteroid|NZ_CP094172.1|tpos:337373-337634,0.477,0.0,-0.5,-0.023,Non-Allergen
antigen_12|P56105|DNA|NZ_CP094172.1|tpos:20162-21054,0.074,0.0,-0.5,-0.426,Non-Allergen
antigen_24|J0IQC3|Outer|NZ_CP094172.1|tpos:179718-180420,0.281,0.0,0.0,0.281,Non-Allergen
antigen_14|A0A1Q9J9W6|Outer|NZ_CP094172.1|tpos:249871-250176,0.246,0.5,0.0,0.746,Allergen
antigen_16|A0A060PRJ6|Outer|NZ_CP094172.1|tpos:179691-180088,0.32,0.0,0.0,0.32,Allergen
antigen_17|A0A238GT21|Outer|NZ_CP094172.1|tpos:179718-180107,0.308,0.0,0.0,0.308,Allergen
antigen_21|A0A060PT92|LPP20|NZ_CP094172.1|tpos:25478-25652,0.196,0.5,0.0,0.696,Allergen
antigen_28|Q7X2K0|SabA|NZ_CP094172.1|tpos:400183-400252,0.193,0.0,0.0,0.193,Non-Allergen
