# SignalP-5.0	Organism: euk	Timestamp: 20250811155236
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_48|C1CIB5|Large|NZ_CP173225.1|tpos:186556-186615	OTHER	0.000676	0.999324	
antigen_135|Q97T09|Methionine|NZ_CP173225.1|tpos:352344-352599	OTHER	0.000254	0.999746	
antigen_143|Q8DRN4|DNA|NZ_CP173225.1|tpos:134860-135115	OTHER	0.000687	0.999313	
antigen_195|C1CN66|Chromosomal|NZ_CP173225.1|tpos:112116-112568	OTHER	0.000795	0.999205	
antigen_61|P67506|tRNA|NZ_CP173225.1|tpos:271502-271712	OTHER	0.001071	0.998929	
antigen_126|B5E4K3|UPF0758|NZ_CP173225.1|tpos:431887-432112	OTHER	0.000639	0.999361	
antigen_132|Q57346|UDP-glucose|NZ_CP173225.1|tpos:167691-168057	OTHER	0.013530	0.986470	
antigen_0|B8ZN62|Anthranilate|NZ_CP173225.1|tpos:356429-356551	OTHER	0.000765	0.999235	
antigen_43|Q04ML5|Adenylate|NZ_CP173225.1|tpos:187291-187502	OTHER	0.033076	0.966924	
antigen_85|Q04KB7|Elongation|NZ_CP173225.1|tpos:246634-247086	OTHER	0.002165	0.997835	
antigen_117|Q54796|Glucan|NZ_CP173225.1|tpos:219819-220352	OTHER	0.002393	0.997607	
antigen_139|C1CSS4|Isoleucine--tRNA|NZ_CP173225.1|tpos:342803-342929	OTHER	0.002949	0.997051	
antigen_35|P59206|Putative|NZ_CP173225.1|tpos:231696-232198	OTHER	0.002632	0.997368	
antigen_108|P0A4A7|Small|NZ_CP173225.1|tpos:200004-200140	OTHER	0.000402	0.999598	
antigen_196|C1CLZ8|Isoleucine--tRNA|NZ_CP173225.1|tpos:342803-342929	OTHER	0.002949	0.997051	
antigen_50|Q8DPS6|1,4-alpha-glucan|NZ_CP173225.1|tpos:439597-439920	OTHER	0.002920	0.997080	
antigen_93|B2ISI0|Leucine--tRNA|NZ_CP173225.1|tpos:342787-342971	OTHER	0.000844	0.999156	
antigen_77|B8ZJJ5|Adenylosuccinate|NZ_CP173225.1|tpos:119441-119868	OTHER	0.002843	0.997157	
antigen_45|Q8DQS8|Cysteine--tRNA|NZ_CP173225.1|tpos:285091-285537	OTHER	0.001623	0.998377	
antigen_185|P64063|GTPase|NZ_CP173225.1|tpos:395085-395251	OTHER	0.000693	0.999307	
antigen_169|C1CEH8|L-lactate|NZ_CP173225.1|tpos:468451-468778	OTHER	0.001690	0.998310	
antigen_28|P64073|Probable|NZ_CP173225.1|tpos:395085-395203	OTHER	0.000693	0.999307	
antigen_147|Q97PS1|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine|NZ_CP173225.1|tpos:180574-180905	OTHER	0.000547	0.999453	
antigen_170|P64166|DNA|NZ_CP173225.1|tpos:49035-49252	OTHER	0.000455	0.999545	
antigen_37|Q97TD1|Peptidyl-tRNA|NZ_CP173225.1|tpos:113440-113628	OTHER	0.000607	0.999393	
antigen_40|B2IMT4|UvrABC|NZ_CP173225.1|tpos:292643-293256	OTHER	0.000931	0.999069	
antigen_163|C1CT54|Anthranilate|NZ_CP173225.1|tpos:356429-356551	OTHER	0.000765	0.999235	
antigen_115|B2IS28|Putative|NZ_CP173225.1|tpos:180224-180362	OTHER	0.006050	0.993950	
antigen_96|Q8DMY0|Energy-coupling|NZ_CP173225.1|tpos:352364-352572	OTHER	0.000355	0.999645	
antigen_99|B8ZPW3|Glucose-1-phosphate|NZ_CP173225.1|tpos:441569-441948	OTHER	0.172632	0.827368	
antigen_125|Q8DPR6|ATP-dependent|NZ_CP173225.1|tpos:445442-446657	OTHER	0.000690	0.999310	
antigen_23|Q04JI0|Probable|NZ_CP173225.1|tpos:395085-395203	OTHER	0.000693	0.999307	
antigen_146|C1CI85|UPF0473|NZ_CP173225.1|tpos:180368-180468	OTHER	0.000197	0.999803	
antigen_167|Q03727|Transport/processing|NZ_CP173225.1|tpos:136399-137115	OTHER	0.000888	0.999112	
antigen_70|P65887|Adenylosuccinate|NZ_CP173225.1|tpos:119441-119868	OTHER	0.002843	0.997157	
antigen_94|C1CIU2|Large|NZ_CP173225.1|tpos:247465-247526	OTHER	0.000290	0.999710	
antigen_65|P66709|DNA-directed|NZ_CP173225.1|tpos:187911-188221	OTHER	0.001551	0.998449	
antigen_83|B1ICM9|GMP|NZ_CP173225.1|tpos:162121-162311	OTHER	0.002364	0.997636	
antigen_5|C1CEC5|Tyrosine|NZ_CP173225.1|tpos:372121-372321	OTHER	0.000302	0.999698	
antigen_160|B1I8L1|Small|NZ_CP173225.1|tpos:185718-185806	OTHER	0.000652	0.999348	
antigen_10|B2IME4|Translation|NZ_CP173225.1|tpos:272456-273385	OTHER	0.000415	0.999585	
antigen_47|Q97QW0|UPF0758|NZ_CP173225.1|tpos:431887-432112	OTHER	0.000639	0.999361	
antigen_59|P0A4N1|Maltodextrin|NZ_CP173225.1|tpos:151104-151390	OTHER	0.011721	0.988279	
antigen_64|Q97RB5|Protein|NZ_CP173225.1|tpos:379442-379590	OTHER	0.000915	0.999085	
antigen_2|B8ZKQ1|Adenylate|NZ_CP173225.1|tpos:187291-187502	OTHER	0.033076	0.966924	
antigen_34|Q2MGI2|Peptide|NZ_CP173225.1|tpos:333917-333940	OTHER	0.013116	0.986884	
