,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_118|B4RQ61|7-cyano-7-deazaguanine|NZ_CP050930.1|tpos:45064-45282,Cytoplasmic,0.0000,0.0010,0.9482,0.0047,0.0049,0.0411
1,antigen_84|B4RNG2|Na(+)-translocating|NZ_CP050930.1|tpos:468695-468891,Cytoplasmic Membrane,0.0000,0.0001,0.0003,0.9968,0.0028,0.0000
2,antigen_67|Q04882|Opacity|NZ_CP050930.1|tpos:501011-501271,Outer Membrane,0.0003,0.0395,0.0012,0.0046,0.9539,0.0006
3,antigen_75|B4RJY6|Large|NZ_CP050930.1|tpos:97465-97583,Outer Membrane,0.0000,0.0000,0.0154,0.0002,0.9830,0.0013
4,antigen_91|Q5F5D9|GTPase|NZ_CP050930.1|tpos:664482-664865,Cytoplasmic,0.0000,0.0000,0.9941,0.0037,0.0018,0.0004
5,antigen_95|Q04878|Opacity|NZ_CP050930.1|tpos:501030-501271,Outer Membrane,0.0004,0.0548,0.0019,0.0088,0.9338,0.0002
6,antigen_108|B4RR07|D-amino|NZ_CP050930.1|tpos:605562-605980,Cytoplasmic Membrane,0.0000,0.0000,0.0428,0.9381,0.0190,0.0001
7,antigen_55|Q04879|Opacity|NZ_CP050930.1|tpos:501030-501271,Outer Membrane,0.0004,0.0548,0.0019,0.0088,0.9338,0.0002
8,antigen_62|B4RJL0|Small|NZ_CP050930.1|tpos:62354-62442,Cytoplasmic,0.0005,0.0411,0.8819,0.0019,0.0685,0.0061
9,antigen_36|Q5F9Y6|Tryptophan|NZ_CP050930.1|tpos:80167-80427,Cytoplasmic,0.0002,0.0025,0.9845,0.0017,0.0097,0.0015
10,antigen_48|Q5F7G0|Glutamine--tRNA|NZ_CP050930.1|tpos:532259-532343,Cytoplasmic,0.0000,0.0002,0.9992,0.0000,0.0004,0.0001
11,antigen_20|Q04877|Opacity|NZ_CP050930.1|tpos:181717-181988,Outer Membrane,0.0004,0.0068,0.0031,0.0064,0.9820,0.0012
12,antigen_151|P37762|Glucose-1-phosphate|NZ_CP050930.1|tpos:632619-632906,Cytoplasmic,0.0001,0.0014,0.9347,0.0512,0.0121,0.0005
13,antigen_41|Q04885|Opacity|NZ_CP050930.1|tpos:419830-420072,Outer Membrane,0.0003,0.0268,0.0044,0.0031,0.9649,0.0005
14,antigen_47|Q50986|Bifunctional|NZ_CP050930.1|tpos:604669-604816,Cytoplasmic,0.0000,0.0000,0.9982,0.0001,0.0013,0.0004
15,antigen_54|P09888|Outer|NZ_CP050930.1|tpos:419810-420072,Outer Membrane,0.0002,0.0134,0.0019,0.0017,0.9803,0.0024
16,antigen_88|O05131|Penicillin-binding|NZ_CP050930.1|tpos:34744-35541,Cytoplasmic Membrane,0.0003,0.0079,0.0009,0.9612,0.0226,0.0070
17,antigen_144|B4RJ69|Glutamyl-Q|NZ_CP050930.1|tpos:532255-532549,Cytoplasmic,0.0000,0.0000,0.9999,0.0000,0.0000,0.0000
18,antigen_197|B4RPR2|UDP-N-acetylglucosamine|NZ_CP050930.1|tpos:642390-642806,Cytoplasmic,0.0003,0.0012,0.9511,0.0039,0.0426,0.0009
19,antigen_182|B4RN50|Serine--tRNA|NZ_CP050930.1|tpos:440202-440632,Cytoplasmic,0.0000,0.0000,0.9995,0.0000,0.0004,0.0001
20,antigen_112|Q59603|Type|NZ_CP050930.1|tpos:309650-310059,Cytoplasmic,0.0098,0.0818,0.8817,0.0053,0.0211,0.0003
21,antigen_153|Q5F8T6|3-isopropylmalate|NZ_CP050930.1|tpos:310328-310683,Cytoplasmic,0.0000,0.0005,0.9921,0.0004,0.0059,0.0010
22,antigen_124|B4RM87|Aspartyl/glutamyl-tRNA(Asn/Gln)|NZ_CP050930.1|tpos:314197-314672,Cytoplasmic,0.0001,0.0002,0.9865,0.0002,0.0123,0.0008
23,antigen_186|B4RJF6|ATP|NZ_CP050930.1|tpos:708310-708464,Cytoplasmic Membrane,0.0000,0.0004,0.0001,0.9964,0.0030,0.0002
24,antigen_192|B4RR10|Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine|NZ_CP050930.1|tpos:604667-604924,Cytoplasmic,0.0000,0.0000,0.9970,0.0001,0.0025,0.0004
25,antigen_80|Q5F783|Ribosomal|NZ_CP050930.1|tpos:672192-672406,Cytoplasmic,0.0000,0.0000,0.9990,0.0004,0.0003,0.0003
26,antigen_174|Q5F8K2|Lipoprotein-releasing|NZ_CP050930.1|tpos:671480-671693,Cytoplasmic Membrane,0.0001,0.0004,0.2083,0.7816,0.0087,0.0009
27,antigen_57|B4RNX2|Glutamate-1-semialdehyde|NZ_CP050930.1|tpos:319147-319444,Cytoplasmic,0.0001,0.0046,0.9419,0.0062,0.0078,0.0394
28,antigen_73|Q5F4X8|ATP-dependent|NZ_CP050930.1|tpos:671481-671695,Cytoplasmic Membrane,0.0001,0.0004,0.2098,0.7782,0.0105,0.0010
29,antigen_163|P21302|Ornithine|NZ_CP050930.1|tpos:403929-404259,Cytoplasmic,0.0000,0.0006,0.9778,0.0003,0.0156,0.0057
30,antigen_189|Q50962|Dephospho-CoA|NZ_CP050930.1|tpos:554941-555150,Cytoplasmic,0.0000,0.0001,0.9990,0.0004,0.0005,0.0000
31,antigen_198|P37094|Type|NZ_CP050930.1|tpos:637473-637736,Cytoplasmic,0.0000,0.0001,0.8896,0.0804,0.0294,0.0005
32,antigen_30|Q5F9K6|GTP|NZ_CP050930.1|tpos:123453-123709,Cytoplasmic,0.0004,0.0056,0.9244,0.0069,0.0611,0.0016
33,antigen_102|B4RL16|Ribose-5-phosphate|NZ_CP050930.1|tpos:201164-201386,Cytoplasmic,0.0000,0.0001,0.9988,0.0001,0.0008,0.0000
34,antigen_103|B4RP13|Tyrosine--tRNA|NZ_CP050930.1|tpos:22065-22495,Cytoplasmic,0.0000,0.0001,0.9892,0.0002,0.0093,0.0012
35,antigen_31|Q5F6L9|UDP-N-acetylmuramate--L-alanine|NZ_CP050930.1|tpos:244732-245104,Cytoplasmic,0.0000,0.0001,0.9929,0.0005,0.0025,0.0040
36,antigen_46|Q04876|Opacity|NZ_CP050930.1|tpos:181747-181988,Outer Membrane,0.0008,0.0268,0.0055,0.0059,0.9607,0.0004
37,antigen_131|B4RQC7|UDP-N-acetylmuramoylalanine--D-glutamate|NZ_CP050930.1|tpos:244737-245070,Cytoplasmic,0.0000,0.0002,0.9808,0.0014,0.0038,0.0138
38,antigen_114|B4RNT1|Leucine--tRNA|NZ_CP050930.1|tpos:2085-2960,Cytoplasmic,0.0000,0.0000,0.9913,0.0000,0.0048,0.0039
39,antigen_34|B4RL51|Elongation|NZ_CP050930.1|tpos:210246-210431,Cytoplasmic,0.0000,0.0000,0.9970,0.0000,0.0029,0.0000
40,antigen_49|Q5F774|Adenine|NZ_CP050930.1|tpos:431843-432030,Cytoplasmic,0.0002,0.0088,0.9643,0.0026,0.0225,0.0016
41,antigen_181|Q06581|Twitching|NZ_CP050930.1|tpos:637480-637813,Cytoplasmic,0.0000,0.0001,0.9616,0.0315,0.0065,0.0003
42,antigen_191|B4RLX4|DNA|NZ_CP050930.1|tpos:284083-284740,Cytoplasmic,0.0001,0.0004,0.9801,0.0149,0.0041,0.0003
43,antigen_141|Q5F5C8|Bifunctional|NZ_CP050930.1|tpos:667878-668469,Cytoplasmic,0.0000,0.0003,0.9948,0.0016,0.0028,0.0006
44,antigen_165|B4RK03|Nucleotide-binding|NZ_CP050930.1|tpos:101720-102003,Cytoplasmic,0.0000,0.0001,0.9960,0.0011,0.0026,0.0002
45,antigen_0|Q5F4W9|7-methyl-GTP|NZ_CP050930.1|tpos:717164-717359,Cytoplasmic,0.0000,0.0114,0.9602,0.0063,0.0215,0.0005
46,antigen_17|B4RQQ5|Probable|NZ_CP050930.1|tpos:655315-655370,Extracellular,0.0001,0.4799,0.3605,0.1238,0.0334,0.0023
47,antigen_25|Q5F9U0|Phenylalanine--tRNA|NZ_CP050930.1|tpos:97660-97988,Cytoplasmic,0.0000,0.0000,0.9996,0.0000,0.0004,0.0000
48,antigen_24|B4RPQ3|Glutamate--tRNA|NZ_CP050930.1|tpos:532259-532493,Cytoplasmic,0.0000,0.0000,0.9999,0.0000,0.0000,0.0001
49,antigen_8|Q5F9U2|Large|NZ_CP050930.1|tpos:97397-97461,Outer Membrane,0.0001,0.0003,0.2075,0.0003,0.7909,0.0009
50,antigen_9|Q50945|Glycine--tRNA|NZ_CP050930.1|tpos:710975-711100,Cytoplasmic,0.0000,0.0006,0.9759,0.0004,0.0033,0.0199
51,antigen_10|Q5FAF3|Lipoprotein|NZ_CP050930.1|tpos:25001-25164,Cytoplasmic Membrane,0.0000,0.0002,0.0004,0.9964,0.0029,0.0001
52,antigen_12|Q5F623|NADH-quinone|NZ_CP050930.1|tpos:593862-593910,Cytoplasmic Membrane,0.0004,0.0057,0.2888,0.4060,0.0147,0.2844
53,antigen_2|Q50950|Lacto-N-neotetraose|NZ_CP050930.1|tpos:712400-712679,Cytoplasmic,0.0000,0.0002,0.9383,0.0122,0.0485,0.0008
