# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250821202408
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_171|Q1JHF5|Ferredoxin--NADP|CP119599.1|tpos:75206-75508	noTP	0.999965	0.000025	0.000011	
antigen_121|Q8P1F2|Ferredoxin--NADP|CP119599.1|tpos:75206-75508	noTP	0.999965	0.000025	0.000011	
antigen_162|P67372|DegV|CP119599.1|tpos:49181-49451	noTP	0.999844	0.000148	0.000008	
antigen_122|Q5X9I4|UPF0473|CP119599.1|tpos:352294-352394	noTP	0.999984	0.000008	0.000008	
antigen_23|Q5XCA4|Spermidine/putrescine|CP119599.1|tpos:495215-495481	noTP	0.999971	0.000017	0.000012	
antigen_157|Q5XD18|Putative|CP119599.1|tpos:571882-572206	noTP	0.996801	0.001672	0.001527	
antigen_65|A2RD01|Translation|CP119599.1|tpos:82468-82711	noTP	0.999812	0.000009	0.000179	
antigen_60|Q48QT6|DNA|CP119599.1|tpos:344620-345470	noTP	0.999979	0.000018	0.000003	
antigen_22|Q8P1C8|Probable|CP119599.1|tpos:492540-492597	noTP	0.912607	0.078714	0.008679	
antigen_130|B5XJ57|Adenylate|CP119599.1|tpos:429427-429638	noTP	0.992869	0.006036	0.001095	
antigen_11|P0DG21|tRNA|CP119599.1|tpos:45270-45512	noTP	0.995953	0.003927	0.000120	
antigen_120|P0DE54|Large|CP119599.1|tpos:426268-426474	noTP	0.999978	0.000007	0.000015	
antigen_149|P66021|Peptide|CP119599.1|tpos:82473-82845	noTP	0.999663	0.000016	0.000321	
antigen_75|P0DE67|Small|CP119599.1|tpos:480872-481008	noTP	0.995649	0.000016	0.004335	
antigen_145|P0DG78|Putative|CP119599.1|tpos:571882-572206	noTP	0.996801	0.001672	0.001527	
antigen_93|Q1JLY8|Elongation|CP119599.1|tpos:82471-83080	noTP	0.999812	0.000011	0.000178	
antigen_50|Q48TU0|Elongation|CP119599.1|tpos:82471-83080	noTP	0.999812	0.000011	0.000178	
antigen_89|Q8NZ20|Aspartate--tRNA|CP119599.1|tpos:571048-571477	noTP	0.999898	0.000049	0.000053	
antigen_56|Q99YG1|Translation|CP119599.1|tpos:82468-82711	noTP	0.999812	0.000009	0.000179	
antigen_1|Q8P109|Ribonuclease|CP119599.1|tpos:110974-111236	noTP	0.999764	0.000059	0.000176	
antigen_2|Q1J6Q6|Spermidine/putrescine|CP119599.1|tpos:495215-495481	noTP	0.999971	0.000017	0.000012	
antigen_0|P69882|Adenylate|CP119599.1|tpos:429427-429638	noTP	0.992869	0.006036	0.001095	
antigen_5|Q5XD71|HPr|CP119599.1|tpos:554334-554643	noTP	0.999639	0.000175	0.000186	
antigen_84|Q48SZ3|D-alanine--D-alanyl|CP119599.1|tpos:539769-539969	noTP	0.991510	0.000930	0.007560	
antigen_26|P69948|Elongation|CP119599.1|tpos:82482-82851	noTP	0.997757	0.000676	0.001568	
antigen_16|Q48RU8|Translation|CP119599.1|tpos:82468-82711	noTP	0.999812	0.000009	0.000179	
antigen_133|Q1JDK8|Small|CP119599.1|tpos:480872-480996	noTP	0.993092	0.000024	0.006884	
antigen_41|A2REG0|Ribonuclease|CP119599.1|tpos:110974-111236	noTP	0.999764	0.000059	0.000176	
antigen_156|Q48UB8|ATP-dependent|CP119599.1|tpos:24802-26023	noTP	0.999136	0.000425	0.000438	
antigen_81|P0DG47|Lysine--tRNA|CP119599.1|tpos:571061-571478	noTP	0.999559	0.000200	0.000242	
antigen_165|Q8P0G7|UDP-N-acetylglucosamine|CP119599.1|tpos:20744-21159	noTP	0.996934	0.002814	0.000253	
antigen_160|P67575|Asparagine--tRNA|CP119599.1|tpos:571037-571484	noTP	0.999964	0.000019	0.000017	
antigen_83|P0DA37|ATP-dependent|CP119599.1|tpos:364512-364793	noTP	0.920332	0.000910	0.078758	
antigen_108|Q5XCB9|Putative|CP119599.1|tpos:87349-87548	noTP	0.999367	0.000047	0.000586	
antigen_31|P0DC23|Elongation|CP119599.1|tpos:82471-83080	noTP	0.999812	0.000011	0.000178	
antigen_197|Q99ZV8|Elongation|CP119599.1|tpos:82471-83080	noTP	0.999812	0.000011	0.000178	
antigen_44|Q1J776|Ferredoxin--NADP|CP119599.1|tpos:75206-75508	noTP	0.999965	0.000025	0.000011	
antigen_131|A2RCI0|Small|CP119599.1|tpos:480872-481008	noTP	0.995649	0.000016	0.004335	
antigen_172|A2RF47|Ferredoxin--NADP|CP119599.1|tpos:75206-75508	noTP	0.999965	0.000025	0.000011	
antigen_173|Q48UD0|UDP-N-acetylglucosamine|CP119599.1|tpos:20742-21164	noTP	0.999676	0.000303	0.000021	
antigen_49|Q1J777|tRNA|CP119599.1|tpos:45270-45507	noTP	0.995953	0.003927	0.000120	
antigen_39|Q5XDM4|ATP-dependent|CP119599.1|tpos:511431-511626	noTP	0.997261	0.002674	0.000064	
antigen_129|A2RG72|ATP-dependent|CP119599.1|tpos:511431-511626	noTP	0.997261	0.002674	0.000064	
antigen_179|P0DG49|Methionine--tRNA|CP119599.1|tpos:516455-517119	noTP	0.993890	0.001472	0.004638	
antigen_104|A2RFS6|HPr|CP119599.1|tpos:554334-554643	noTP	0.999639	0.000175	0.000186	
antigen_193|P64065|GTPase|CP119599.1|tpos:82487-82660	noTP	0.998494	0.001471	0.000035	
antigen_77|Q1JHP3|DNA|CP119599.1|tpos:17486-18137	noTP	0.999767	0.000022	0.000211	
antigen_153|P0DB58|dITP/XTP|CP119599.1|tpos:504700-505027	noTP	0.999969	0.000013	0.000018	
