# TargetP-2.0	Organism: Non-Plant	Timestamp: 20250821202408
# ID	Prediction	noTP	SP	mTP	CS Position
antigen_151|P0DA05|ATP|NZ_CP151447.1|tpos:189370-189837	noTP	0.999648	0.000250	0.000102	
antigen_83|P0DA37|ATP-dependent|NZ_CP151447.1|tpos:381806-382139	noTP	0.999862	0.000108	0.000030	
antigen_118|Q8P0Y8|Tyrosine|NZ_CP151447.1|tpos:376104-376317	noTP	0.999592	0.000020	0.000388	
antigen_76|Q1J7A2|Large|NZ_CP151447.1|tpos:207277-207380	noTP	0.999822	0.000018	0.000159	
antigen_105|Q9A1D5|Protease|NZ_CP151447.1|tpos:99419-99716	noTP	0.860935	0.137779	0.001286	
antigen_170|B5XL39|Adenine|NZ_CP151447.1|tpos:236719-236890	noTP	0.999677	0.000198	0.000125	
antigen_171|Q1JHF5|Ferredoxin--NADP|NZ_CP151447.1|tpos:541084-541386	noTP	0.999062	0.000379	0.000559	
antigen_146|P0DE27|Large|NZ_CP151447.1|tpos:22048-22148	noTP	0.997801	0.000053	0.002147	
antigen_198|B5XK49|Bifunctional|NZ_CP151447.1|tpos:123538-123997	noTP	0.974550	0.002326	0.023125	
antigen_70|P63548|Adenine|NZ_CP151447.1|tpos:236719-236890	noTP	0.999677	0.000198	0.000125	
antigen_172|A2RF47|Ferredoxin--NADP|NZ_CP151447.1|tpos:541084-541386	noTP	0.999062	0.000379	0.000559	
antigen_1|Q8P109|Ribonuclease|NZ_CP151447.1|tpos:280746-281008	noTP	0.999764	0.000059	0.000176	
antigen_132|P66852|Single-stranded|NZ_CP151447.1|tpos:35367-35474	noTP	0.674501	0.002808	0.322691	
antigen_114|B5XJ51|Large|NZ_CP151447.1|tpos:22626-22803	noTP	0.998026	0.000316	0.001658	
antigen_73|P0DC10|Galactose-6-phosphate|NZ_CP151447.1|tpos:84528-84698	noTP	0.999897	0.000086	0.000017	
antigen_15|Q1J8Y8|Small|NZ_CP151447.1|tpos:24258-24384	noTP	0.999655	0.000009	0.000336	
antigen_166|P0DC12|Tagatose-6-phosphate|NZ_CP151447.1|tpos:216273-216526	noTP	0.991500	0.001017	0.007483	
antigen_162|P67372|DegV|NZ_CP151447.1|tpos:82332-82610	noTP	0.999916	0.000077	0.000007	
antigen_183|A2RCY1|Serine--tRNA|NZ_CP151447.1|tpos:458098-458522	noTP	0.999519	0.000033	0.000448	
antigen_36|P0DG70|UTP--glucose-1-phosphate|NZ_CP151447.1|tpos:523040-523337	noTP	0.754762	0.005184	0.240054	
antigen_99|A2RF70|Large|NZ_CP151447.1|tpos:207277-207380	noTP	0.999822	0.000018	0.000159	
antigen_38|A2RD12|Galactose-6-phosphate|NZ_CP151447.1|tpos:84528-84698	noTP	0.999897	0.000086	0.000017	
antigen_19|B5XKU0|Large|NZ_CP151447.1|tpos:202850-202968	noTP	0.991152	0.000049	0.008799	
antigen_20|Q1JDW9|V-type|NZ_CP151447.1|tpos:189375-189780	noTP	0.999599	0.000330	0.000071	
antigen_74|Q48V70|Protease|NZ_CP151447.1|tpos:99419-99716	noTP	0.860935	0.137779	0.001286	
antigen_159|Q5XDS5|Serine/threonine|NZ_CP151447.1|tpos:97875-98278	noTP	0.999843	0.000035	0.000123	
antigen_27|Q48UD2|ATP|NZ_CP151447.1|tpos:189841-189978	noTP	0.999926	0.000022	0.000052	
antigen_104|A2RFS6|HPr|NZ_CP151447.1|tpos:156134-156443	noTP	0.999639	0.000175	0.000186	
antigen_7|B5XKQ2|ATP|NZ_CP151447.1|tpos:189841-189978	noTP	0.999926	0.000022	0.000052	
antigen_134|Q5XEC0|Large|NZ_CP151447.1|tpos:22626-22803	noTP	0.998026	0.000316	0.001658	
antigen_100|Q5X9J1|UPF0246|NZ_CP151447.1|tpos:549943-550185	noTP	0.999177	0.000250	0.000572	
antigen_5|Q5XD71|HPr|NZ_CP151447.1|tpos:156134-156443	noTP	0.999639	0.000175	0.000186	
antigen_59|A2RGF2|Tagatose-6-phosphate|NZ_CP151447.1|tpos:216273-216526	noTP	0.991500	0.001017	0.007483	
antigen_67|B5XMF0|Shikimate|NZ_CP151447.1|tpos:144954-145209	noTP	0.999666	0.000263	0.000071	
antigen_30|Q1JJZ6|Galactose-6-phosphate|NZ_CP151447.1|tpos:84528-84698	noTP	0.999897	0.000086	0.000017	
antigen_2|Q1J6Q6|Spermidine/putrescine|NZ_CP151447.1|tpos:509481-509721	noTP	0.999919	0.000030	0.000050	
antigen_23|Q5XCA4|Spermidine/putrescine|NZ_CP151447.1|tpos:509481-509721	noTP	0.999919	0.000030	0.000050	
antigen_80|Q1JE33|DNA-directed|NZ_CP151447.1|tpos:24399-24710	noTP	0.999903	0.000059	0.000038	
antigen_179|P0DG49|Methionine--tRNA|NZ_CP151447.1|tpos:118380-119044	noTP	0.993890	0.001472	0.004638	
antigen_61|P0C0I6|Exotoxin|NZ_CP151447.1|tpos:315485-315687	noTP	0.999709	0.000153	0.000138	
antigen_84|Q48SZ3|D-alanine--D-alanyl|NZ_CP151447.1|tpos:141542-141742	noTP	0.991849	0.000918	0.007233	
antigen_71|B5XM46|S-adenosylmethionine:tRNA|NZ_CP151447.1|tpos:357176-357517	noTP	0.999982	0.000009	0.000009	
antigen_195|P0DE64|Small|NZ_CP151447.1|tpos:24258-24384	noTP	0.999655	0.000009	0.000336	
antigen_41|A2REG0|Ribonuclease|NZ_CP151447.1|tpos:280746-281008	noTP	0.999764	0.000059	0.000176	
antigen_156|Q48UB8|ATP-dependent|NZ_CP151447.1|tpos:194173-195394	noTP	0.998917	0.000607	0.000476	
antigen_167|P60420|UPF0298|NZ_CP151447.1|tpos:113748-113838	noTP	0.975401	0.001125	0.023474	
antigen_108|Q5XCB9|Putative|NZ_CP151447.1|tpos:257049-257248	noTP	0.999367	0.000047	0.000586	
antigen_13|B5XKP9|ATP|NZ_CP151447.1|tpos:189416-189832	noTP	0.999327	0.000451	0.000221	
antigen_44|Q1J776|Ferredoxin--NADP|NZ_CP151447.1|tpos:541084-541386	noTP	0.999062	0.000379	0.000559	
antigen_137|Q8P2A7|Replication|NZ_CP151447.1|tpos:114583-114689	noTP	0.999907	0.000039	0.000053	
antigen_94|Q1JID3|UPF0298|NZ_CP151447.1|tpos:113748-113838	noTP	0.975401	0.001125	0.023474	
antigen_119|Q99Y13|Galactose-6-phosphate|NZ_CP151447.1|tpos:84528-84698	noTP	0.999897	0.000086	0.000017	
