accession,label,feature,subfeature,value
Q83A93,positive,ProtLearn,length,365
Q83A93,positive,ProtLearn,Hydrophobicity index,0
Q83A93,positive,ProtLearn,Average flexibility indices,0
Q83A93,positive,ProtLearn,Average volume of buried residue,143
Q83A93,positive,ProtLearn,Amino acid composition,5
Q83A93,positive,ProtLearn,Relative mutability,79
Q83A93,positive,ProtLearn,Composition,0
Q83A93,positive,ProtLearn,Polarity,8
Q83A93,positive,ProtLearn,Volume,77
Q83A93,positive,ProtLearn,Hydrophobicity,1
Q83A93,positive,ProtLearn,pK (-COOH),2
Q83A93,positive,ProtLearn,Hydropathy index,0
Q83CY8,positive,ProtLearn,length,151
Q83CY8,positive,ProtLearn,Hydrophobicity index,0
Q83CY8,positive,ProtLearn,Average flexibility indices,0
Q83CY8,positive,ProtLearn,Average volume of buried residue,144
Q83CY8,positive,ProtLearn,Amino acid composition,5
Q83CY8,positive,ProtLearn,Relative mutability,73
Q83CY8,positive,ProtLearn,Composition,0
Q83CY8,positive,ProtLearn,Polarity,8
Q83CY8,positive,ProtLearn,Volume,79
Q83CY8,positive,ProtLearn,Hydrophobicity,1
Q83CY8,positive,ProtLearn,pK (-COOH),2
Q83CY8,positive,ProtLearn,Hydropathy index,0
Q83AQ5,positive,ProtLearn,length,115
Q83AQ5,positive,ProtLearn,Hydrophobicity index,0
Q83AQ5,positive,ProtLearn,Average flexibility indices,0
Q83AQ5,positive,ProtLearn,Average volume of buried residue,149
Q83AQ5,positive,ProtLearn,Amino acid composition,5
Q83AQ5,positive,ProtLearn,Relative mutability,81
Q83AQ5,positive,ProtLearn,Composition,0
Q83AQ5,positive,ProtLearn,Polarity,8
Q83AQ5,positive,ProtLearn,Volume,82
Q83AQ5,positive,ProtLearn,Hydrophobicity,1
Q83AQ5,positive,ProtLearn,pK (-COOH),2
Q83AQ5,positive,ProtLearn,Hydropathy index,0
Q83BF6,positive,ProtLearn,length,941
Q83BF6,positive,ProtLearn,Hydrophobicity index,0
Q83BF6,positive,ProtLearn,Average flexibility indices,0
Q83BF6,positive,ProtLearn,Average volume of buried residue,145
Q83BF6,positive,ProtLearn,Amino acid composition,5
Q83BF6,positive,ProtLearn,Relative mutability,78
Q83BF6,positive,ProtLearn,Composition,0
Q83BF6,positive,ProtLearn,Polarity,8
Q83BF6,positive,ProtLearn,Volume,79
Q83BF6,positive,ProtLearn,Hydrophobicity,1
Q83BF6,positive,ProtLearn,pK (-COOH),2
Q83BF6,positive,ProtLearn,Hydropathy index,0
Q83BT6,positive,ProtLearn,length,216
Q83BT6,positive,ProtLearn,Hydrophobicity index,0
Q83BT6,positive,ProtLearn,Average flexibility indices,0
Q83BT6,positive,ProtLearn,Average volume of buried residue,145
Q83BT6,positive,ProtLearn,Amino acid composition,5
Q83BT6,positive,ProtLearn,Relative mutability,80
Q83BT6,positive,ProtLearn,Composition,0
Q83BT6,positive,ProtLearn,Polarity,8
Q83BT6,positive,ProtLearn,Volume,78
Q83BT6,positive,ProtLearn,Hydrophobicity,1
Q83BT6,positive,ProtLearn,pK (-COOH),2
Q83BT6,positive,ProtLearn,Hydropathy index,0
Q83DY1,positive,ProtLearn,length,820
Q83DY1,positive,ProtLearn,Hydrophobicity index,0
Q83DY1,positive,ProtLearn,Average flexibility indices,0
Q83DY1,positive,ProtLearn,Average volume of buried residue,148
Q83DY1,positive,ProtLearn,Amino acid composition,5
Q83DY1,positive,ProtLearn,Relative mutability,76
Q83DY1,positive,ProtLearn,Composition,0
Q83DY1,positive,ProtLearn,Polarity,8
Q83DY1,positive,ProtLearn,Volume,81
Q83DY1,positive,ProtLearn,Hydrophobicity,1
Q83DY1,positive,ProtLearn,pK (-COOH),2
Q83DY1,positive,ProtLearn,Hydropathy index,0
Q83A25,positive,ProtLearn,length,418
Q83A25,positive,ProtLearn,Hydrophobicity index,0
Q83A25,positive,ProtLearn,Average flexibility indices,0
Q83A25,positive,ProtLearn,Average volume of buried residue,145
Q83A25,positive,ProtLearn,Amino acid composition,5
Q83A25,positive,ProtLearn,Relative mutability,80
Q83A25,positive,ProtLearn,Composition,0
Q83A25,positive,ProtLearn,Polarity,8
Q83A25,positive,ProtLearn,Volume,79
Q83A25,positive,ProtLearn,Hydrophobicity,1
Q83A25,positive,ProtLearn,pK (-COOH),2
Q83A25,positive,ProtLearn,Hydropathy index,0
Q83EL2,positive,ProtLearn,length,231
Q83EL2,positive,ProtLearn,Hydrophobicity index,0
Q83EL2,positive,ProtLearn,Average flexibility indices,0
Q83EL2,positive,ProtLearn,Average volume of buried residue,139
Q83EL2,positive,ProtLearn,Amino acid composition,6
Q83EL2,positive,ProtLearn,Relative mutability,72
Q83EL2,positive,ProtLearn,Composition,0
Q83EL2,positive,ProtLearn,Polarity,8
Q83EL2,positive,ProtLearn,Volume,73
Q83EL2,positive,ProtLearn,Hydrophobicity,1
Q83EL2,positive,ProtLearn,pK (-COOH),2
Q83EL2,positive,ProtLearn,Hydropathy index,0
Q83DJ3,positive,ProtLearn,length,442
Q83DJ3,positive,ProtLearn,Hydrophobicity index,0
Q83DJ3,positive,ProtLearn,Average flexibility indices,0
Q83DJ3,positive,ProtLearn,Average volume of buried residue,147
Q83DJ3,positive,ProtLearn,Amino acid composition,5
Q83DJ3,positive,ProtLearn,Relative mutability,78
Q83DJ3,positive,ProtLearn,Composition,0
Q83DJ3,positive,ProtLearn,Polarity,8
Q83DJ3,positive,ProtLearn,Volume,81
Q83DJ3,positive,ProtLearn,Hydrophobicity,1
Q83DJ3,positive,ProtLearn,pK (-COOH),2
Q83DJ3,positive,ProtLearn,Hydropathy index,0
Q83CM3,positive,ProtLearn,length,749
Q83CM3,positive,ProtLearn,Hydrophobicity index,0
Q83CM3,positive,ProtLearn,Average flexibility indices,0
Q83CM3,positive,ProtLearn,Average volume of buried residue,150
Q83CM3,positive,ProtLearn,Amino acid composition,5
Q83CM3,positive,ProtLearn,Relative mutability,75
Q83CM3,positive,ProtLearn,Composition,0
Q83CM3,positive,ProtLearn,Polarity,8
Q83CM3,positive,ProtLearn,Volume,83
Q83CM3,positive,ProtLearn,Hydrophobicity,1
Q83CM3,positive,ProtLearn,pK (-COOH),2
Q83CM3,positive,ProtLearn,Hydropathy index,0
Q83A39,positive,ProtLearn,length,165
Q83A39,positive,ProtLearn,Hydrophobicity index,0
Q83A39,positive,ProtLearn,Average flexibility indices,0
Q83A39,positive,ProtLearn,Average volume of buried residue,144
Q83A39,positive,ProtLearn,Amino acid composition,5
Q83A39,positive,ProtLearn,Relative mutability,73
Q83A39,positive,ProtLearn,Composition,0
Q83A39,positive,ProtLearn,Polarity,8
Q83A39,positive,ProtLearn,Volume,77
Q83A39,positive,ProtLearn,Hydrophobicity,1
Q83A39,positive,ProtLearn,pK (-COOH),2
Q83A39,positive,ProtLearn,Hydropathy index,0
Q83D89,positive,ProtLearn,length,297
Q83D89,positive,ProtLearn,Hydrophobicity index,1
Q83D89,positive,ProtLearn,Average flexibility indices,0
Q83D89,positive,ProtLearn,Average volume of buried residue,155
Q83D89,positive,ProtLearn,Amino acid composition,5
Q83D89,positive,ProtLearn,Relative mutability,69
Q83D89,positive,ProtLearn,Composition,0
Q83D89,positive,ProtLearn,Polarity,7
Q83D89,positive,ProtLearn,Volume,90
Q83D89,positive,ProtLearn,Hydrophobicity,1
Q83D89,positive,ProtLearn,pK (-COOH),2
Q83D89,positive,ProtLearn,Hydropathy index,0
Q83DN3,positive,ProtLearn,length,328
Q83DN3,positive,ProtLearn,Hydrophobicity index,0
Q83DN3,positive,ProtLearn,Average flexibility indices,0
Q83DN3,positive,ProtLearn,Average volume of buried residue,149
Q83DN3,positive,ProtLearn,Amino acid composition,5
Q83DN3,positive,ProtLearn,Relative mutability,79
Q83DN3,positive,ProtLearn,Composition,0
Q83DN3,positive,ProtLearn,Polarity,8
Q83DN3,positive,ProtLearn,Volume,83
Q83DN3,positive,ProtLearn,Hydrophobicity,1
Q83DN3,positive,ProtLearn,pK (-COOH),2
Q83DN3,positive,ProtLearn,Hydropathy index,0
Q83ES6,positive,ProtLearn,length,397
Q83ES6,positive,ProtLearn,Hydrophobicity index,0
Q83ES6,positive,ProtLearn,Average flexibility indices,0
Q83ES6,positive,ProtLearn,Average volume of buried residue,141
Q83ES6,positive,ProtLearn,Amino acid composition,5
Q83ES6,positive,ProtLearn,Relative mutability,77
Q83ES6,positive,ProtLearn,Composition,0
Q83ES6,positive,ProtLearn,Polarity,8
Q83ES6,positive,ProtLearn,Volume,75
Q83ES6,positive,ProtLearn,Hydrophobicity,1
Q83ES6,positive,ProtLearn,pK (-COOH),2
Q83ES6,positive,ProtLearn,Hydropathy index,0
B5U8Q2,positive,ProtLearn,length,227
B5U8Q2,positive,ProtLearn,Hydrophobicity index,0
