accession,label,feature,subfeature,value
Q83A25,positive,ifnepitope2,mean_ml_score,0.5732195121951219
Q83A25,positive,ifnepitope2,mean_blast_score,0.0
Q83A25,positive,ifnepitope2,mean_total_score,0.5732195121951219
Q83A25,positive,ifnepitope2,med_ml_score,0.58
Q83A25,positive,ifnepitope2,med_blast_score,0.0
Q83A25,positive,ifnepitope2,med_total_score,0.58
Q83AD7,positive,ifnepitope2,mean_ml_score,0.5603459119496855
Q83AD7,positive,ifnepitope2,mean_blast_score,0.0
Q83AD7,positive,ifnepitope2,mean_total_score,0.5603459119496855
Q83AD7,positive,ifnepitope2,med_ml_score,0.56
Q83AD7,positive,ifnepitope2,med_blast_score,0.0
Q83AD7,positive,ifnepitope2,med_total_score,0.56
Q83C98,positive,ifnepitope2,mean_ml_score,0.6138747731397459
Q83C98,positive,ifnepitope2,mean_blast_score,0.0
Q83C98,positive,ifnepitope2,mean_total_score,0.6138747731397459
Q83C98,positive,ifnepitope2,med_ml_score,0.62
Q83C98,positive,ifnepitope2,med_blast_score,0.0
Q83C98,positive,ifnepitope2,med_total_score,0.62
Q83DH3,positive,ifnepitope2,mean_ml_score,0.5940517241379311
Q83DH3,positive,ifnepitope2,mean_blast_score,0.0
Q83DH3,positive,ifnepitope2,mean_total_score,0.5940517241379311
Q83DH3,positive,ifnepitope2,med_ml_score,0.605
Q83DH3,positive,ifnepitope2,med_blast_score,0.0
Q83DH3,positive,ifnepitope2,med_total_score,0.605
Q83CJ4,positive,ifnepitope2,mean_ml_score,0.5894230769230769
Q83CJ4,positive,ifnepitope2,mean_blast_score,0.0
Q83CJ4,positive,ifnepitope2,mean_total_score,0.5894230769230769
Q83CJ4,positive,ifnepitope2,med_ml_score,0.59
Q83CJ4,positive,ifnepitope2,med_blast_score,0.0
Q83CJ4,positive,ifnepitope2,med_total_score,0.59
Q83DP9,positive,ifnepitope2,mean_ml_score,0.5962269129287598
Q83DP9,positive,ifnepitope2,mean_blast_score,0.0
Q83DP9,positive,ifnepitope2,mean_total_score,0.5962269129287598
Q83DP9,positive,ifnepitope2,med_ml_score,0.6
Q83DP9,positive,ifnepitope2,med_blast_score,0.0
Q83DP9,positive,ifnepitope2,med_total_score,0.6
Q83CH1,positive,ifnepitope2,mean_ml_score,0.6027522935779817
Q83CH1,positive,ifnepitope2,mean_blast_score,0.0
