accession,label,feature,subfeature,value
Q57147,random,ProtLearn,length,128
Q57147,random,ProtLearn,Hydrophobicity index,1
Q57147,random,ProtLearn,Average flexibility indices,0
Q57147,random,ProtLearn,Average volume of buried residue,156
Q57147,random,ProtLearn,Amino acid composition,5
Q57147,random,ProtLearn,Relative mutability,69
Q57147,random,ProtLearn,Composition,0
Q57147,random,ProtLearn,Polarity,7
Q57147,random,ProtLearn,Volume,91
Q57147,random,ProtLearn,Hydrophobicity,1
Q57147,random,ProtLearn,pK (-COOH),2
Q57147,random,ProtLearn,Hydropathy index,0
P45300,random,ProtLearn,length,119
P45300,random,ProtLearn,Hydrophobicity index,0
P45300,random,ProtLearn,Average flexibility indices,0
P45300,random,ProtLearn,Average volume of buried residue,150
P45300,random,ProtLearn,Amino acid composition,5
P45300,random,ProtLearn,Relative mutability,78
P45300,random,ProtLearn,Composition,0
P45300,random,ProtLearn,Polarity,8
P45300,random,ProtLearn,Volume,83
P45300,random,ProtLearn,Hydrophobicity,1
P45300,random,ProtLearn,pK (-COOH),2
P45300,random,ProtLearn,Hydropathy index,0
P44514,random,ProtLearn,length,739
P44514,random,ProtLearn,Hydrophobicity index,0
P44514,random,ProtLearn,Average flexibility indices,0
P44514,random,ProtLearn,Average volume of buried residue,141
P44514,random,ProtLearn,Amino acid composition,5
P44514,random,ProtLearn,Relative mutability,79
P44514,random,ProtLearn,Composition,0
P44514,random,ProtLearn,Polarity,8
P44514,random,ProtLearn,Volume,75
P44514,random,ProtLearn,Hydrophobicity,1
P44514,random,ProtLearn,pK (-COOH),2
P44514,random,ProtLearn,Hydropathy index,0
P43965,random,ProtLearn,length,176
P43965,random,ProtLearn,Hydrophobicity index,1
P43965,random,ProtLearn,Average flexibility indices,0
P43965,random,ProtLearn,Average volume of buried residue,156
P43965,random,ProtLearn,Amino acid composition,5
P43965,random,ProtLearn,Relative mutability,74
P43965,random,ProtLearn,Composition,0
P43965,random,ProtLearn,Polarity,8
P43965,random,ProtLearn,Volume,88
P43965,random,ProtLearn,Hydrophobicity,1
P43965,random,ProtLearn,pK (-COOH),2
P43965,random,ProtLearn,Hydropathy index,0
P43701,random,ProtLearn,length,806
P43701,random,ProtLearn,Hydrophobicity index,0
P43701,random,ProtLearn,Average flexibility indices,0
P43701,random,ProtLearn,Average volume of buried residue,143
P43701,random,ProtLearn,Amino acid composition,5
P43701,random,ProtLearn,Relative mutability,79
P43701,random,ProtLearn,Composition,0
P43701,random,ProtLearn,Polarity,8
P43701,random,ProtLearn,Volume,77
P43701,random,ProtLearn,Hydrophobicity,1
P43701,random,ProtLearn,pK (-COOH),2
P43701,random,ProtLearn,Hydropathy index,0
P71390,random,ProtLearn,length,39
P71390,random,ProtLearn,Hydrophobicity index,1
P71390,random,ProtLearn,Average flexibility indices,0
P71390,random,ProtLearn,Average volume of buried residue,149
P71390,random,ProtLearn,Amino acid composition,5
P71390,random,ProtLearn,Relative mutability,69
P71390,random,ProtLearn,Composition,0
P71390,random,ProtLearn,Polarity,7
P71390,random,ProtLearn,Volume,85
P71390,random,ProtLearn,Hydrophobicity,1
P71390,random,ProtLearn,pK (-COOH),2
P71390,random,ProtLearn,Hydropathy index,0
P44193,random,ProtLearn,length,191
P44193,random,ProtLearn,Hydrophobicity index,0
P44193,random,ProtLearn,Average flexibility indices,0
P44193,random,ProtLearn,Average volume of buried residue,154
P44193,random,ProtLearn,Amino acid composition,5
P44193,random,ProtLearn,Relative mutability,74
P44193,random,ProtLearn,Composition,0
P44193,random,ProtLearn,Polarity,8
P44193,random,ProtLearn,Volume,86
P44193,random,ProtLearn,Hydrophobicity,1
P44193,random,ProtLearn,pK (-COOH),2
P44193,random,ProtLearn,Hydropathy index,0
P44331,random,ProtLearn,length,306
P44331,random,ProtLearn,Hydrophobicity index,0
P44331,random,ProtLearn,Average flexibility indices,0
P44331,random,ProtLearn,Average volume of buried residue,136
P44331,random,ProtLearn,Amino acid composition,6
P44331,random,ProtLearn,Relative mutability,82
P44331,random,ProtLearn,Composition,0
P44331,random,ProtLearn,Polarity,8
P44331,random,ProtLearn,Volume,71
P44331,random,ProtLearn,Hydrophobicity,1
P44331,random,ProtLearn,pK (-COOH),2
P44331,random,ProtLearn,Hydropathy index,0
P44119,random,ProtLearn,length,156
P44119,random,ProtLearn,Hydrophobicity index,0
P44119,random,ProtLearn,Average flexibility indices,0
P44119,random,ProtLearn,Average volume of buried residue,155
P44119,random,ProtLearn,Amino acid composition,5
P44119,random,ProtLearn,Relative mutability,73
P44119,random,ProtLearn,Composition,0
P44119,random,ProtLearn,Polarity,8
P44119,random,ProtLearn,Volume,89
P44119,random,ProtLearn,Hydrophobicity,1
P44119,random,ProtLearn,pK (-COOH),2
P44119,random,ProtLearn,Hydropathy index,0
