accession,label,feature,subfeature,value
P44318,positive,bcell,num_peptides,4
P44318,positive,bcell,avg_peptide_length,8.25
P45996,positive,bcell,num_peptides,6
P45996,positive,bcell,avg_peptide_length,17.166666666666668
P46027,positive,bcell,num_peptides,9
P46027,positive,bcell,avg_peptide_length,13.11111111111111
P44136,positive,bcell,num_peptides,1
P44136,positive,bcell,avg_peptide_length,5.0
P44766,positive,bcell,num_peptides,2
P44766,positive,bcell,avg_peptide_length,9.0
P43739,positive,bcell,num_peptides,6
P43739,positive,bcell,avg_peptide_length,6.666666666666667
P43738,positive,bcell,num_peptides,10
P43738,positive,bcell,avg_peptide_length,6.4
A0A2S9RQN3,positive,bcell,num_peptides,1
A0A2S9RQN3,positive,bcell,avg_peptide_length,19.0
A0A2S9RP42,positive,bcell,num_peptides,16
A0A2S9RP42,positive,bcell,avg_peptide_length,9.3125
Q57243,positive,bcell,num_peptides,3
Q57243,positive,bcell,avg_peptide_length,6.0
Q57362,positive,bcell,num_peptides,7
Q57362,positive,bcell,avg_peptide_length,8.428571428571429
A0AB37B1K1,positive,bcell,num_peptides,1
A0AB37B1K1,positive,bcell,avg_peptide_length,17.0
P44821,positive,bcell,num_peptides,4
P44821,positive,bcell,avg_peptide_length,5.5
P44969,positive,bcell,num_peptides,22
P44969,positive,bcell,avg_peptide_length,31.227272727272727
P44606,positive,bcell,num_peptides,1
P44606,positive,bcell,avg_peptide_length,7.0
A0A0D6FQ88,positive,bcell,num_peptides,4
A0A0D6FQ88,positive,bcell,avg_peptide_length,9.75
Q57288,positive,bcell,num_peptides,1
Q57288,positive,bcell,avg_peptide_length,6.0
Q57180,positive,bcell,num_peptides,1
Q57180,positive,bcell,avg_peptide_length,6.0
Q8KHG5,positive,bcell,num_peptides,10
Q8KHG5,positive,bcell,avg_peptide_length,9.2
Q8GM74,positive,bcell,num_peptides,27
Q8GM74,positive,bcell,avg_peptide_length,9.444444444444445
P44987,positive,bcell,num_peptides,1
P44987,positive,bcell,avg_peptide_length,5.0
P45053,positive,bcell,num_peptides,3
P45053,positive,bcell,avg_peptide_length,8.333333333333334
P43839,positive,bcell,num_peptides,9
P43839,positive,bcell,avg_peptide_length,13.11111111111111
P43840,positive,bcell,num_peptides,6
P43840,positive,bcell,avg_peptide_length,17.166666666666668
P43847,positive,bcell,num_peptides,2
P43847,positive,bcell,avg_peptide_length,7.0
P71392,positive,bcell,num_peptides,1
P71392,positive,bcell,avg_peptide_length,5.0
Q48219,positive,bcell,num_peptides,9
Q48219,positive,bcell,avg_peptide_length,13.11111111111111
P44620,positive,bcell,num_peptides,1
P44620,positive,bcell,avg_peptide_length,8.0
P43929,positive,bcell,num_peptides,2
P43929,positive,bcell,avg_peptide_length,6.5
Q48214,positive,bcell,num_peptides,2
Q48214,positive,bcell,avg_peptide_length,6.5
P45042,positive,bcell,num_peptides,1
P45042,positive,bcell,avg_peptide_length,19.0
P46024,positive,bcell,num_peptides,4
P46024,positive,bcell,avg_peptide_length,8.25
P44680,positive,bcell,num_peptides,1
P44680,positive,bcell,avg_peptide_length,5.0
P10324,positive,bcell,num_peptides,3
P10324,positive,bcell,avg_peptide_length,6.666666666666667
P44407,positive,bcell,num_peptides,1
P44407,positive,bcell,avg_peptide_length,9.0
P44003,positive,bcell,num_peptides,1
P44003,positive,bcell,avg_peptide_length,5.0
P44016,positive,bcell,num_peptides,3
P44016,positive,bcell,avg_peptide_length,8.333333333333334
P45125,positive,bcell,num_peptides,5
P45125,positive,bcell,avg_peptide_length,9.6
Q06282,positive,bcell,num_peptides,4
Q06282,positive,bcell,avg_peptide_length,12.75
P71398,positive,bcell,num_peptides,3
P71398,positive,bcell,avg_peptide_length,7.666666666666667
M4PH69,positive,bcell,num_peptides,2
M4PH69,positive,bcell,avg_peptide_length,6.5
P45018,positive,bcell,num_peptides,4
P45018,positive,bcell,avg_peptide_length,6.5
P44408,positive,bcell,num_peptides,2
P44408,positive,bcell,avg_peptide_length,6.5
P43757,positive,bcell,num_peptides,4
P43757,positive,bcell,avg_peptide_length,6.25
P44402,positive,bcell,num_peptides,2
P44402,positive,bcell,avg_peptide_length,7.0
P44447,positive,bcell,num_peptides,1
P44447,positive,bcell,avg_peptide_length,5.0
P45200,positive,bcell,num_peptides,1
P45200,positive,bcell,avg_peptide_length,5.0
P44504,positive,bcell,num_peptides,1
P44504,positive,bcell,avg_peptide_length,6.0
P44536,positive,bcell,num_peptides,1
P44536,positive,bcell,avg_peptide_length,8.0
P43929,positive,bcell,num_peptides,2
P43929,positive,bcell,avg_peptide_length,6.5
P44016,positive,bcell,num_peptides,3
P44016,positive,bcell,avg_peptide_length,8.333333333333334
P43739,positive,bcell,num_peptides,6
P43739,positive,bcell,avg_peptide_length,7.166666666666667
P44602,positive,bcell,num_peptides,15
P44602,positive,bcell,avg_peptide_length,12.266666666666667
P44976,positive,bcell,num_peptides,1
P44976,positive,bcell,avg_peptide_length,6.0
P45018,positive,bcell,num_peptides,4
P45018,positive,bcell,avg_peptide_length,6.25
P71398,positive,bcell,num_peptides,3
P71398,positive,bcell,avg_peptide_length,8.333333333333334
Q57427,positive,bcell,num_peptides,1
Q57427,positive,bcell,avg_peptide_length,5.0
A0AB37B1K1,positive,bcell,num_peptides,2
A0AB37B1K1,positive,bcell,avg_peptide_length,5.0
A0A2S9RP42,positive,bcell,num_peptides,16
A0A2S9RP42,positive,bcell,avg_peptide_length,13.375
P44969,positive,bcell,num_peptides,23
P44969,positive,bcell,avg_peptide_length,22.91304347826087
Q06282,positive,bcell,num_peptides,5
Q06282,positive,bcell,avg_peptide_length,11.6
P44680,positive,bcell,num_peptides,1
P44680,positive,bcell,avg_peptide_length,5.0
P44003,positive,bcell,num_peptides,2
P44003,positive,bcell,avg_peptide_length,5.0
P46027,positive,bcell,num_peptides,9
P46027,positive,bcell,avg_peptide_length,12.88888888888889
P43738,positive,bcell,num_peptides,10
P43738,positive,bcell,avg_peptide_length,6.5
P45053,positive,bcell,num_peptides,3
P45053,positive,bcell,avg_peptide_length,8.333333333333334
P45125,positive,bcell,num_peptides,5
P45125,positive,bcell,avg_peptide_length,9.6
