accession,label,feature,subfeature,value
A5UBB0,random,deeplocpro,prob_cell_wall_surface,0.0
A5UBB0,random,deeplocpro,prob_extracellular,0.0001
A5UBB0,random,deeplocpro,prob_cytoplasmic,0.96
A5UBB0,random,deeplocpro,prob_cytoplasmic_membrane,0.0011
A5UBB0,random,deeplocpro,prob_outer_membrane,0.0379
A5UBB0,random,deeplocpro,prob_periplasmic,0.0008
Q4QLV1,random,deeplocpro,prob_cell_wall_surface,0.0005
Q4QLV1,random,deeplocpro,prob_extracellular,0.2161
Q4QLV1,random,deeplocpro,prob_cytoplasmic,0.263
Q4QLV1,random,deeplocpro,prob_cytoplasmic_membrane,0.5134
Q4QLV1,random,deeplocpro,prob_outer_membrane,0.0068
Q4QLV1,random,deeplocpro,prob_periplasmic,0.0002
A5UCR5,random,deeplocpro,prob_cell_wall_surface,0.0001
A5UCR5,random,deeplocpro,prob_extracellular,0.0013
A5UCR5,random,deeplocpro,prob_cytoplasmic,0.9855
A5UCR5,random,deeplocpro,prob_cytoplasmic_membrane,0.0074
A5UCR5,random,deeplocpro,prob_outer_membrane,0.0051
A5UCR5,random,deeplocpro,prob_periplasmic,0.0005
Q48211,random,deeplocpro,prob_cell_wall_surface,0.0015
Q48211,random,deeplocpro,prob_extracellular,0.0051
Q48211,random,deeplocpro,prob_cytoplasmic,0.0663
Q48211,random,deeplocpro,prob_cytoplasmic_membrane,0.7231
Q48211,random,deeplocpro,prob_outer_membrane,0.2035
Q48211,random,deeplocpro,prob_periplasmic,0.0004
A5UDJ5,random,deeplocpro,prob_cell_wall_surface,0.0002
A5UDJ5,random,deeplocpro,prob_extracellular,0.0056
A5UDJ5,random,deeplocpro,prob_cytoplasmic,0.7018
A5UDJ5,random,deeplocpro,prob_cytoplasmic_membrane,0.0488
A5UDJ5,random,deeplocpro,prob_outer_membrane,0.2417
A5UDJ5,random,deeplocpro,prob_periplasmic,0.0019
P44460,random,deeplocpro,prob_cell_wall_surface,0.0001
P44460,random,deeplocpro,prob_extracellular,0.0002
P44460,random,deeplocpro,prob_cytoplasmic,0.9964
P44460,random,deeplocpro,prob_cytoplasmic_membrane,0.0004
P44460,random,deeplocpro,prob_outer_membrane,0.0026
P44460,random,deeplocpro,prob_periplasmic,0.0003
P44661,random,deeplocpro,prob_cell_wall_surface,0.0
P44661,random,deeplocpro,prob_extracellular,0.0
P44661,random,deeplocpro,prob_cytoplasmic,0.0
P44661,random,deeplocpro,prob_cytoplasmic_membrane,0.9998
P44661,random,deeplocpro,prob_outer_membrane,0.0002
P44661,random,deeplocpro,prob_periplasmic,0.0
P44119,random,deeplocpro,prob_cell_wall_surface,0.0002
P44119,random,deeplocpro,prob_extracellular,0.0001
P44119,random,deeplocpro,prob_cytoplasmic,0.9865
P44119,random,deeplocpro,prob_cytoplasmic_membrane,0.0002
P44119,random,deeplocpro,prob_outer_membrane,0.0128
P44119,random,deeplocpro,prob_periplasmic,0.0002
P44189,random,deeplocpro,prob_cell_wall_surface,0.0001
P44189,random,deeplocpro,prob_extracellular,0.1862
P44189,random,deeplocpro,prob_cytoplasmic,0.7948
P44189,random,deeplocpro,prob_cytoplasmic_membrane,0.0151
P44189,random,deeplocpro,prob_outer_membrane,0.003
P44189,random,deeplocpro,prob_periplasmic,0.0008
P44882,random,deeplocpro,prob_cell_wall_surface,0.0
P44882,random,deeplocpro,prob_extracellular,0.0026
P44882,random,deeplocpro,prob_cytoplasmic,0.9709
P44882,random,deeplocpro,prob_cytoplasmic_membrane,0.0022
P44882,random,deeplocpro,prob_outer_membrane,0.002
P44882,random,deeplocpro,prob_periplasmic,0.0223
Q57223,random,deeplocpro,prob_cell_wall_surface,0.0
Q57223,random,deeplocpro,prob_extracellular,0.0001
Q57223,random,deeplocpro,prob_cytoplasmic,0.0001
Q57223,random,deeplocpro,prob_cytoplasmic_membrane,0.0052
Q57223,random,deeplocpro,prob_outer_membrane,0.9945
Q57223,random,deeplocpro,prob_periplasmic,0.0001
A5UH41,random,deeplocpro,prob_cell_wall_surface,0.0001
A5UH41,random,deeplocpro,prob_extracellular,0.0013
A5UH41,random,deeplocpro,prob_cytoplasmic,0.9754
A5UH41,random,deeplocpro,prob_cytoplasmic_membrane,0.0015
A5UH41,random,deeplocpro,prob_outer_membrane,0.0213
A5UH41,random,deeplocpro,prob_periplasmic,0.0005
P44500,random,deeplocpro,prob_cell_wall_surface,0.0
P44500,random,deeplocpro,prob_extracellular,0.0002
P44500,random,deeplocpro,prob_cytoplasmic,0.9973
P44500,random,deeplocpro,prob_cytoplasmic_membrane,0.0003
P44500,random,deeplocpro,prob_outer_membrane,0.0021
P44500,random,deeplocpro,prob_periplasmic,0.0
P44615,random,deeplocpro,prob_cell_wall_surface,0.0
P44615,random,deeplocpro,prob_extracellular,0.0
P44615,random,deeplocpro,prob_cytoplasmic,0.0
P44615,random,deeplocpro,prob_cytoplasmic_membrane,1.0
P44615,random,deeplocpro,prob_outer_membrane,0.0
P44615,random,deeplocpro,prob_periplasmic,0.0
P45199,random,deeplocpro,prob_cell_wall_surface,0.0
P45199,random,deeplocpro,prob_extracellular,0.0006
P45199,random,deeplocpro,prob_cytoplasmic,0.9639
P45199,random,deeplocpro,prob_cytoplasmic_membrane,0.0325
P45199,random,deeplocpro,prob_outer_membrane,0.0026
P45199,random,deeplocpro,prob_periplasmic,0.0003
P45106,random,deeplocpro,prob_cell_wall_surface,0.0001
P45106,random,deeplocpro,prob_extracellular,0.0061
P45106,random,deeplocpro,prob_cytoplasmic,0.9803
P45106,random,deeplocpro,prob_cytoplasmic_membrane,0.0116
P45106,random,deeplocpro,prob_outer_membrane,0.0017
P45106,random,deeplocpro,prob_periplasmic,0.0003
A5UCP4,random,deeplocpro,prob_cell_wall_surface,0.0001
A5UCP4,random,deeplocpro,prob_extracellular,0.0005
A5UCP4,random,deeplocpro,prob_cytoplasmic,0.988
A5UCP4,random,deeplocpro,prob_cytoplasmic_membrane,0.0006
A5UCP4,random,deeplocpro,prob_outer_membrane,0.0092
A5UCP4,random,deeplocpro,prob_periplasmic,0.0015
A5UGC4,random,deeplocpro,prob_cell_wall_surface,0.0
A5UGC4,random,deeplocpro,prob_extracellular,0.0006
A5UGC4,random,deeplocpro,prob_cytoplasmic,0.995
A5UGC4,random,deeplocpro,prob_cytoplasmic_membrane,0.0018
A5UGC4,random,deeplocpro,prob_outer_membrane,0.0024
