# SignalP-5.0	Organism: euk	Timestamp: 20251024071249
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_38|O83209|Uncharacterized|YAW01783.1|tpos:1-627	OTHER	0.000321	0.999679	
antigen_91|B2S2J8|Small|YAW01852.1|tpos:1-95	OTHER	0.000719	0.999281	
antigen_92|P18193|Flagellar|YAW01851.1|tpos:1-350	SP(Sec/SPI)	0.996250	0.003750	CS pos: 20-21. AVA-DE. Pr: 0.7473
antigen_100|O83668|Fructose-bisphosphate|YAW02233.1|tpos:1-332	OTHER	0.001088	0.998912	
antigen_101|O83766|Uncharacterized|YAW02353.1|tpos:1-130	OTHER	0.001376	0.998624	
antigen_102|O83228|Small|YAW01801.1|tpos:6-89	OTHER	0.000749	0.999251	
antigen_103|O83845|tRNA|YAW02429.1|tpos:1-135	OTHER	0.005646	0.994354	
antigen_120|O07896|Ribonuclease|YAW02379.1|tpos:1-308	OTHER	0.002064	0.997936	
antigen_143|O83183|Uncharacterized|YAW01757.1|tpos:2-191	SP(Sec/SPI)	0.569246	0.430754	CS pos: 17-18. AEG-IG. Pr: 0.2436
antigen_71|O07887|Motility|YAW02292.1|tpos:1-238	OTHER	0.119865	0.880135	
antigen_145|O83658|Spermidine/putrescine|YAW02224.1|tpos:1-375	OTHER	0.002587	0.997413	
antigen_69|O83822|Translation|YAW02409.1|tpos:1-173	OTHER	0.000640	0.999360	
antigen_70|O83903|UDP-N-acetylmuramyl-tripeptide|YAW02483.1|tpos:1-540	SP(Sec/SPI)	0.545117	0.454883	CS pos: 21-22. THG-SA. Pr: 0.4375
antigen_128|O83649|DNA|YAW02216.1|tpos:1-215	OTHER	0.008692	0.991308	
antigen_132|O83225|Small|YAW01798.1|tpos:1-247	OTHER	0.001006	0.998994	
antigen_110|O83464|Elongation|YAW02036.1|tpos:16-698	OTHER	0.002671	0.997329	
antigen_149|O83956|Rubredoxin|YAW02541.1|tpos:1-52	OTHER	0.005552	0.994448	
antigen_180|O83672|Uncharacterized|YAW02237.1|tpos:1-58	OTHER	0.001637	0.998363	
antigen_19|O83324|Probable|YAW01897.1|tpos:1-313	OTHER	0.018572	0.981428	
antigen_20|O83640|Tryptophan--tRNA|YAW02206.1|tpos:1-337	OTHER	0.001024	0.998976	
antigen_66|O83714|Bifunctional|YAW02300.1|tpos:27-341	OTHER	0.004131	0.995869	
antigen_67|O83785|Large|YAW02369.1|tpos:1-62	OTHER	0.003020	0.996980	
antigen_68|O83425|Protein|YAW01998.1|tpos:1-583	OTHER	0.146738	0.853262	
antigen_31|O83945|Probable|YAW02530.1|tpos:12-351	OTHER	0.003760	0.996240	
antigen_32|O83539|V-type|YAW02107.1|tpos:1-209	OTHER	0.001944	0.998056	
antigen_33|O83358|Uncharacterized|YAW01928.1|tpos:1-162	SP(Sec/SPI)	0.963709	0.036291	CS pos: 19-20. LFS-ED. Pr: 0.3555
antigen_1|O83460|4-hydroxy-3-methylbut-2-en-1-yl|YAW02032.1|tpos:16-419	OTHER	0.001447	0.998553	
antigen_25|O83952|Uncharacterized|YAW02537.1|tpos:72-127	OTHER	0.001985	0.998015	
antigen_26|O83058|Uncharacterized|YAW01628.1|tpos:219-410	OTHER	0.000306	0.999694	
antigen_27|O83219|Large|YAW01792.1|tpos:1-208	OTHER	0.002302	0.997698	
