# SignalP-5.0	Organism: euk	Timestamp: 20251024071249
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_111|O83103|Uncharacterized|WGK74485.1|tpos:1-191	OTHER	0.004048	0.995952	
antigen_112|O83388|tRNA(Ile)-lysidine|WGK74768.1|tpos:1-477	OTHER	0.010961	0.989039	
antigen_130|O66075|Large|WGK74664.1|tpos:1-67	OTHER	0.002680	0.997320	
antigen_131|B2S321|V-type|WGK74818.1|tpos:27-197	OTHER	0.000778	0.999222	
antigen_132|O83225|Small|WGK74605.1|tpos:1-247	OTHER	0.001006	0.998994	
antigen_133|O83776|Methionine--tRNA|WGK75170.1|tpos:1-811	OTHER	0.008450	0.991550	
antigen_87|O83671|Uncharacterized|WGK75043.1|tpos:1-251	OTHER	0.001629	0.998371	
antigen_89|O83767|Uncharacterized|WGK75160.1|tpos:1-296	OTHER	0.079057	0.920943	
antigen_91|B2S2J8|Small|WGK74659.1|tpos:1-95	OTHER	0.000719	0.999281	
antigen_107|O83066|Uncharacterized|WGK74444.1|tpos:1-722	OTHER	0.001718	0.998282	
antigen_169|O83272|Small|WGK74653.1|tpos:1-156	OTHER	0.002692	0.997308	
antigen_170|O83085|Putative|WGK74466.1|tpos:1-299	OTHER	0.000860	0.999140	
antigen_195|O83456|DNA|WGK74835.1|tpos:1-573	OTHER	0.014225	0.985775	
antigen_196|O83223|Small|WGK74603.1|tpos:1-95	OTHER	0.000389	0.999611	
antigen_92|P18193|Flagellar|WGK74658.1|tpos:1-350	SP(Sec/SPI)	0.996587	0.003413	CS pos: 20-21. AVA-DE. Pr: 0.7495
antigen_96|O83650|Lysine--tRNA|WGK75023.1|tpos:1-528	OTHER	0.001244	0.998756	
antigen_136|O83808|Uncharacterized|WGK75205.1|tpos:1-274	OTHER	0.007616	0.992384	
antigen_137|O83348|DNA|WGK74724.1|tpos:1-900	OTHER	0.001069	0.998931	
antigen_31|O83945|Probable|WGK75341.1|tpos:1-340	OTHER	0.003760	0.996240	
antigen_32|O83539|V-type|WGK74915.1|tpos:1-209	OTHER	0.001944	0.998056	
antigen_33|O83358|Uncharacterized|WGK74733.1|tpos:1-162	SP(Sec/SPI)	0.963709	0.036291	CS pos: 19-20. LFS-ED. Pr: 0.3555
antigen_82|O83278|DNA-binding|WGK74660.1|tpos:1-105	OTHER	0.000983	0.999017	
antigen_84|O83401|UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine|WGK74780.1|tpos:1-459	OTHER	0.003811	0.996189	
antigen_104|P96122|5'-methylthioadenosine/S-adenosylhomocysteine|WGK74584.1|tpos:1-269	OTHER	0.003993	0.996007	
antigen_0|O83679|Glutamate--tRNA|WGK75051.1|tpos:1-537	OTHER	0.017777	0.982223	
antigen_45|O83230|Large|WGK74610.1|tpos:1-103	OTHER	0.000321	0.999679	
antigen_46|B2S369|Probable|WGK74866.1|tpos:1-245	OTHER	0.000631	0.999369	
antigen_47|O83254|Uncharacterized|WGK74636.1|tpos:1-228	OTHER	0.030660	0.969340	
antigen_48|O83870|Uncharacterized|WGK75264.1|tpos:1-797	OTHER	0.001598	0.998402	
antigen_121|O83258|Replication|WGK74640.1|tpos:1-657	OTHER	0.002578	0.997422	
antigen_61|O83336|Uncharacterized|WGK74999.1|tpos:188-235	OTHER	0.006241	0.993759	
antigen_63|O83284|Uncharacterized|WGK74669.1|tpos:1-448	OTHER	0.276180	0.723820	
antigen_69|O83822|Translation|WGK75219.1|tpos:1-179	OTHER	0.001619	0.998381	
antigen_70|O83903|UDP-N-acetylmuramyl-tripeptide|WGK75295.1|tpos:1-540	SP(Sec/SPI)	0.545117	0.454883	CS pos: 21-22. THG-SA. Pr: 0.4375
antigen_22|O83861|Translation|WGK75257.1|tpos:1-842	OTHER	0.004840	0.995160	
antigen_23|O83975|Peptidyl-tRNA|WGK75372.1|tpos:1-202	OTHER	0.010588	0.989412	
antigen_10|O83195|Proline--tRNA|WGK74576.1|tpos:1-617	OTHER	0.001469	0.998531	
antigen_65|O83097|Replicative|WGK74479.1|tpos:1-438	OTHER	0.000548	0.999452	
antigen_66|O83714|Bifunctional|WGK75107.1|tpos:1-315	OTHER	0.003892	0.996108	
antigen_115|O83264|Transcription|WGK74645.1|tpos:1-185	OTHER	0.000591	0.999409	
antigen_180|O83672|Uncharacterized|WGK75044.1|tpos:1-97	OTHER	0.022513	0.977487	
antigen_181|O83590|Lipoprotein-releasing|WGK74967.1|tpos:1-226	OTHER	0.002226	0.997774	
