,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_144|Q02FP9|S-adenosylmethionine|CP116724.1|tpos:2021886-2022045,Cytoplasmic,0.0001,0.0084,0.9609,0.0096,0.0187,0.0023
1,antigen_174|A6VD32|NH(3)-dependent|CP116724.1|tpos:2073349-2073623,Cytoplasmic,0.0007,0.0113,0.9807,0.0017,0.0040,0.0018
2,antigen_179|Q9HZN8|Thymidylate|CP116724.1|tpos:775037-775246,Cytoplasmic,0.0000,0.0005,0.9989,0.0000,0.0001,0.0005
3,antigen_61|Q02FW7|Hemin|CP116724.1|tpos:1112717-1112956,Cytoplasmic Membrane,0.0000,0.0009,0.0440,0.9520,0.0014,0.0018
4,antigen_73|Q9I4F8|Two-component|CP116724.1|tpos:2023032-2023375,Cytoplasmic Membrane,0.0000,0.0000,0.0004,0.9920,0.0060,0.0015
5,antigen_86|Q9HUK1|DNA|CP116724.1|tpos:696449-697214,Cytoplasmic,0.0003,0.0067,0.9539,0.0124,0.0260,0.0007
6,antigen_189|Q9HTB6|GDP-6-deoxy-D-mannose|CP116724.1|tpos:707113-707357,Cytoplasmic,0.0001,0.0011,0.8606,0.1059,0.0291,0.0033
7,antigen_1|O52760|DNA-directed|CP116724.1|tpos:269228-269560,Cytoplasmic,0.0005,0.0074,0.6848,0.0169,0.2891,0.0013
8,antigen_54|Q9HU05|Monofunctional|CP116724.1|tpos:2177469-2177653,Periplasmic,0.0000,0.0570,0.0001,0.0000,0.0021,0.9408
9,antigen_40|Q9I4L6|Outer-membrane|CP116724.1|tpos:1606081-1606247,Outer Membrane,0.0000,0.0018,0.0003,0.0574,0.9362,0.0043
10,antigen_159|Q9I2W4|Uroporphyrinogen-III|CP116724.1|tpos:796117-796329,Cytoplasmic,0.0000,0.0002,0.9994,0.0001,0.0001,0.0002
11,antigen_79|A6VCN1|S-adenosylmethionine|CP116724.1|tpos:2021886-2022045,Cytoplasmic,0.0001,0.0084,0.9609,0.0096,0.0187,0.0023
12,antigen_195|Q02SE5|Glutamate-1-semialdehyde|CP116724.1|tpos:1057006-1057325,Cytoplasmic,0.0000,0.0009,0.9886,0.0029,0.0007,0.0068
13,antigen_92|Q9HZP7|Electron|CP116724.1|tpos:778314-778622,Periplasmic,0.0000,0.0001,0.3984,0.0005,0.0091,0.5918
14,antigen_170|Q02FC7|Urease|CP116724.1|tpos:2062673-2062839,Cytoplasmic,0.0000,0.0001,0.9984,0.0000,0.0004,0.0011
