accession,label,feature,subfeature,value
C3LW07,random,rate4site_deeptmhmm,mean_outside_scores,1.603773584905222e-05
C3LW07,random,rate4site_deeptmhmm,,-0.2778
C3LW07,random,rate4site_deeptmhmm,min_outside_scores,-0.4313
C3LW07,random,rate4site_deeptmhmm,max_outside_scores,3.6077
C3LW07,random,rate4site_deeptmhmm,mean_outside_scores,1.603773584905222e-05
C3LW07,random,rate4site_deeptmhmm,,-0.2778
C3LW07,random,rate4site_deeptmhmm,min_outside_scores,-0.4313
C3LW07,random,rate4site_deeptmhmm,max_outside_scores,3.6077
C3LW07,random,rate4site_deeptmhmm,mean_outside_scores,1.603773584905222e-05
C3LW07,random,rate4site_deeptmhmm,,-0.2778
C3LW07,random,rate4site_deeptmhmm,min_outside_scores,-0.4313
C3LW07,random,rate4site_deeptmhmm,max_outside_scores,3.6077
C3LW07,random,rate4site_deeptmhmm,mean_outside_scores,1.603773584905222e-05
C3LW07,random,rate4site_deeptmhmm,,-0.2778
C3LW07,random,rate4site_deeptmhmm,min_outside_scores,-0.4313
C3LW07,random,rate4site_deeptmhmm,max_outside_scores,3.6077
C3LW07,random,rate4site_deeptmhmm,mean_outside_scores,1.603773584905222e-05
C3LW07,random,rate4site_deeptmhmm,,-0.2778
C3LW07,random,rate4site_deeptmhmm,min_outside_scores,-0.4313
C3LW07,random,rate4site_deeptmhmm,max_outside_scores,3.6077
Q9KUP7,random,rate4site_deeptmhmm,mean_outside_scores,-2.2641509433963654e-05
Q9KUP7,random,rate4site_deeptmhmm,,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,min_outside_scores,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,max_outside_scores,17.7765
Q9KUP7,random,rate4site_deeptmhmm,mean_outside_scores,-2.2641509433963654e-05
Q9KUP7,random,rate4site_deeptmhmm,,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,min_outside_scores,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,max_outside_scores,17.7765
Q9KUP7,random,rate4site_deeptmhmm,mean_outside_scores,-2.2641509433963654e-05
Q9KUP7,random,rate4site_deeptmhmm,,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,min_outside_scores,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,max_outside_scores,17.7765
Q9KUP7,random,rate4site_deeptmhmm,mean_outside_scores,-2.2641509433963654e-05
Q9KUP7,random,rate4site_deeptmhmm,,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,min_outside_scores,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,max_outside_scores,17.7765
Q9KUP7,random,rate4site_deeptmhmm,mean_outside_scores,-2.2641509433963654e-05
Q9KUP7,random,rate4site_deeptmhmm,,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,min_outside_scores,-0.0561
Q9KUP7,random,rate4site_deeptmhmm,max_outside_scores,17.7765
Q9KSA4,random,rate4site_deeptmhmm,mean_outside_scores,-3.2967032967042756e-05
Q9KSA4,random,rate4site_deeptmhmm,,-0.3861
Q9KSA4,random,rate4site_deeptmhmm,min_outside_scores,-0.5076
Q9KSA4,random,rate4site_deeptmhmm,max_outside_scores,2.6912
Q9KSA4,random,rate4site_deeptmhmm,mean_outside_scores,-3.2967032967042756e-05
Q9KSA4,random,rate4site_deeptmhmm,,-0.3861
Q9KSA4,random,rate4site_deeptmhmm,min_outside_scores,-0.5076
Q9KSA4,random,rate4site_deeptmhmm,max_outside_scores,2.6912
Q9KSA4,random,rate4site_deeptmhmm,mean_outside_scores,-3.2967032967042756e-05
Q9KSA4,random,rate4site_deeptmhmm,,-0.3861
Q9KSA4,random,rate4site_deeptmhmm,min_outside_scores,-0.5076
Q9KSA4,random,rate4site_deeptmhmm,max_outside_scores,2.6912
Q9KSA4,random,rate4site_deeptmhmm,mean_outside_scores,-3.2967032967042756e-05
Q9KSA4,random,rate4site_deeptmhmm,,-0.3861
Q9KSA4,random,rate4site_deeptmhmm,min_outside_scores,-0.5076
Q9KSA4,random,rate4site_deeptmhmm,max_outside_scores,2.6912
Q9KSA4,random,rate4site_deeptmhmm,mean_outside_scores,-3.2967032967042756e-05
Q9KSA4,random,rate4site_deeptmhmm,,-0.3861
Q9KSA4,random,rate4site_deeptmhmm,min_outside_scores,-0.5076
Q9KSA4,random,rate4site_deeptmhmm,max_outside_scores,2.6912
C3LNL8,random,rate4site_deeptmhmm,mean_outside_scores,-1.9565217391309737e-05
C3LNL8,random,rate4site_deeptmhmm,,-0.2831
C3LNL8,random,rate4site_deeptmhmm,min_outside_scores,-0.437
C3LNL8,random,rate4site_deeptmhmm,max_outside_scores,3.6122
C3LNL8,random,rate4site_deeptmhmm,mean_outside_scores,-1.9565217391309737e-05
C3LNL8,random,rate4site_deeptmhmm,,-0.2831
C3LNL8,random,rate4site_deeptmhmm,min_outside_scores,-0.437
C3LNL8,random,rate4site_deeptmhmm,max_outside_scores,3.6122
C3LNL8,random,rate4site_deeptmhmm,mean_outside_scores,-1.9565217391309737e-05
C3LNL8,random,rate4site_deeptmhmm,,-0.2831
C3LNL8,random,rate4site_deeptmhmm,min_outside_scores,-0.437
C3LNL8,random,rate4site_deeptmhmm,max_outside_scores,3.6122
C3LNL8,random,rate4site_deeptmhmm,mean_outside_scores,-1.9565217391309737e-05
C3LNL8,random,rate4site_deeptmhmm,,-0.2831
C3LNL8,random,rate4site_deeptmhmm,min_outside_scores,-0.437
