# TargetP-2.0	Organism: Non-Plant	Timestamp: 20251013223837
# ID	Prediction	noTP	SP	mTP	CS Position
WP_000002056.1	noTP	0.999789	0.000162	0.000049	
WP_000002678.1	noTP	0.999817	0.000112	0.000071	
WP_000002683.1	noTP	0.999822	0.000162	0.000017	
WP_000002969.1	noTP	0.999730	0.000066	0.000204	
WP_000003566.1	noTP	0.999971	0.000007	0.000022	
WP_000003759.1	noTP	0.999977	0.000009	0.000014	
WP_000003870.1	noTP	0.999890	0.000056	0.000053	
WP_000004086.1	noTP	0.999960	0.000005	0.000034	
WP_000004339.1	noTP	0.999333	0.000558	0.000108	
WP_000004981.1	noTP	0.999839	0.000104	0.000058	
WP_000005212.1	noTP	0.999900	0.000045	0.000056	
WP_000005886.1	noTP	0.990803	0.001349	0.007849	
WP_000006551.1	noTP	0.999964	0.000014	0.000023	
WP_000007693.1	noTP	0.999812	0.000002	0.000186	
WP_000007967.1	noTP	0.999926	0.000013	0.000061	
WP_000008673.1	noTP	0.998810	0.000157	0.001034	
WP_000009069.1	noTP	0.999890	0.000016	0.000095	
WP_000009238.1	noTP	0.972786	0.023153	0.004061	
WP_000009495.1	noTP	0.947916	0.017325	0.034759	
WP_000011542.1	noTP	0.959784	0.004178	0.036038	
WP_000011687.1	noTP	0.955522	0.031416	0.013062	
WP_000011688.1	noTP	0.998011	0.000128	0.001861	
WP_000011823.1	SP	0.446483	0.548113	0.005404	CS pos: 27-28. SNS-KI. Pr: 0.4280
WP_000017736.1	noTP	1.000000	0.000000	0.000000	
WP_000018608.1	noTP	0.999901	0.000060	0.000039	
WP_000019127.1	noTP	0.992566	0.006942	0.000493	
WP_000019687.1	noTP	0.999968	0.000013	0.000019	
WP_000019743.1	noTP	0.999980	0.000015	0.000005	
WP_000020211.1	noTP	0.999845	0.000104	0.000051	
WP_000020302.1	noTP	0.999986	0.000006	0.000008	
WP_000020361.1	noTP	0.967071	0.025233	0.007696	
WP_000020817.1	noTP	0.999736	0.000045	0.000219	
WP_000020853.1	noTP	0.910470	0.073456	0.016074	
WP_000021445.1	noTP	0.999961	0.000005	0.000034	
WP_000021864.1	noTP	0.997520	0.001551	0.000929	
WP_000022323.1	noTP	0.995531	0.003871	0.000598	
WP_000022732.1	noTP	0.999311	0.000429	0.000260	
WP_000022887.1	noTP	0.999534	0.000047	0.000419	
WP_000023324.1	noTP	0.989704	0.004240	0.006056	
WP_000024129.1	noTP	0.999183	0.000781	0.000036	
WP_000024827.1	noTP	0.999948	0.000008	0.000044	
WP_000025835.1	noTP	0.847488	0.142161	0.010352	
