accession,label,feature,subfeature,value
B5E6K6,random,allergenicity,merci_score,0.5
B5E6K6,random,allergenicity,blast_score,-0.5
B5E6K6,random,allergenicity,hybrid_score,0.398
C1CLK6,random,allergenicity,merci_score,0.5
C1CLK6,random,allergenicity,blast_score,-0.5
C1CLK6,random,allergenicity,hybrid_score,0.078
Q04IK6,random,allergenicity,merci_score,0.5
Q04IK6,random,allergenicity,blast_score,-0.5
Q04IK6,random,allergenicity,hybrid_score,0.053
C1CG97,random,allergenicity,merci_score,0.0
C1CG97,random,allergenicity,blast_score,-0.5
C1CG97,random,allergenicity,hybrid_score,-0.29
C1CBC0,random,allergenicity,merci_score,0.0
C1CBC0,random,allergenicity,blast_score,0.0
C1CBC0,random,allergenicity,hybrid_score,0.099
Q97SV5,random,allergenicity,merci_score,0.5
Q97SV5,random,allergenicity,blast_score,0.0
Q97SV5,random,allergenicity,hybrid_score,0.8
C1CEH8,random,allergenicity,merci_score,0.5
C1CEH8,random,allergenicity,blast_score,0.5
C1CEH8,random,allergenicity,hybrid_score,1.466
P64166,random,allergenicity,merci_score,0.5
P64166,random,allergenicity,blast_score,-0.5
P64166,random,allergenicity,hybrid_score,0.102
C1CKG4,random,allergenicity,merci_score,0.0
C1CKG4,random,allergenicity,blast_score,-0.5
C1CKG4,random,allergenicity,hybrid_score,-0.387
C1CIA0,random,allergenicity,merci_score,0.0
C1CIA0,random,allergenicity,blast_score,-0.5
C1CIA0,random,allergenicity,hybrid_score,-0.268
C1C8F7,random,allergenicity,merci_score,0.0
C1C8F7,random,allergenicity,blast_score,-0.5
C1C8F7,random,allergenicity,hybrid_score,-0.445
C1CEC5,random,allergenicity,merci_score,0.0
C1CEC5,random,allergenicity,blast_score,-0.5
C1CEC5,random,allergenicity,hybrid_score,-0.454
P66709,random,allergenicity,merci_score,0.0
P66709,random,allergenicity,blast_score,-0.5
P66709,random,allergenicity,hybrid_score,-0.352
B8ZKQ6,random,allergenicity,merci_score,0.0
B8ZKQ6,random,allergenicity,blast_score,-0.5
B8ZKQ6,random,allergenicity,hybrid_score,-0.403
B1IBP0,random,allergenicity,merci_score,0.0
B1IBP0,random,allergenicity,blast_score,0.0
B1IBP0,random,allergenicity,hybrid_score,0.403
C1CP95,random,allergenicity,merci_score,0.0
C1CP95,random,allergenicity,blast_score,-0.5
C1CP95,random,allergenicity,hybrid_score,-0.335
Q04KS5,random,allergenicity,merci_score,0.0
Q04KS5,random,allergenicity,blast_score,0.0
Q04KS5,random,allergenicity,hybrid_score,0.392
B2IMN3,random,allergenicity,merci_score,0.0
B2IMN3,random,allergenicity,blast_score,-0.5
B2IMN3,random,allergenicity,hybrid_score,-0.401
C1CL83,random,allergenicity,merci_score,0.0
C1CL83,random,allergenicity,blast_score,-0.5
C1CL83,random,allergenicity,hybrid_score,-0.441
B2IMT4,random,allergenicity,merci_score,0.0
B2IMT4,random,allergenicity,blast_score,-0.5
B2IMT4,random,allergenicity,hybrid_score,-0.435
B2IS65,random,allergenicity,merci_score,0.5
B2IS65,random,allergenicity,blast_score,0.0
B2IS65,random,allergenicity,hybrid_score,0.678
C1CCB4,random,allergenicity,merci_score,0.0
C1CCB4,random,allergenicity,blast_score,0.0
C1CCB4,random,allergenicity,hybrid_score,0.099
B8ZKQ1,random,allergenicity,merci_score,0.0
B8ZKQ1,random,allergenicity,blast_score,-0.5
B8ZKQ1,random,allergenicity,hybrid_score,-0.327
C1C5Z8,random,allergenicity,merci_score,0.0
C1C5Z8,random,allergenicity,blast_score,-0.5
C1C5Z8,random,allergenicity,hybrid_score,0.024
P67319,random,allergenicity,merci_score,0.0
P67319,random,allergenicity,blast_score,0.0
P67319,random,allergenicity,hybrid_score,0.091
P63733,random,allergenicity,merci_score,0.5
P63733,random,allergenicity,blast_score,-0.5
P63733,random,allergenicity,hybrid_score,0.235
B5E3C1,random,allergenicity,merci_score,0.0
B5E3C1,random,allergenicity,blast_score,-0.5
B5E3C1,random,allergenicity,hybrid_score,-0.454
B8ZKF6,random,allergenicity,merci_score,0.0
B8ZKF6,random,allergenicity,blast_score,0.0
B8ZKF6,random,allergenicity,hybrid_score,0.081
C1CR07,random,allergenicity,merci_score,0.0
C1CR07,random,allergenicity,blast_score,0.0
C1CR07,random,allergenicity,hybrid_score,0.23
C1CTZ5,random,allergenicity,merci_score,0.0
