accession,label,feature,subfeature,value
Q97Q19,random,rate4site,mean_per_site_score,-2.366412213739117e-05
Q97Q19,random,rate4site,median_per_site_score,-0.1243
Q97Q19,random,rate4site,min_per_site_score,-0.1243
Q97Q19,random,rate4site,max_per_site_score,8.0158
B2ISI0,random,rate4site,mean_per_site_score,-4.117647058823699e-05
B2ISI0,random,rate4site,median_per_site_score,-0.1399
B2ISI0,random,rate4site,min_per_site_score,-0.1399
B2ISI0,random,rate4site,max_per_site_score,7.1415
Q04ML5,random,rate4site,mean_per_site_score,2.4528301886799965e-05
Q04ML5,random,rate4site,median_per_site_score,-0.1195
Q04ML5,random,rate4site,min_per_site_score,-0.1195
Q04ML5,random,rate4site,max_per_site_score,8.3269
Q04JN6,random,rate4site,mean_per_site_score,-1.8134715025905888e-05
Q04JN6,random,rate4site,median_per_site_score,-0.072
Q04JN6,random,rate4site,min_per_site_score,-0.072
Q04JN6,random,rate4site,max_per_site_score,13.8205
B1I8F3,random,rate4site,mean_per_site_score,2.193548387097231e-05
B1I8F3,random,rate4site,median_per_site_score,-0.0803
B1I8F3,random,rate4site,min_per_site_score,-0.0803
B1I8F3,random,rate4site,max_per_site_score,12.3696
B8ZKX1,random,rate4site,mean_per_site_score,1.6475095785433906e-05
B8ZKX1,random,rate4site,median_per_site_score,-0.1245
B8ZKX1,random,rate4site,min_per_site_score,-0.1245
B8ZKX1,random,rate4site,max_per_site_score,8.0002
Q97QW0,random,rate4site,mean_per_site_score,1.9026548672559362e-05
Q97QW0,random,rate4site,median_per_site_score,-0.0665
Q97QW0,random,rate4site,min_per_site_score,-0.0665
Q97QW0,random,rate4site,max_per_site_score,14.9668
C1CSS4,random,rate4site,mean_per_site_score,-1.139784946236359e-05
C1CSS4,random,rate4site,median_per_site_score,-0.0657
C1CSS4,random,rate4site,min_per_site_score,-0.0657
C1CSS4,random,rate4site,max_per_site_score,15.2069
C1C5Z8,random,rate4site,mean_per_site_score,1.4893617021284404e-05
C1C5Z8,random,rate4site,median_per_site_score,-0.0842
C1C5Z8,random,rate4site,min_per_site_score,-0.0842
C1C5Z8,random,rate4site,max_per_site_score,11.7901
C1CQX8,random,rate4site,mean_per_site_score,-3.3333333333332623e-05
C1CQX8,random,rate4site,median_per_site_score,-0.0667
C1CQX8,random,rate4site,min_per_site_score,-0.0667
C1CQX8,random,rate4site,max_per_site_score,14.9333
Q8CYC9,random,rate4site,mean_per_site_score,-2.9346314325459747e-05
Q8CYC9,random,rate4site,median_per_site_score,-0.0917
Q8CYC9,random,rate4site,min_per_site_score,-0.0917
Q8CYC9,random,rate4site,max_per_site_score,10.8935
C1CP95,random,rate4site,mean_per_site_score,1.4598540145910859e-06
C1CP95,random,rate4site,median_per_site_score,-0.3767
C1CP95,random,rate4site,min_per_site_score,-0.4939
C1CP95,random,rate4site,max_per_site_score,2.5887
C1C7X6,random,rate4site,mean_per_site_score,-3.492957746478946e-05
C1C7X6,random,rate4site,median_per_site_score,-0.0752
C1C7X6,random,rate4site,min_per_site_score,-0.0752
C1C7X6,random,rate4site,max_per_site_score,13.2666
C1CI98,random,rate4site,mean_per_site_score,4.8309178743880944e-06
C1CI98,random,rate4site,median_per_site_score,-0.0695
C1CI98,random,rate4site,min_per_site_score,-0.0695
C1CI98,random,rate4site,max_per_site_score,14.318
C1CQI9,random,rate4site,mean_per_site_score,2.6217228464411184e-05
C1CQI9,random,rate4site,median_per_site_score,-0.2252
C1CQI9,random,rate4site,min_per_site_score,-0.2252
C1CQI9,random,rate4site,max_per_site_score,4.6322
B8ZPW3,random,rate4site,mean_per_site_score,-1.1842105263161666e-05
B8ZPW3,random,rate4site,median_per_site_score,-0.0891
B8ZPW3,random,rate4site,min_per_site_score,-0.0891
B8ZPW3,random,rate4site,max_per_site_score,11.1954
Q8CWR9,random,rate4site,mean_per_site_score,-5.000000000009164e-07
Q8CWR9,random,rate4site,median_per_site_score,-0.0708
Q8CWR9,random,rate4site,min_per_site_score,-0.0708
Q8CWR9,random,rate4site,max_per_site_score,14.0891
B5E6G2,random,rate4site,mean_per_site_score,1.4598540145910859e-06
B5E6G2,random,rate4site,median_per_site_score,-0.3767
B5E6G2,random,rate4site,min_per_site_score,-0.4939
B5E6G2,random,rate4site,max_per_site_score,2.5887
P67506,random,rate4site,mean_per_site_score,-8.530805687212784e-06
P67506,random,rate4site,median_per_site_score,-0.0976
P67506,random,rate4site,min_per_site_score,-0.0976
P67506,random,rate4site,max_per_site_score,10.1983
B2ING0,random,rate4site,mean_per_site_score,7.317073170749857e-06
B2ING0,random,rate4site,median_per_site_score,-0.362
B2ING0,random,rate4site,min_per_site_score,-0.483
B2ING0,random,rate4site,max_per_site_score,2.7012
B5E2W4,random,rate4site,mean_per_site_score,-1.2121212121211067e-05
B5E2W4,random,rate4site,median_per_site_score,-0.1009
B5E2W4,random,rate4site,min_per_site_score,-0.1009
B5E2W4,random,rate4site,max_per_site_score,9.887
C1CTD1,random,rate4site,mean_per_site_score,2.7131782945706767e-05
C1CTD1,random,rate4site,median_per_site_score,-0.2548
C1CTD1,random,rate4site,min_per_site_score,-0.2548
C1CTD1,random,rate4site,max_per_site_score,4.2588
Q04M45,random,rate4site,mean_per_site_score,-1.4285714285703196e-05
Q04M45,random,rate4site,median_per_site_score,-0.1709
Q04M45,random,rate4site,min_per_site_score,-0.1709
Q04M45,random,rate4site,max_per_site_score,5.8101
C1CUF5,random,rate4site,mean_per_site_score,-1.3836477987394024e-05
C1CUF5,random,rate4site,median_per_site_score,-0.3167
C1CUF5,random,rate4site,min_per_site_score,-0.4532
C1CUF5,random,rate4site,max_per_site_score,3.1392
Q97RQ1,random,rate4site,mean_per_site_score,-8.536585365845271e-06
Q97RQ1,random,rate4site,median_per_site_score,-0.519
Q97RQ1,random,rate4site,min_per_site_score,-0.6161
Q97RQ1,random,rate4site,max_per_site_score,1.939
Q04J98,random,rate4site,mean_per_site_score,-4.524495677233907e-05
Q04J98,random,rate4site,median_per_site_score,-0.189
Q04J98,random,rate4site,min_per_site_score,-0.189
Q04J98,random,rate4site,max_per_site_score,5.3171
C1CEF3,random,rate4site,mean_per_site_score,-2.8070175438597783e-05
C1CEF3,random,rate4site,median_per_site_score,-0.0765
C1CEF3,random,rate4site,min_per_site_score,-0.0765
C1CEF3,random,rate4site,max_per_site_score,13.0002
C1CSF9,random,rate4site,mean_per_site_score,-2.812500000002119e-05
C1CSF9,random,rate4site,median_per_site_score,-0.3784
C1CSF9,random,rate4site,min_per_site_score,-0.4996
C1CSF9,random,rate4site,max_per_site_score,2.6908
Q04IT1,random,rate4site,mean_per_site_score,4.1803278688524365e-05
Q04IT1,random,rate4site,median_per_site_score,-0.1113
Q04IT1,random,rate4site,min_per_site_score,-0.1113
Q04IT1,random,rate4site,max_per_site_score,8.9445
Q8DPR6,random,rate4site,mean_per_site_score,3.157894736842634e-05
Q8DPR6,random,rate4site,median_per_site_score,-0.1643
Q8DPR6,random,rate4site,min_per_site_score,-0.1643
Q8DPR6,random,rate4site,max_per_site_score,6.0803
B1ICA2,random,rate4site,mean_per_site_score,4.5454545454546e-05
B1ICA2,random,rate4site,median_per_site_score,-0.0953
B1ICA2,random,rate4site,min_per_site_score,-0.0953
B1ICA2,random,rate4site,max_per_site_score,10.3927
P59206,random,rate4site,mean_per_site_score,-4.4072948328270045e-05
P59206,random,rate4site,median_per_site_score,-0.1109
P59206,random,rate4site,min_per_site_score,-0.1109
P59206,random,rate4site,max_per_site_score,9.007
C1CN42,random,rate4site,mean_per_site_score,4.813829787232789e-05
C1CN42,random,rate4site,median_per_site_score,-0.1375
C1CN42,random,rate4site,min_per_site_score,-0.1375
C1CN42,random,rate4site,max_per_site_score,7.2508
B8ZLK0,random,rate4site,mean_per_site_score,1.708333333332966e-05
B8ZLK0,random,rate4site,median_per_site_score,-0.0646
B8ZLK0,random,rate4site,min_per_site_score,-0.0646
B8ZLK0,random,rate4site,max_per_site_score,15.4435
C1CIA3,random,rate4site,mean_per_site_score,-2.85714285714244e-05
C1CIA3,random,rate4site,median_per_site_score,-0.3954
C1CIA3,random,rate4site,min_per_site_score,-0.5109
C1CIA3,random,rate4site,max_per_site_score,2.5296
C1CTL4,random,rate4site,mean_per_site_score,3.150457190357811e-05
C1CTL4,random,rate4site,median_per_site_score,-0.0288
C1CTL4,random,rate4site,min_per_site_score,-0.0288
C1CTL4,random,rate4site,max_per_site_score,34.6555
B5E3R6,random,rate4site,mean_per_site_score,-8.860759493675531e-06
B5E3R6,random,rate4site,median_per_site_score,-0.3447
B5E3R6,random,rate4site,min_per_site_score,-0.4752
B5E3R6,random,rate4site,max_per_site_score,2.9575
C1C631,random,rate4site,mean_per_site_score,-2.903225806450935e-05
C1C631,random,rate4site,median_per_site_score,-0.1041
C1C631,random,rate4site,min_per_site_score,-0.1041
C1C631,random,rate4site,max_per_site_score,9.5745
Q8DQZ7,random,rate4site,mean_per_site_score,8.215297450430079e-06
Q8DQZ7,random,rate4site,median_per_site_score,-0.1313
Q8DQZ7,random,rate4site,min_per_site_score,-0.1313
Q8DQZ7,random,rate4site,max_per_site_score,7.594
