# SignalP-5.0	Organism: euk	Timestamp: 20250928185926
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_138|Q83F76||CP000733.1|tpos:82417-82577	OTHER	0.187340	0.812660	
antigen_5|P59650|Deoxyhypusine|CP000733.1|tpos:224943-225294	OTHER	0.000821	0.999179	
antigen_73|Q83DH7||CP000733.1|tpos:268756-269089	OTHER	0.137709	0.862291	
antigen_63|Q83CY3|phospholipase|CP000733.1|tpos:333252-333427	SP(Sec/SPI)	0.996627	0.003373	CS pos: 20-21. AQA-SV. Pr: 0.9237
antigen_56|Q83CG9|Transcription-repair-coupling|CP000733.1|tpos:386131-387287	OTHER	0.001563	0.998437	
antigen_120|Q83DG2||CP000733.1|tpos:252886-252967	OTHER	0.000227	0.999773	
antigen_124|Q83DG0||CP000733.1|tpos:227933-228156	OTHER	0.001203	0.998797	
antigen_32|Q83B70||CP000733.1|tpos:610620-610764	OTHER	0.003328	0.996672	
antigen_88|Q83ED8|GTPase|CP000733.1|tpos:324351-324473	OTHER	0.001520	0.998480	
antigen_129|Q83DH3||CP000733.1|tpos:72407-72533	OTHER	0.001259	0.998741	
antigen_4|P51752|Peptidyl-prolyl|CP000733.1|tpos:197283-197512	SP(Sec/SPI)	0.999265	0.000735	CS pos: 21-22. AHA-AT. Pr: 0.9410
antigen_14|Q83A56|DNA|CP000733.1|tpos:669998-670720	OTHER	0.000716	0.999284	
antigen_108|Q93N39||CP000733.1|tpos:600056-600253	OTHER	0.000637	0.999363	
antigen_42|Q83BU7|Dihydrolipoyllysine-residue|CP000733.1|tpos:181450-181854	OTHER	0.000462	0.999538	
antigen_50|Q83C69|Uncharacterized|CP000733.1|tpos:423345-423592	SP(Sec/SPI)	0.854862	0.145138	CS pos: 23-24. ALA-GG. Pr: 0.4664
antigen_92|Q83EL2||CP000733.1|tpos:423347-423592	SP(Sec/SPI)	0.929659	0.070341	CS pos: 21-22. ALA-GG. Pr: 0.5146
antigen_52|Q83C94||CP000733.1|tpos:151365-151607	OTHER	0.000907	0.999093	
antigen_65|Q83D57||CP000733.1|tpos:295964-296351	OTHER	0.000142	0.999858	
antigen_126|Q83EF7|histidine|CP000733.1|tpos:72131-72369	OTHER	0.000626	0.999374	
antigen_137|Q83CY8|Putative|CP000733.1|tpos:334802-334952	OTHER	0.001932	0.998068	
antigen_68|Q83DA5||CP000733.1|tpos:600040-600266	OTHER	0.000795	0.999205	
antigen_79|Q83DP9|GTP|CP000733.1|tpos:203187-203573	OTHER	0.001615	0.998385	
antigen_109|A0A7G6J4B0||CP000733.1|tpos:642055-642161	OTHER	0.001007	0.998993	
antigen_31|Q83B41||CP000733.1|tpos:97591-97734	OTHER	0.000202	0.999798	
antigen_46|Q83BZ5|Inosine-5'-monophosphate|CP000733.1|tpos:472043-472142	OTHER	0.000725	0.999275	
antigen_110|A9KFJ2||CP000733.1|tpos:282871-283064	OTHER	0.001845	0.998155	
antigen_43|Q83BV5|Ditrans,polycis-undecaprenyl-diphosphate|CP000733.1|tpos:187071-187307	OTHER	0.001146	0.998854	
antigen_90|Q83EF6|Phosphate|CP000733.1|tpos:540832-541079	OTHER	0.000584	0.999416	
antigen_7|Q81ZP4||CP000733.1|tpos:162064-162183	OTHER	0.001213	0.998787	
antigen_21|Q83AI2|Cell|CP000733.1|tpos:600039-600254	OTHER	0.000800	0.999200	
antigen_45|Q83BY8||CP000733.1|tpos:526693-526982	OTHER	0.000496	0.999504	
antigen_67|Q83DA1||CP000733.1|tpos:280723-281216	SP(Sec/SPI)	0.610230	0.389770	CS pos: 24-25. LYS-YR. Pr: 0.2054
antigen_87|Q83E44||CP000733.1|tpos:650151-650272	OTHER	0.001474	0.998526	
antigen_94|Q83ES6|Elongation|CP000733.1|tpos:170800-170988	OTHER	0.002911	0.997089	
antigen_139|Q83E81||CP000733.1|tpos:514163-514346	OTHER	0.000839	0.999161	
antigen_44|Q83BY5|ATP-dependent|CP000733.1|tpos:656913-656991	OTHER	0.000695	0.999305	
antigen_66|Q83D89||CP000733.1|tpos:286140-286428	OTHER	0.000458	0.999542	
antigen_83|Q83DY1|Leucine--tRNA|CP000733.1|tpos:474099-474918	OTHER	0.000522	0.999478	
antigen_53|Q83C98|DNA|CP000733.1|tpos:670183-670577	OTHER	0.001269	0.998731	
antigen_85|Q83E03||CP000733.1|tpos:482760-483157	OTHER	0.000799	0.999201	
antigen_111|A9KBP9|Succinate|CP000733.1|tpos:625300-625812	OTHER	0.016930	0.983070	
antigen_19|Q83AD7|Bcr/CflA|CP000733.1|tpos:645461-645869	OTHER	0.004196	0.995804	
