# SignalP-5.0	Organism: euk	Timestamp: 20250929141648
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_138|Q83F76||NZ_AP019759.1|tpos:20781-21179	OTHER	0.002965	0.997035	
antigen_7|Q81ZP4||NZ_AP019759.1|tpos:191185-191565	OTHER	0.016483	0.983517	
antigen_22|Q83AL4||NZ_AP019759.1|tpos:568337-568553	SP(Sec/SPI)	0.994403	0.005597	CS pos: 20-21. AFA-QT. Pr: 0.7080
antigen_101|Q83F57|Cell|NZ_AP019759.1|tpos:26720-27024	SP(Sec/SPI)	0.984085	0.015915	CS pos: 29-30. TWA-DA. Pr: 0.9249
antigen_64|Q83D52||NZ_AP019759.1|tpos:265844-266154	SP(Sec/SPI)	0.988556	0.011444	CS pos: 18-19. GLA-AV. Pr: 0.4593
antigen_90|Q83EF6|Phosphate|NZ_AP019759.1|tpos:227780-227905	OTHER	0.000601	0.999399	
antigen_129|Q83DH3||NZ_AP019759.1|tpos:227772-227893	OTHER	0.000784	0.999216	
antigen_135|A0A0M4PLT0|Large|NZ_AP019759.1|tpos:66717-66842	OTHER	0.000877	0.999123	
antigen_2|P0C8S3|Large|NZ_AP019759.1|tpos:66717-66842	OTHER	0.000877	0.999123	
antigen_4|P51752|Peptidyl-prolyl|NZ_AP019759.1|tpos:181835-182064	SP(Sec/SPI)	0.999265	0.000735	CS pos: 21-22. AHA-AT. Pr: 0.9410
antigen_133|Q83ED4|Riboflavin|NZ_AP019759.1|tpos:112132-112476	OTHER	0.000621	0.999379	
antigen_131|Q83FD2||NZ_AP019759.1|tpos:2766-2827	OTHER	0.004085	0.995915	
antigen_132|Q83F51|nicotinate-nucleotide|NZ_AP019759.1|tpos:29210-29483	OTHER	0.003708	0.996292	
antigen_52|Q83C94||NZ_AP019759.1|tpos:375091-375518	OTHER	0.001193	0.998807	
antigen_108|Q93N39||NZ_AP019759.1|tpos:226848-227074	OTHER	0.000896	0.999104	
antigen_56|Q83CG9|Transcription-repair-coupling|NZ_AP019759.1|tpos:344556-345712	OTHER	0.001563	0.998437	
antigen_92|Q83EL2||NZ_AP019759.1|tpos:599636-599818	OTHER	0.020527	0.979473	
antigen_124|Q83DG0||NZ_AP019759.1|tpos:226859-227141	OTHER	0.000514	0.999486	
antigen_36|Q83BF6|Vitamin|NZ_AP019759.1|tpos:474181-475121	OTHER	0.000690	0.999310	
antigen_24|Q83AM7|3-hydroxyisobutyryl-CoA|NZ_AP019759.1|tpos:48624-48707	OTHER	0.037186	0.962814	
antigen_39|Q83BP6||NZ_AP019759.1|tpos:445727-445746	OTHER	0.037437	0.962563	
antigen_89|Q83EE1|DNA-3-methyladenine|NZ_AP019759.1|tpos:108722-108933	OTHER	0.001343	0.998657	
antigen_137|Q83CY8|Putative|NZ_AP019759.1|tpos:452791-452927	OTHER	0.001025	0.998975	
antigen_95|Q83EV3|Glutamate--tRNA|NZ_AP019759.1|tpos:60417-60885	OTHER	0.006348	0.993652	
antigen_8|Q820B6||NZ_AP019759.1|tpos:49742-49987	OTHER	0.001646	0.998354	
antigen_66|Q83D89||NZ_AP019759.1|tpos:253953-254249	OTHER	0.000458	0.999542	
antigen_87|Q83E44||NZ_AP019759.1|tpos:135481-135715	OTHER	0.001818	0.998182	
antigen_68|Q83DA5||NZ_AP019759.1|tpos:247220-247820	OTHER	0.038742	0.961258	
antigen_76|Q83DK8||NZ_AP019759.1|tpos:210023-210116	OTHER	0.000591	0.999409	
antigen_110|A9KFJ2||NZ_AP019759.1|tpos:250685-250878	OTHER	0.001845	0.998155	
antigen_147|Q83EI5||NZ_AP019759.1|tpos:95363-95583	OTHER	0.483865	0.516135	
antigen_78|Q83DN5||NZ_AP019759.1|tpos:191073-191110	OTHER	0.006913	0.993087	
antigen_83|Q83DY1|Leucine--tRNA|NZ_AP019759.1|tpos:113458-114036	OTHER	0.002065	0.997935	
antigen_29|Q83B02|Thiol:disulfide|NZ_AP019759.1|tpos:523309-523938	OTHER	0.042344	0.957656	
antigen_46|Q83BZ5|Inosine-5'-monophosphate|NZ_AP019759.1|tpos:403849-403986	OTHER	0.001007	0.998993	
antigen_81|Q83DT1||NZ_AP019759.1|tpos:176489-176653	SP(Sec/SPI)	0.872618	0.127382	CS pos: 23-24. AVA-QT. Pr: 0.5166
antigen_97|Q83EY1||NZ_AP019759.1|tpos:32038-32233	OTHER	0.047469	0.952531	
antigen_128|Q83A87||NZ_AP019759.1|tpos:101333-101710	OTHER	0.031322	0.968678	
antigen_42|Q83BU7|Dihydrolipoyllysine-residue|NZ_AP019759.1|tpos:128313-128742	OTHER	0.001420	0.998580	
antigen_48|Q83C50|Carbamoyl|NZ_AP019759.1|tpos:292997-293255	OTHER	0.006230	0.993770	
antigen_82|Q83DV3||NZ_AP019759.1|tpos:170578-170709	OTHER	0.001147	0.998853	
antigen_94|Q83ES6|Elongation|NZ_AP019759.1|tpos:240046-240209	OTHER	0.004062	0.995938	
antigen_19|Q83AD7|Bcr/CflA|NZ_AP019759.1|tpos:532987-533322	OTHER	0.006604	0.993396	
