# SignalP-5.0	Organism: euk	Timestamp: 20251001123854
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_75|Q8YHE6|Pyruvate|CP026337.1|tpos:778075-778389	OTHER	0.001586	0.998414	
antigen_79|Q8YHJ7|Propionyl-CoA|CP026337.1|tpos:1027402-1027536	OTHER	0.001470	0.998530	
antigen_89|Q8YIR2||CP026337.1|tpos:524906-525196	OTHER	0.001588	0.998412	
antigen_109|Q8YJD9|Tyrosine|CP026337.1|tpos:1026953-1027257	OTHER	0.001637	0.998363	
antigen_136|D3XDZ5||CP026337.1|tpos:410740-410914	OTHER	0.002197	0.997803	
antigen_69|Q8YH36|Glutamate--tRNA|CP026337.1|tpos:323806-324262	OTHER	0.000622	0.999378	
antigen_55|Q8YFY0|Betaine|CP026337.1|tpos:738654-739127	OTHER	0.001151	0.998849	
antigen_61|Q8YGB6||CP026337.1|tpos:231380-232087	OTHER	0.002294	0.997706	
antigen_108|Q8YFK5||CP026337.1|tpos:143840-143907	OTHER	0.002493	0.997507	
antigen_95|Q8YJQ8||CP026337.1|tpos:738657-739123	OTHER	0.002327	0.997673	
antigen_32|Q8YDF1||CP026337.1|tpos:738647-739086	OTHER	0.000802	0.999198	
antigen_48|Q8YEG7||CP026337.1|tpos:743223-743463	OTHER	0.003364	0.996636	
antigen_137|D3XDZ9||CP026337.1|tpos:410743-410914	OTHER	0.001271	0.998729	
antigen_121|Q8YB97||CP026337.1|tpos:695019-695440	OTHER	0.005472	0.994528	
antigen_16|Q8YB85|histidine|CP026337.1|tpos:1046109-1046340	OTHER	0.000361	0.999639	
antigen_104|A0A1S6ZGG9||CP026337.1|tpos:240758-240929	OTHER	0.000986	0.999014	
antigen_116|Q8YD17||CP026337.1|tpos:602289-602483	OTHER	0.000912	0.999088	
antigen_20|Q8YC14||CP026337.1|tpos:616967-617062	OTHER	0.000882	0.999118	
antigen_27|Q8YCN1|enoyl-CoA|CP026337.1|tpos:967349-967652	OTHER	0.001577	0.998423	
antigen_62|Q8YGH4|K(+)-insensitive|CP026337.1|tpos:252066-252783	OTHER	0.035808	0.964192	
antigen_66|Q8YGU7||CP026337.1|tpos:129128-129360	OTHER	0.003378	0.996622	
antigen_22|Q8YC44|Transcription-repair-coupling|CP026337.1|tpos:482662-483057	OTHER	0.000585	0.999415	
antigen_56|Q8YFY2|Oxygen-dependent|CP026337.1|tpos:520491-521014	OTHER	0.059886	0.940114	
antigen_73|Q8YHB8|DNA|CP026337.1|tpos:247283-247880	OTHER	0.004129	0.995871	
antigen_105|Q8YGR4||CP026337.1|tpos:280794-281060	SP(Sec/SPI)	0.895832	0.104168	CS pos: 30-31. TFA-FD. Pr: 0.4651
antigen_45|Q8YE93|Phosphate-specific|CP026337.1|tpos:1062773-1063012	OTHER	0.000387	0.999613	
antigen_49|Q8YEH8||CP026337.1|tpos:15289-15947	OTHER	0.001118	0.998882	
antigen_100|Q8YJL3||CP026337.1|tpos:1017415-1017614	OTHER	0.036213	0.963787	
antigen_123|Q8YIW1||CP026337.1|tpos:542512-542809	OTHER	0.003940	0.996060	
antigen_106|Q8YGX6||CP026337.1|tpos:304317-304772	OTHER	0.445664	0.554336	
antigen_134|C0RMP1||CP026337.1|tpos:970228-970445	OTHER	0.001920	0.998080	
antigen_0|F8WJX2|Dihydrolipoyllysine-residue|CP026337.1|tpos:778417-778841	OTHER	0.001006	0.998994	
antigen_5|P0A3U8|26|CP026337.1|tpos:470947-471196	SP(Sec/SPI)	0.926101	0.073899	CS pos: 28-29. AFA-QE. Pr: 0.8262
antigen_9|P64305|dITP/XTP|CP026337.1|tpos:60532-60751	OTHER	0.001944	0.998056	
antigen_19|Q8YBP8||CP026337.1|tpos:746502-746939	OTHER	0.000510	0.999490	
antigen_15|Q8YB55||CP026337.1|tpos:679958-680243	OTHER	0.001356	0.998644	
antigen_18|Q8YBK7||CP026337.1|tpos:730687-730743	OTHER	0.076068	0.923932	
antigen_68|Q8YH31|DUF2059|CP026337.1|tpos:321909-322064	OTHER	0.000947	0.999053	
antigen_74|Q8YHE5|Acetyltransferase|CP026337.1|tpos:778417-778840	OTHER	0.001006	0.998994	
antigen_135|A0AB36PX32|Orotidine|CP026337.1|tpos:1058761-1058998	OTHER	0.000649	0.999351	
antigen_52|Q8YFD9|histidine|CP026337.1|tpos:120243-120681	OTHER	0.205773	0.794227	
antigen_67|Q8YGX2||CP026337.1|tpos:303655-303861	SP(Sec/SPI)	0.948271	0.051729	CS pos: 25-26. AQA-QD. Pr: 0.8216
antigen_71|Q8YH57|histidine|CP026337.1|tpos:332164-332930	OTHER	0.000462	0.999538	
antigen_33|Q8YDH0|Putative|CP026337.1|tpos:970455-970770	OTHER	0.001451	0.998549	
