# SignalP-5.0	Organism: euk	Timestamp: 20251103192033
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_65|A5UBB0|UPF0250|XVI80964.1|tpos:1-92	OTHER	0.000737	0.999263	
antigen_68|Q4QLV1|UPF0270|XVI80209.1|tpos:1-83	OTHER	0.000609	0.999391	
antigen_70|A5UCR5|Ribosomal|XVI80399.1|tpos:1-363	OTHER	0.003243	0.996757	
antigen_85|Q48211|N-acetyllactosaminide|XVI80896.1|tpos:1-304	OTHER	0.051408	0.948592	
antigen_109|A5UDJ5|Large|XVI80132.1|tpos:1-85	OTHER	0.000735	0.999265	
antigen_112|P44460|Citrate|XVI80959.1|tpos:1-291	OTHER	0.005805	0.994195	
antigen_119|P44661|Probable|XVI81342.1|tpos:1-282	OTHER	0.002549	0.997451	
antigen_122|P44119|Protein|XVI80380.1|tpos:16-171	OTHER	0.001575	0.998425	
antigen_128|P44189|Uncharacterized|XVI81405.1|tpos:237-298	OTHER	0.001636	0.998364	
antigen_137|P44882|UPF0149|XVI80074.1|tpos:1-182	OTHER	0.002130	0.997870	
antigen_80|Q57223|Probable|XVI80549.1|tpos:1-161	SP(Sec/SPI)	0.976674	0.023326	CS pos: 21-22. CSS-FQ. Pr: 0.7041
antigen_89|A5UH41|Urease|XVI81564.1|tpos:1-270	OTHER	0.001024	0.998976	
antigen_93|P44500|Uncharacterized|XVI81015.1|tpos:1-262	OTHER	0.001673	0.998327	
antigen_100|P44615|Serine|XVI81268.1|tpos:1-412	OTHER	0.002453	0.997547	
antigen_103|P45199|Anaerobic|XVI80612.1|tpos:1-257	OTHER	0.003046	0.996954	
antigen_110|P45106|Ribosomal|XVI80405.1|tpos:1-314	OTHER	0.000351	0.999649	
antigen_123|A5UCP4|5'-methylthioadenosine/S-adenosylhomocysteine|XVI80420.1|tpos:1-229	OTHER	0.012937	0.987063	
antigen_127|A5UGC4|Recombination-associated|XVI81287.1|tpos:8-308	OTHER	0.000621	0.999379	
antigen_136|A5UDN8|Elongation|XVI80093.1|tpos:1-323	OTHER	0.000596	0.999404	
antigen_149|P44103|Uncharacterized|XVI80277.1|tpos:1-369	SP(Sec/SPI)	0.998897	0.001103	CS pos: 19-20. AHA-NT. Pr: 0.8955
antigen_144|P43701|DNA|XVI81594.1|tpos:1-806	OTHER	0.000495	0.999505	
antigen_171|O86228|Uncharacterized|XVI81675.1|tpos:1-102	OTHER	0.000569	0.999431	
antigen_172|P44659|Uncharacterized|XVI81340.1|tpos:1-215	OTHER	0.000693	0.999307	
