accession,label,feature,subfeature,value
A0A0D1GAM5,positive,deeplocpro,prob_cell_wall_surface,0.0
A0A0D1GAM5,positive,deeplocpro,prob_extracellular,0.0
A0A0D1GAM5,positive,deeplocpro,prob_cytoplasmic,0.0
A0A0D1GAM5,positive,deeplocpro,prob_cytoplasmic_membrane,0.9999
A0A0D1GAM5,positive,deeplocpro,prob_outer_membrane,0.0001
A0A0D1GAM5,positive,deeplocpro,prob_periplasmic,0.0
A0A162FG49,positive,deeplocpro,prob_cell_wall_surface,0.0074
A0A162FG49,positive,deeplocpro,prob_extracellular,0.0029
A0A162FG49,positive,deeplocpro,prob_cytoplasmic,0.0
A0A162FG49,positive,deeplocpro,prob_cytoplasmic_membrane,0.9632
A0A162FG49,positive,deeplocpro,prob_outer_membrane,0.0264
A0A162FG49,positive,deeplocpro,prob_periplasmic,0.0
A0A9P3DMJ7,positive,deeplocpro,prob_cell_wall_surface,0.0028
A0A9P3DMJ7,positive,deeplocpro,prob_extracellular,0.1388
A0A9P3DMJ7,positive,deeplocpro,prob_cytoplasmic,0.0003
A0A9P3DMJ7,positive,deeplocpro,prob_cytoplasmic_membrane,0.8554
A0A9P3DMJ7,positive,deeplocpro,prob_outer_membrane,0.0025
A0A9P3DMJ7,positive,deeplocpro,prob_periplasmic,0.0001
A0A0D6G9V6,positive,deeplocpro,prob_cell_wall_surface,0.0163
A0A0D6G9V6,positive,deeplocpro,prob_extracellular,0.9749
A0A0D6G9V6,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A0D6G9V6,positive,deeplocpro,prob_cytoplasmic_membrane,0.0083
A0A0D6G9V6,positive,deeplocpro,prob_outer_membrane,0.0004
A0A0D6G9V6,positive,deeplocpro,prob_periplasmic,0.0
H6UH57,positive,deeplocpro,prob_cell_wall_surface,0.0016
H6UH57,positive,deeplocpro,prob_extracellular,0.9972
H6UH57,positive,deeplocpro,prob_cytoplasmic,0.0
H6UH57,positive,deeplocpro,prob_cytoplasmic_membrane,0.001
H6UH57,positive,deeplocpro,prob_outer_membrane,0.0001
H6UH57,positive,deeplocpro,prob_periplasmic,0.0001
A0A641A8S4,positive,deeplocpro,prob_cell_wall_surface,0.046
A0A641A8S4,positive,deeplocpro,prob_extracellular,0.0064
A0A641A8S4,positive,deeplocpro,prob_cytoplasmic,0.0003
A0A641A8S4,positive,deeplocpro,prob_cytoplasmic_membrane,0.8499
A0A641A8S4,positive,deeplocpro,prob_outer_membrane,0.0973
A0A641A8S4,positive,deeplocpro,prob_periplasmic,0.0001
A0A2S6DKY9,positive,deeplocpro,prob_cell_wall_surface,0.0209
A0A2S6DKY9,positive,deeplocpro,prob_extracellular,0.975
A0A2S6DKY9,positive,deeplocpro,prob_cytoplasmic,0.0
A0A2S6DKY9,positive,deeplocpro,prob_cytoplasmic_membrane,0.0035
A0A2S6DKY9,positive,deeplocpro,prob_outer_membrane,0.0005
A0A2S6DKY9,positive,deeplocpro,prob_periplasmic,0.0
A0A6B5L736,positive,deeplocpro,prob_cell_wall_surface,0.0
A0A6B5L736,positive,deeplocpro,prob_extracellular,0.0001
A0A6B5L736,positive,deeplocpro,prob_cytoplasmic,0.0
A0A6B5L736,positive,deeplocpro,prob_cytoplasmic_membrane,0.9997
A0A6B5L736,positive,deeplocpro,prob_outer_membrane,0.0002
A0A6B5L736,positive,deeplocpro,prob_periplasmic,0.0
A0A1J0J3G8,positive,deeplocpro,prob_cell_wall_surface,0.0009
A0A1J0J3G8,positive,deeplocpro,prob_extracellular,0.9991
A0A1J0J3G8,positive,deeplocpro,prob_cytoplasmic,0.0
A0A1J0J3G8,positive,deeplocpro,prob_cytoplasmic_membrane,0.0
A0A1J0J3G8,positive,deeplocpro,prob_outer_membrane,0.0
A0A1J0J3G8,positive,deeplocpro,prob_periplasmic,0.0
A0A2U0IJR9,positive,deeplocpro,prob_cell_wall_surface,0.0009
A0A2U0IJR9,positive,deeplocpro,prob_extracellular,0.9991
A0A2U0IJR9,positive,deeplocpro,prob_cytoplasmic,0.0
A0A2U0IJR9,positive,deeplocpro,prob_cytoplasmic_membrane,0.0
A0A2U0IJR9,positive,deeplocpro,prob_outer_membrane,0.0
A0A2U0IJR9,positive,deeplocpro,prob_periplasmic,0.0
A0A0Z4LY14,positive,deeplocpro,prob_cell_wall_surface,0.001
A0A0Z4LY14,positive,deeplocpro,prob_extracellular,0.0832
A0A0Z4LY14,positive,deeplocpro,prob_cytoplasmic,0.0002
A0A0Z4LY14,positive,deeplocpro,prob_cytoplasmic_membrane,0.9118
A0A0Z4LY14,positive,deeplocpro,prob_outer_membrane,0.0038
A0A0Z4LY14,positive,deeplocpro,prob_periplasmic,0.0
A0A218M1Q9,positive,deeplocpro,prob_cell_wall_surface,0.001
A0A218M1Q9,positive,deeplocpro,prob_extracellular,0.0832
A0A218M1Q9,positive,deeplocpro,prob_cytoplasmic,0.0002
A0A218M1Q9,positive,deeplocpro,prob_cytoplasmic_membrane,0.9118
A0A218M1Q9,positive,deeplocpro,prob_outer_membrane,0.0038
A0A218M1Q9,positive,deeplocpro,prob_periplasmic,0.0
A0A2C9TL89,positive,deeplocpro,prob_cell_wall_surface,0.0023
A0A2C9TL89,positive,deeplocpro,prob_extracellular,0.0385
A0A2C9TL89,positive,deeplocpro,prob_cytoplasmic,0.0
A0A2C9TL89,positive,deeplocpro,prob_cytoplasmic_membrane,0.7571
A0A2C9TL89,positive,deeplocpro,prob_outer_membrane,0.2021
A0A2C9TL89,positive,deeplocpro,prob_periplasmic,0.0001
A0A166EAB0,positive,deeplocpro,prob_cell_wall_surface,0.0126
A0A166EAB0,positive,deeplocpro,prob_extracellular,0.0987
A0A166EAB0,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A166EAB0,positive,deeplocpro,prob_cytoplasmic_membrane,0.8323
A0A166EAB0,positive,deeplocpro,prob_outer_membrane,0.056
A0A166EAB0,positive,deeplocpro,prob_periplasmic,0.0002
A0A9Q3MR89,positive,deeplocpro,prob_cell_wall_surface,0.0126
A0A9Q3MR89,positive,deeplocpro,prob_extracellular,0.0987
A0A9Q3MR89,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A9Q3MR89,positive,deeplocpro,prob_cytoplasmic_membrane,0.8323
A0A9Q3MR89,positive,deeplocpro,prob_outer_membrane,0.056
A0A9Q3MR89,positive,deeplocpro,prob_periplasmic,0.0002
A0A227LZW5,positive,deeplocpro,prob_cell_wall_surface,0.0126
A0A227LZW5,positive,deeplocpro,prob_extracellular,0.0987
A0A227LZW5,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A227LZW5,positive,deeplocpro,prob_cytoplasmic_membrane,0.8323
A0A227LZW5,positive,deeplocpro,prob_outer_membrane,0.056
A0A227LZW5,positive,deeplocpro,prob_periplasmic,0.0002
A0A2L2E2K2,positive,deeplocpro,prob_cell_wall_surface,0.0126
A0A2L2E2K2,positive,deeplocpro,prob_extracellular,0.0987
A0A2L2E2K2,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A2L2E2K2,positive,deeplocpro,prob_cytoplasmic_membrane,0.8323
A0A2L2E2K2,positive,deeplocpro,prob_outer_membrane,0.056
A0A2L2E2K2,positive,deeplocpro,prob_periplasmic,0.0002
Q53643,positive,deeplocpro,prob_cell_wall_surface,0.0003
Q53643,positive,deeplocpro,prob_extracellular,0.3796
Q53643,positive,deeplocpro,prob_cytoplasmic,0.3464
Q53643,positive,deeplocpro,prob_cytoplasmic_membrane,0.2639
Q53643,positive,deeplocpro,prob_outer_membrane,0.0097
Q53643,positive,deeplocpro,prob_periplasmic,0.0001
O33586,positive,deeplocpro,prob_cell_wall_surface,0.0003
O33586,positive,deeplocpro,prob_extracellular,0.3796
O33586,positive,deeplocpro,prob_cytoplasmic,0.3464
O33586,positive,deeplocpro,prob_cytoplasmic_membrane,0.2639
O33586,positive,deeplocpro,prob_outer_membrane,0.0097
O33586,positive,deeplocpro,prob_periplasmic,0.0001
A0AAE8P9T6,positive,deeplocpro,prob_cell_wall_surface,0.0
A0AAE8P9T6,positive,deeplocpro,prob_extracellular,1.0
A0AAE8P9T6,positive,deeplocpro,prob_cytoplasmic,0.0
A0AAE8P9T6,positive,deeplocpro,prob_cytoplasmic_membrane,0.0
A0AAE8P9T6,positive,deeplocpro,prob_outer_membrane,0.0
A0AAE8P9T6,positive,deeplocpro,prob_periplasmic,0.0
A0A4U2KHW9,positive,deeplocpro,prob_cell_wall_surface,0.0
A0A4U2KHW9,positive,deeplocpro,prob_extracellular,0.0398
A0A4U2KHW9,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A4U2KHW9,positive,deeplocpro,prob_cytoplasmic_membrane,0.9585
A0A4U2KHW9,positive,deeplocpro,prob_outer_membrane,0.0016
A0A4U2KHW9,positive,deeplocpro,prob_periplasmic,0.0
E2D9B8,positive,deeplocpro,prob_cell_wall_surface,0.0011
E2D9B8,positive,deeplocpro,prob_extracellular,0.9882
E2D9B8,positive,deeplocpro,prob_cytoplasmic,0.0004
E2D9B8,positive,deeplocpro,prob_cytoplasmic_membrane,0.0095
E2D9B8,positive,deeplocpro,prob_outer_membrane,0.0006
E2D9B8,positive,deeplocpro,prob_periplasmic,0.0001
A0A3A2ILB4,positive,deeplocpro,prob_cell_wall_surface,0.633
A0A3A2ILB4,positive,deeplocpro,prob_extracellular,0.3643
A0A3A2ILB4,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A3A2ILB4,positive,deeplocpro,prob_cytoplasmic_membrane,0.0
A0A3A2ILB4,positive,deeplocpro,prob_outer_membrane,0.0023
A0A3A2ILB4,positive,deeplocpro,prob_periplasmic,0.0002
A0A7U7ET86,positive,deeplocpro,prob_cell_wall_surface,0.9055
A0A7U7ET86,positive,deeplocpro,prob_extracellular,0.0539
A0A7U7ET86,positive,deeplocpro,prob_cytoplasmic,0.0001
A0A7U7ET86,positive,deeplocpro,prob_cytoplasmic_membrane,0.0394
A0A7U7ET86,positive,deeplocpro,prob_outer_membrane,0.0011
A0A7U7ET86,positive,deeplocpro,prob_periplasmic,0.0
P0A015,positive,deeplocpro,prob_cell_wall_surface,0.9055
P0A015,positive,deeplocpro,prob_extracellular,0.0539
P0A015,positive,deeplocpro,prob_cytoplasmic,0.0001
P0A015,positive,deeplocpro,prob_cytoplasmic_membrane,0.0394
P0A015,positive,deeplocpro,prob_outer_membrane,0.0011
P0A015,positive,deeplocpro,prob_periplasmic,0.0
A0A641A7E2,positive,deeplocpro,prob_cell_wall_surface,0.0
A0A641A7E2,positive,deeplocpro,prob_extracellular,0.0066
A0A641A7E2,positive,deeplocpro,prob_cytoplasmic,0.0
A0A641A7E2,positive,deeplocpro,prob_cytoplasmic_membrane,0.9931
A0A641A7E2,positive,deeplocpro,prob_outer_membrane,0.0004
A0A641A7E2,positive,deeplocpro,prob_periplasmic,0.0
W8TR80,positive,deeplocpro,prob_cell_wall_surface,0.0
W8TR80,positive,deeplocpro,prob_extracellular,0.0066
W8TR80,positive,deeplocpro,prob_cytoplasmic,0.0
W8TR80,positive,deeplocpro,prob_cytoplasmic_membrane,0.9931
