,ACC,Localization,Cell wall & surface,Extracellular,Cytoplasmic,Cytoplasmic Membrane,Outer Membrane,Periplasmic
0,antigen_117|A0A0H2ZE02|Haem|CP046061.1|tpos:2070468-2071189,Outer Membrane,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000
1,antigen_49|Q9I1Z2|Probable|CP046061.1|tpos:1058988-1059279,Cytoplasmic,0.0000,0.0080,0.9630,0.0102,0.0027,0.0161
2,antigen_78|A0A072ZPK0|Ferric|CP046061.1|tpos:2070467-2071226,Outer Membrane,0.0000,0.0000,0.0000,0.0000,0.9999,0.0000
3,antigen_42|Q9I0T2|3-sulfinopropanoyl-CoA|CP046061.1|tpos:356208-356563,Cytoplasmic,0.0000,0.0000,0.9924,0.0019,0.0017,0.0039
4,antigen_57|Q9I403|Amino|CP046061.1|tpos:295389-295570,Cytoplasmic Membrane,0.0000,0.0000,0.0001,0.9995,0.0003,0.0000
5,antigen_52|Q9I3A5|Probable|CP046061.1|tpos:1081689-1082113,Cytoplasmic,0.0000,0.0070,0.9389,0.0098,0.0005,0.0439
6,antigen_110|A0A0C6F3V7|Phospholipase|CP046061.1|tpos:1743153-1743359,Extracellular,0.0004,0.6516,0.0013,0.3268,0.0149,0.0050
7,antigen_30|Q9HW10|Probable|CP046061.1|tpos:1896408-1896773,Cytoplasmic,0.0000,0.0203,0.8983,0.0644,0.0044,0.0126
8,antigen_31|Q9HWI0|D-alanine--D-alanine|CP046061.1|tpos:1275973-1276187,Cytoplasmic,0.0000,0.0012,0.9847,0.0013,0.0072,0.0056
9,antigen_102|A0A072ZF12|AdeC/adeK/oprM|CP046061.1|tpos:830897-831383,Outer Membrane,0.0009,0.0021,0.0009,0.0147,0.9385,0.0430
10,antigen_125|A0A0H2ZEY4|Outer|CP046061.1|tpos:2070482-2071222,Outer Membrane,0.0000,0.0000,0.0000,0.0000,0.9999,0.0001
11,antigen_39|Q9HZ04|Probable|CP046061.1|tpos:675077-675361,Periplasmic,0.0000,0.0007,0.0001,0.0001,0.0033,0.9958
12,antigen_46|Q9I1Q2|L-rhamnonate|CP046061.1|tpos:349979-350287,Cytoplasmic,0.0000,0.0019,0.9949,0.0025,0.0004,0.0003
13,antigen_19|Q9HTE9|Serine|CP046061.1|tpos:2350301-2350717,Cytoplasmic,0.0000,0.0005,0.9783,0.0004,0.0183,0.0025
14,antigen_35|Q9HY90|Haem-oxygenase-associated|CP046061.1|tpos:573720-574064,Cytoplasmic,0.0005,0.0882,0.8502,0.0371,0.0199,0.0041
15,antigen_43|Q9I0X0|Anthranilate|CP046061.1|tpos:1036286-1036722,Cytoplasmic,0.0000,0.0026,0.9559,0.0105,0.0085,0.0225
16,antigen_32|Q9HWM3|Ferric|CP046061.1|tpos:307551-307815,Cytoplasmic Membrane,0.0000,0.0006,0.0724,0.9261,0.0001,0.0008
17,antigen_111|A0A069Q057|Esterase|CP046061.1|tpos:2113707-2113806,Cytoplasmic,0.0000,0.0237,0.8182,0.1423,0.0114,0.0044
18,antigen_124|A0A2R4KQH6|Rhamnolipids|CP046061.1|tpos:2391210-2391460,Cytoplasmic,0.0003,0.0607,0.7280,0.1218,0.0108,0.0784
19,antigen_47|Q9I1S2|Hydrogen|CP046061.1|tpos:1560279-1560674,Cytoplasmic Membrane,0.0000,0.0394,0.1150,0.8287,0.0013,0.0155
20,antigen_11|P38100|Carbamoyl|CP046061.1|tpos:2120603-2120830,Cytoplasmic,0.0000,0.0004,0.9751,0.0026,0.0213,0.0006
21,antigen_91|A0A023WGH4|OprD|CP046061.1|tpos:1701924-1702250,Outer Membrane,0.0000,0.0000,0.0000,0.0000,1.0000,0.0000
22,antigen_104|A0A072ZRC8|2-C-methyl-D-erythritol|CP046061.1|tpos:530809-531042,Cytoplasmic,0.0000,0.0017,0.9966,0.0014,0.0002,0.0002
23,antigen_112|A0A022P4P8|Flagellum-specific|CP046061.1|tpos:2335592-2335795,Cytoplasmic,0.0000,0.2090,0.6931,0.0509,0.0430,0.0041
24,antigen_89|A0A0H2ZCB8|Glucose/carbohydrate|CP046061.1|tpos:690559-691012,Outer Membrane,0.0000,0.0000,0.0000,0.0000,0.9995,0.0004
25,antigen_3|O50174|N-succinylglutamate|CP046061.1|tpos:1790359-1790786,Cytoplasmic,0.0000,0.0049,0.9473,0.0020,0.0027,0.0430
26,antigen_103|A0A073A194|Multidrug|CP046061.1|tpos:830912-831372,Outer Membrane,0.0010,0.0025,0.0014,0.0157,0.9286,0.0508
27,antigen_107|A0A069Q2Y9|Lipoyl|CP046061.1|tpos:375259-375585,Cytoplasmic,0.0002,0.0023,0.9434,0.0145,0.0328,0.0069
28,antigen_9|P22608|Type|CP046061.1|tpos:1956580-1957145,Cytoplasmic,0.0000,0.0001,0.9032,0.0620,0.0335,0.0012
29,antigen_83|Q5DIP6|FpvA|CP046061.1|tpos:55721-56496,Outer Membrane,0.0000,0.0000,0.0000,0.0000,0.9996,0.0003
30,antigen_16|Q51390|Glycerol|CP046061.1|tpos:1512308-1512775,Cytoplasmic,0.0001,0.0172,0.9737,0.0037,0.0033,0.0021
31,antigen_0|G3XD23|UDP-N-acetyl-2-amino-2-deoxy-D-glucuronate|CP046061.1|tpos:2237091-2237325,Cytoplasmic,0.0000,0.0347,0.8689,0.0048,0.0014,0.0902
32,antigen_123|A0A0M3Q8N4|Elastase|CP046061.1|tpos:497314-497564,Extracellular,0.0002,0.9993,0.0000,0.0000,0.0004,0.0000
33,antigen_6|P11439|Exotoxin|CP046061.1|tpos:1609787-1610424,Extracellular,0.0006,0.5579,0.0273,0.0268,0.3566,0.0309
