# SignalP-5.0	Organism: euk	Timestamp: 20250915200729
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_14|Q02K95|3-hydroxydecanoyl-[acyl-carrier-protein]|NZ_CP116721.1|tpos:1393031-1393201	OTHER	0.002146	0.997854	
antigen_34|Q01610|Putative|NZ_CP116721.1|tpos:1122992-1123278	OTHER	0.006571	0.993429	
antigen_63|P72131|HTH-type|NZ_CP116721.1|tpos:1122981-1123292	OTHER	0.000853	0.999147	
antigen_2|B7V0F9|Large-conductance|NZ_CP116721.1|tpos:1935204-1935340	OTHER	0.003595	0.996405	
antigen_74|Q02EV4|Ubiquinone/menaquinone|NZ_CP116721.1|tpos:388106-388222	OTHER	0.002144	0.997856	
antigen_0|P28809|MmsAB|NZ_CP116721.1|tpos:177625-177865	OTHER	0.002524	0.997476	
antigen_129|A6VDX3|Probable|NZ_CP116721.1|tpos:1014430-1014620	OTHER	0.001681	0.998319	
antigen_15|Q9I6B3|tRNA|NZ_CP116721.1|tpos:165009-165252	OTHER	0.000631	0.999369	
antigen_16|Q02U32|Thiazole|NZ_CP116721.1|tpos:164714-164978	OTHER	0.000624	0.999376	
antigen_17|Q9HT07|tRNA|NZ_CP116721.1|tpos:457418-457512	OTHER	0.000537	0.999463	
antigen_131|O69077|Aspartokinase|NZ_CP116721.1|tpos:538098-538233	OTHER	0.035092	0.964908	
antigen_135|Q9I589|Chitin-binding|NZ_CP116721.1|tpos:1673422-1673810	SP(Sec/SPI)	0.999186	0.000814	CS pos: 25-26. AHA-HG. Pr: 0.8497
antigen_85|Q02RC6|Uridylate|NZ_CP116721.1|tpos:538002-538246	OTHER	0.001114	0.998886	
antigen_194|Q9HUE8|K(+)/H(+)|NZ_CP116721.1|tpos:426371-426700	OTHER	0.001191	0.998809	
antigen_140|Q00513|Type|NZ_CP116721.1|tpos:1873953-1874349	OTHER	0.001247	0.998753	
antigen_132|P72171|Ornithine|NZ_CP116721.1|tpos:1136824-1137094	OTHER	0.012765	0.987235	
antigen_195|Q02SE5|Glutamate-1-semialdehyde|NZ_CP116721.1|tpos:218489-218780	OTHER	0.002693	0.997307	
antigen_49|A6V1D4|Uridylate|NZ_CP116721.1|tpos:538002-538246	OTHER	0.001114	0.998886	
antigen_50|Q9I703|Probable|NZ_CP116721.1|tpos:1201839-1202240	OTHER	0.008083	0.991917	
antigen_161|Q02R89|Protein|NZ_CP116721.1|tpos:551262-551607	OTHER	0.002448	0.997552	
antigen_162|Q9I476|4-hydroxyproline|NZ_CP116721.1|tpos:1531609-1531936	OTHER	0.003639	0.996361	
antigen_143|Q02DZ0|Oxygen-dependent|NZ_CP116721.1|tpos:517317-517859	OTHER	0.137124	0.862876	
antigen_67|A6VBV3|GTPase|NZ_CP116721.1|tpos:1957355-1957486	OTHER	0.003548	0.996452	
antigen_87|Q9HYH5|Putative|NZ_CP116721.1|tpos:613204-613462	OTHER	0.003151	0.996849	
antigen_130|Q02PI7|Probable|NZ_CP116721.1|tpos:763766-764067	OTHER	0.001519	0.998481	
antigen_165|Q02FU2|Pantothenate|NZ_CP116721.1|tpos:1996525-1996807	OTHER	0.000683	0.999317	
antigen_141|Q9I5Y4|Phosphoglycerate|NZ_CP116721.1|tpos:225782-226168	OTHER	0.001295	0.998705	
antigen_182|B7V7U2|UDP-3-O-acylglucosamine|NZ_CP116721.1|tpos:540764-541116	OTHER	0.022830	0.977170	
antigen_26|Q59650|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|NZ_CP116721.1|tpos:728774-729145	OTHER	0.001689	0.998311	
antigen_40|Q9I4L6|Outer-membrane|NZ_CP116721.1|tpos:586047-586150	OTHER	0.000981	0.999019	
antigen_61|Q02FW7|Hemin|NZ_CP116721.1|tpos:1095943-1096145	OTHER	0.002940	0.997060	
antigen_176|A6VCI7|Aspartate|NZ_CP116721.1|tpos:1996838-1996963	OTHER	0.002537	0.997463	
antigen_180|Q02FH0|Ribosomal|NZ_CP116721.1|tpos:2039618-2039911	OTHER	0.002062	0.997938	
antigen_147|B7UY90|Sulfate|NZ_CP116721.1|tpos:1675692-1675937	OTHER	0.000782	0.999218	
antigen_39|Q9HUY1|Dihydrolipoyl|NZ_CP116721.1|tpos:775539-775992	OTHER	0.002375	0.997625	
antigen_157|Q9I4N4|Sensor|NZ_CP116721.1|tpos:1994434-1994766	OTHER	0.000550	0.999450	
antigen_73|Q9I4F8|Two-component|NZ_CP116721.1|tpos:944522-944827	OTHER	0.000764	0.999236	
antigen_18|Q01269|Cyclohexadienyl|NZ_CP116721.1|tpos:597155-597422	SP(Sec/SPI)	0.986716	0.013284	CS pos: 25-26. LQA-QE. Pr: 0.7227
antigen_125|P0C003|Dihydropteroate|NZ_CP116721.1|tpos:1129457-1129735	OTHER	0.002175	0.997825	
antigen_12|Q02QU2|UPF0502|NZ_CP116721.1|tpos:606817-607037	OTHER	0.000918	0.999082	
antigen_13|Q9HTX3|Probable|NZ_CP116721.1|tpos:1978655-1978952	SP(Sec/SPI)	0.502123	0.497877	CS pos: 16-17. AAA-DP. Pr: 0.4243
antigen_22|Q02FF5|Urease|NZ_CP116721.1|tpos:2045356-2045635	OTHER	0.003242	0.996758	
antigen_72|A6V3A2|Na(+)-translocating|NZ_CP116721.1|tpos:1006036-1006325	OTHER	0.002386	0.997614	
antigen_92|Q9HZP7|Electron|NZ_CP116721.1|tpos:788184-788492	OTHER	0.003869	0.996131	
antigen_108|A6UZG6|Iron-sulfur|NZ_CP116721.1|tpos:257289-257404	OTHER	0.002406	0.997594	
antigen_133|Q9HV68|Aspartate|NZ_CP116721.1|tpos:1996838-1996963	OTHER	0.002537	0.997463	
antigen_114|A6VDE4|Protein|NZ_CP116721.1|tpos:2108056-2108541	OTHER	0.000779	0.999221	
antigen_95|Q9HU43|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]|NZ_CP116721.1|tpos:715242-715471	OTHER	0.001690	0.998310	
antigen_179|Q9HZN8|Thymidylate|NZ_CP116721.1|tpos:784907-785116	OTHER	0.001684	0.998316	
antigen_189|Q9HTB6|GDP-6-deoxy-D-mannose|NZ_CP116721.1|tpos:2159737-2160001	OTHER	0.002239	0.997761	
antigen_139|P29370|Uncharacterized|NZ_CP116721.1|tpos:1241660-1241946	OTHER	0.499138	0.500862	
antigen_185|Q02RB8|UDP-3-O-acylglucosamine|NZ_CP116721.1|tpos:540764-541116	OTHER	0.022830	0.977170	
antigen_186|Q9I0I6|Methyl-accepting|NZ_CP116721.1|tpos:909442-910002	OTHER	0.095032	0.904968	
antigen_153|Q01602|Transcription|NZ_CP116721.1|tpos:1101525-1101873	OTHER	0.196367	0.803633	
antigen_55|Q02FU9|Glutamyl-Q|NZ_CP116721.1|tpos:720820-721067	OTHER	0.013133	0.986867	
antigen_160|A6UZJ9|Large|NZ_CP116721.1|tpos:269071-269174	OTHER	0.000632	0.999368	
antigen_127|Q02DY9|Betaine|NZ_CP116721.1|tpos:1146934-1147408	OTHER	0.006945	0.993055	
antigen_198|Q02FU1|Aspartate|NZ_CP116721.1|tpos:1996838-1996963	OTHER	0.002537	0.997463	
antigen_155|Q02RX7|Queuine|NZ_CP116721.1|tpos:450209-450580	OTHER	0.001787	0.998213	
antigen_158|A6V4H6|Siroheme|NZ_CP116721.1|tpos:926115-926579	OTHER	0.002976	0.997024	
antigen_159|Q9I2W4|Uroporphyrinogen-III|NZ_CP116721.1|tpos:926330-926564	OTHER	0.000458	0.999542	
