# SignalP-5.0	Organism: euk	Timestamp: 20250915200729
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_144|Q02FP9|S-adenosylmethionine|CP116724.1|tpos:2021886-2022045	OTHER	0.000649	0.999351	
antigen_174|A6VD32|NH(3)-dependent|CP116724.1|tpos:2073349-2073623	OTHER	0.001104	0.998896	
antigen_179|Q9HZN8|Thymidylate|CP116724.1|tpos:775037-775246	OTHER	0.001684	0.998316	
antigen_61|Q02FW7|Hemin|CP116724.1|tpos:1112717-1112956	OTHER	0.001312	0.998688	
antigen_73|Q9I4F8|Two-component|CP116724.1|tpos:2023032-2023375	OTHER	0.005692	0.994308	
antigen_86|Q9HUK1|DNA|CP116724.1|tpos:696449-697214	OTHER	0.007617	0.992383	
antigen_189|Q9HTB6|GDP-6-deoxy-D-mannose|CP116724.1|tpos:707113-707357	OTHER	0.033076	0.966924	
antigen_1|O52760|DNA-directed|CP116724.1|tpos:269228-269560	OTHER	0.000672	0.999328	
antigen_54|Q9HU05|Monofunctional|CP116724.1|tpos:2177469-2177653	SP(Sec/SPI)	0.994076	0.005924	CS pos: 23-24. LQA-QP. Pr: 0.9223
antigen_40|Q9I4L6|Outer-membrane|CP116724.1|tpos:1606081-1606247	SP(Sec/SPI)	0.989099	0.010901	CS pos: 25-26. AGC-QT. Pr: 0.5075
antigen_159|Q9I2W4|Uroporphyrinogen-III|CP116724.1|tpos:796117-796329	OTHER	0.028770	0.971230	
antigen_79|A6VCN1|S-adenosylmethionine|CP116724.1|tpos:2021886-2022045	OTHER	0.000649	0.999351	
antigen_195|Q02SE5|Glutamate-1-semialdehyde|CP116724.1|tpos:1057006-1057325	OTHER	0.001492	0.998508	
antigen_92|Q9HZP7|Electron|CP116724.1|tpos:778314-778622	OTHER	0.003869	0.996131	
antigen_170|Q02FC7|Urease|CP116724.1|tpos:2062673-2062839	OTHER	0.002254	0.997746	
antigen_14|Q02K95|3-hydroxydecanoyl-[acyl-carrier-protein]|CP116724.1|tpos:1418635-1418805	OTHER	0.002146	0.997854	
antigen_104|P10932|Aliphatic|CP116724.1|tpos:1359556-1359677	OTHER	0.000447	0.999553	
antigen_55|Q02FU9|Glutamyl-Q|CP116724.1|tpos:2002602-2002894	OTHER	0.009042	0.990958	
antigen_106|Q9HT18|ATP|CP116724.1|tpos:1387967-1388352	OTHER	0.001257	0.998743	
antigen_153|Q01602|Transcription|CP116724.1|tpos:2119652-2120032	OTHER	0.245570	0.754430	
antigen_187|B7UWI8|4-hydroxy-3-methylbut-2-en-1-yl|CP116724.1|tpos:453671-454041	OTHER	0.001042	0.998958	
antigen_39|Q9HUY1|Dihydrolipoyl|CP116724.1|tpos:765669-766122	OTHER	0.002375	0.997625	
antigen_155|Q02RX7|Queuine|CP116724.1|tpos:448067-448438	OTHER	0.001787	0.998213	
antigen_18|Q01269|Cyclohexadienyl|CP116724.1|tpos:289818-289994	OTHER	0.031782	0.968218	
antigen_122|Q9RMT3|Protein|CP116724.1|tpos:80579-80848	OTHER	0.001671	0.998329	
antigen_50|Q9I703|Probable|CP116724.1|tpos:1942278-1942679	OTHER	0.074445	0.925555	
antigen_89|Q9HV35|S-adenosylmethionine|CP116724.1|tpos:2021886-2022045	OTHER	0.000649	0.999351	
antigen_56|B7V2R6|Dihydroxy-acid|CP116724.1|tpos:687325-687825	OTHER	0.002096	0.997904	
antigen_72|A6V3A2|Na(+)-translocating|CP116724.1|tpos:1008859-1009148	OTHER	0.002386	0.997614	
antigen_173|Q51385|Dual-specificity|CP116724.1|tpos:452697-453075	OTHER	0.000710	0.999290	
antigen_95|Q9HU43|1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino]|CP116724.1|tpos:705372-705601	OTHER	0.001690	0.998310	
antigen_30|Q02E05|Probable|CP116724.1|tpos:2254846-2255023	OTHER	0.001287	0.998713	
antigen_26|Q59650|UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--2,6-diaminopimelate|CP116724.1|tpos:718904-719275	OTHER	0.001689	0.998311	
antigen_129|A6VDX3|Probable|CP116724.1|tpos:1017253-1017443	OTHER	0.001681	0.998319	
antigen_157|Q9I4N4|Sensor|CP116724.1|tpos:2255849-2256184	OTHER	0.001420	0.998580	
antigen_108|A6UZG6|Iron-sulfur|CP116724.1|tpos:451376-451477	OTHER	0.000808	0.999192	
antigen_130|Q02PI7|Probable|CP116724.1|tpos:753896-754197	OTHER	0.001519	0.998481	
antigen_88|Q9I5Q9|N-acetyl-gamma-glutamyl-phosphate|CP116724.1|tpos:254541-254884	OTHER	0.005710	0.994290	
antigen_152|Q9HXY9|Ribonuclease|CP116724.1|tpos:532873-533073	OTHER	0.001712	0.998288	
antigen_63|P72131|HTH-type|CP116724.1|tpos:1492497-1492793	OTHER	0.000790	0.999210	
antigen_64|P23181|Gentamicin|CP116724.1|tpos:1138604-1138671	OTHER	0.003495	0.996505	
antigen_90|Q9I1W8|Catalase|CP116724.1|tpos:269797-270296	OTHER	0.001137	0.998863	
antigen_162|Q9I476|4-hydroxyproline|CP116724.1|tpos:1552073-1552386	OTHER	0.001096	0.998904	
antigen_76|Q02PZ9|Glucokinase|CP116724.1|tpos:687898-688228	OTHER	0.002170	0.997830	
antigen_140|Q00513|Type|CP116724.1|tpos:1873796-1874192	OTHER	0.001247	0.998753	
antigen_194|Q9HUE8|K(+)/H(+)|CP116724.1|tpos:2115408-2115987	OTHER	0.022371	0.977629	
