# SignalP-5.0	Organism: euk	Timestamp: 20251014205716
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_125|P0C003|Dihydropteroate|XII50889.1|tpos:24-264	OTHER	0.001128	0.998872	
antigen_99|Q9I7B1|TPR|XII51715.1|tpos:1-105	OTHER	0.001850	0.998150	
antigen_101|A6VA71|Alanine--tRNA|XII50185.1|tpos:1-874	OTHER	0.001449	0.998551	
antigen_152|Q9HXY9|Ribonuclease|XII52998.1|tpos:1-201	OTHER	0.001712	0.998288	
antigen_154|Q02IB2|UPF0761|XII50137.1|tpos:1-411	OTHER	0.001629	0.998371	
antigen_140|Q00513|Type|XII53531.1|tpos:1-405	OTHER	0.000436	0.999564	
antigen_141|Q9I5Y4|Phosphoglycerate|XII52247.1|tpos:1-387	OTHER	0.001295	0.998705	
antigen_151|Q9HU66|tRNA|XII51253.1|tpos:1-484	OTHER	0.000144	0.999856	
antigen_104|P10932|Aliphatic|XII53277.1|tpos:1-196	OTHER	0.001282	0.998718	
antigen_153|Q01602|Transcription|XII54411.1|tpos:1-402	OTHER	0.026641	0.973359	
antigen_122|Q9RMT3|Protein|XII51896.1|tpos:1-270	OTHER	0.001671	0.998329	
antigen_4|Q51371|Mannuronan|XII53093.1|tpos:1-543	SP(Sec/SPI)	0.899182	0.100818	CS pos: 35-36. AWA-AQ. Pr: 0.8164
antigen_146|Q51429|Beta-lactamase|XII51647.1|tpos:14-262	OTHER	0.001857	0.998143	
antigen_148|A6VE54|Tyrosine|XII51420.1|tpos:1-303	OTHER	0.001145	0.998855	
antigen_2|B7V0F9|Large-conductance|XII50753.1|tpos:1-137	OTHER	0.003595	0.996405	
antigen_38|A6V9R6|Nucleoid-associated|XII52786.1|tpos:1-333	OTHER	0.001275	0.998725	
antigen_39|Q9HUY1|Dihydrolipoyl|XII50968.1|tpos:1-467	OTHER	0.002248	0.997752	
antigen_40|Q9I4L6|Outer-membrane|XII49974.1|tpos:1-168	SP(Sec/SPI)	0.982476	0.017524	CS pos: 26-27. AGC-QT. Pr: 0.5025
antigen_41|P0DV41|Pycsar|XII50843.1|tpos:121-252	OTHER	0.114847	0.885153	
antigen_42|B7V612|S-adenosylmethionine|XII52349.1|tpos:1-264	OTHER	0.002334	0.997666	
antigen_71|B7V667|Small|XII52405.1|tpos:1-206	OTHER	0.000403	0.999597	
antigen_72|A6V3A2|Na(+)-translocating|XII53637.1|tpos:1-407	OTHER	0.032825	0.967175	
antigen_178|B7V9S6|Putative|XII54450.1|tpos:1-377	OTHER	0.001004	0.998996	
antigen_84|Q9I2P8|Fe/S|XII49259.1|tpos:1-194	OTHER	0.003062	0.996938	
antigen_86|Q9HUK1|DNA|XII51100.1|tpos:1-754	OTHER	0.000422	0.999578	
antigen_14|Q02K95|3-hydroxydecanoyl-[acyl-carrier-protein]|XII49492.1|tpos:1-171	OTHER	0.002146	0.997854	
antigen_17|Q9HT07|tRNA|XII51699.1|tpos:1-455	OTHER	0.004411	0.995589	
antigen_18|Q01269|Cyclohexadienyl|XII53163.1|tpos:1-268	SP(Sec/SPI)	0.986716	0.013284	CS pos: 25-26. LQA-QE. Pr: 0.7227
antigen_31|A6V3U3|Transaldolase|XII53834.1|tpos:1-307	OTHER	0.000572	0.999428	
