# SignalP-5.0	Organism: euk	Timestamp: 20251014205716
# ID	Prediction	SP(Sec/SPI)	OTHER	CS Position
antigen_106|Q9HT18|ATP|WP_003097134.1|tpos:1-514	OTHER	0.000559	0.999441	
antigen_197|Q01709|Regulatory|WP_235195790.1|tpos:618-712	SP(Sec/SPI)	0.769252	0.230748	CS pos: 17-18. AKA-RL. Pr: 0.6862
antigen_198|Q02FU1|Aspartate|WP_003095150.1|tpos:1-126	OTHER	0.002537	0.997463	
antigen_150|A0A0H2ZJC1|Transcriptional|WP_023090967.1|tpos:1-105	OTHER	0.000335	0.999665	
antigen_151|Q9HU66|tRNA|WP_003096011.1|tpos:1-484	OTHER	0.000144	0.999856	
antigen_152|Q9HXY9|Ribonuclease|WP_003098580.1|tpos:1-201	OTHER	0.001712	0.998288	
antigen_166|B7UXW8|Probable|WP_019372066.1|tpos:1-248	OTHER	0.000634	0.999366	
antigen_167|Q9I778|Probable|WP_003111523.1|tpos:1-182	OTHER	0.000750	0.999250	
antigen_168|A6V7A7|Acireductone|WP_003087656.1|tpos:1-181	OTHER	0.000464	0.999536	
antigen_119|A6V2H6|Cell|WP_003091581.1|tpos:1-84	OTHER	0.000523	0.999477	
antigen_6|B7UV38|Methylthioribulose-1-phosphate|WP_003087655.1|tpos:1-205	OTHER	0.000455	0.999545	
antigen_20|P20577|Indole-3-glycerol|WP_003142812.1|tpos:1-278	OTHER	0.000916	0.999084	
antigen_21|Q9I3M9|Cytochrome|WP_003083145.1|tpos:1-407	OTHER	0.275246	0.724754	
antigen_22|Q02FF5|Urease|WP_003112316.1|tpos:1-280	OTHER	0.003081	0.996919	
antigen_12|Q02QU2|UPF0502|WP_016852589.1|tpos:1-221	OTHER	0.000941	0.999059	
antigen_46|B7V613|3-demethoxyubiquinol|WP_003085224.1|tpos:1-215	OTHER	0.001363	0.998637	
antigen_83|P0DTF4|CD-NTase-associated|WP_003095200.1|tpos:160-333	OTHER	0.000288	0.999712	
antigen_84|Q9I2P8|Fe/S|WP_003088034.1|tpos:1-194	OTHER	0.003062	0.996938	
antigen_85|Q02RC6|Uridylate|WP_003092391.1|tpos:1-245	OTHER	0.001114	0.998886	
antigen_56|B7V2R6|Dihydroxy-acid|WP_003084436.1|tpos:1-612	OTHER	0.001034	0.998966	
antigen_23|Q9RPT0|Putative|WP_003113115.1|tpos:1-231	OTHER	0.000562	0.999438	
antigen_24|Q9HWC8|Large|WP_003093747.1|tpos:1-122	OTHER	0.001514	0.998486	
antigen_25|Q02JC0|Nicotinate-nucleotide--dimethylbenzimidazole|WP_126868418.1|tpos:1-351	OTHER	0.001203	0.998797	
antigen_3|B7VBM8|Probable|WP_034047535.1|tpos:1-137	OTHER	0.239986	0.760014	
antigen_5|Q02NW3|NADPH-dependent|WP_003098780.1|tpos:1-276	OTHER	0.002307	0.997693	
antigen_169|Q9HWF5|Protein|WP_003093694.1|tpos:1-442	OTHER	0.115871	0.884129	
antigen_170|Q02FC7|Urease|WP_003095526.1|tpos:1-167	OTHER	0.002254	0.997746	
antigen_189|Q9HTB6|GDP-6-deoxy-D-mannose|WP_003114107.1|tpos:1-304	OTHER	0.040625	0.959375	
antigen_190|Q51434|Protein|WP_003083075.1|tpos:36-262	OTHER	0.001477	0.998523	
antigen_191|Q9HY62|Probable|WP_003112878.1|tpos:1-295	OTHER	0.001237	0.998763	
antigen_139|P29370|Uncharacterized|WP_003113465.1|tpos:1-287	OTHER	0.499138	0.500862	
antigen_140|Q00513|Type|WP_003091376.1|tpos:1-405	OTHER	0.000436	0.999564	
antigen_141|Q9I5Y4|Phosphoglycerate|WP_003084960.1|tpos:1-387	OTHER	0.001295	0.998705	
antigen_163|Q9HUW9|Uncharacterized|WP_003095369.1|tpos:10-178	OTHER	0.001151	0.998849	
antigen_104|P10932|Aliphatic|WP_003098722.1|tpos:1-196	OTHER	0.001221	0.998779	
antigen_91|B7V3C7|Uroporphyrinogen|WP_003103698.1|tpos:1-355	OTHER	0.000791	0.999209	
antigen_92|Q9HZP7|Electron|WP_003091099.1|tpos:1-309	OTHER	0.003869	0.996131	
antigen_67|A6VBV3|GTPase|WP_003094758.1|tpos:1-406	OTHER	0.001515	0.998485	
antigen_68|B7V790|ATP|WP_003097128.1|tpos:1-141	OTHER	0.002801	0.997199	
antigen_188|A6VAK6|Ribonuclease|WP_003085565.1|tpos:1-229	OTHER	0.000931	0.999069	
antigen_131|O69077|Aspartokinase|WP_003085971.1|tpos:1-412	OTHER	0.000901	0.999099	
antigen_132|P72171|Ornithine|WP_003114220.1|tpos:1-339	OTHER	0.010738	0.989262	
antigen_133|Q9HV68|Aspartate|WP_003095150.1|tpos:1-126	OTHER	0.002537	0.997463	
antigen_135|Q9I589|Chitin-binding|WP_003114231.1|tpos:1-389	SP(Sec/SPI)	0.999186	0.000814	CS pos: 25-26. AHA-HG. Pr: 0.8497
antigen_184|Q02KC0|Potassium-transporting|WP_003449959.1|tpos:1-183	SP(Sec/SPI)	0.723852	0.276148	CS pos: 22-23. GVA-YP. Pr: 0.4165
antigen_185|Q02RB8|UDP-3-O-acylglucosamine|WP_003098585.1|tpos:1-353	OTHER	0.022830	0.977170	
antigen_186|Q9I0I6|Methyl-accepting|WP_003143814.1|tpos:1-561	OTHER	0.095032	0.904968	
antigen_73|Q9I4F8|Two-component|WP_003082438.1|tpos:1-448	OTHER	0.255429	0.744571	
antigen_74|Q02EV4|Ubiquinone/menaquinone|WP_003103462.1|tpos:1-256	OTHER	0.001328	0.998672	
antigen_173|Q51385|Dual-specificity|WP_003092809.1|tpos:1-379	OTHER	0.000710	0.999290	
antigen_11|B7VAR4|NADH-quinone|WP_003090455.1|tpos:1-225	OTHER	0.002903	0.997097	
antigen_96|Q9I3N6|Heme|WP_003083130.1|tpos:1-223	OTHER	0.003030	0.996970	
antigen_97|B7V792|ATP|WP_003097132.1|tpos:1-286	OTHER	0.000284	0.999716	
antigen_98|Q9I0X4|Muconolactone|WP_003089864.1|tpos:1-96	OTHER	0.001032	0.998968	
antigen_99|Q9I7B1|TPR|WP_003120685.1|tpos:1-105	OTHER	0.001850	0.998150	
antigen_100|Q02R10|UPF0246|WP_031633816.1|tpos:1-259	OTHER	0.001545	0.998455	
antigen_195|Q02SE5|Glutamate-1-semialdehyde|WP_003093150.1|tpos:1-427	OTHER	0.000471	0.999529	
antigen_196|Q02MM1|CRISPR-associated|WP_003143949.1|tpos:1-342	OTHER	0.005090	0.994910	
antigen_194|Q9HUE8|K(+)/H(+)|WP_003114562.1|tpos:1-580	OTHER	0.024897	0.975103	
antigen_105|Q9HY69|Mannuronan|WP_003092101.1|tpos:1-389	OTHER	0.001364	0.998636	
antigen_0|P28809|MmsAB|WP_003122160.1|tpos:1-307	OTHER	0.000380	0.999620	
antigen_89|Q9HV35|S-adenosylmethionine|WP_003095236.1|tpos:1-160	OTHER	0.000649	0.999351	
antigen_90|Q9I1W8|Catalase|WP_004343460.1|tpos:1-709	OTHER	0.000448	0.999552	
antigen_1|O52760|DNA-directed|WP_003093675.1|tpos:1-333	OTHER	0.000672	0.999328	
antigen_15|Q9I6B3|tRNA|WP_003118800.1|tpos:1-223	OTHER	0.003098	0.996902	
antigen_120|Q9HXI4|Nus|WP_003092845.1|tpos:1-271	OTHER	0.002598	0.997402	
antigen_121|B7VBA7|Putative|WP_003144731.1|tpos:1-162	OTHER	0.001580	0.998420	
antigen_122|Q9RMT3|Protein|WP_003117234.1|tpos:1-270	OTHER	0.001671	0.998329	
