antigen79|Q2FK09|CP000253.1|mhci|seq1	antigen79|Q2FK09|CP000253.1|mhci|seq1
antigen79|Q2FK09|CP000253.1|mhci|seq33	antigen79|Q2FK09|CP000253.1|mhci|seq33
antigen79|Q2FK09|CP000253.1|mhci|seq65	antigen79|Q2FK09|CP000253.1|mhci|seq65
antigen79|Q2FK09|CP000253.1|mhci|seq97	antigen79|Q2FK09|CP000253.1|mhci|seq97
antigen79|Q2FK09|CP000253.1|mhci|seq129	antigen79|Q2FK09|CP000253.1|mhci|seq129
antigen79|Q2FK09|CP000253.1|mhci|seq161	antigen79|Q2FK09|CP000253.1|mhci|seq161
antigen79|Q2FK09|CP000253.1|mhci|seq193	antigen79|Q2FK09|CP000253.1|mhci|seq193
antigen79|Q2FK09|CP000253.1|mhci|seq353	antigen79|Q2FK09|CP000253.1|mhci|seq353
antigen79|Q2FK09|CP000253.1|mhci|seq353	antigen79|Q2FK09|CP000253.1|mhci|seq354
antigen79|Q2FK09|CP000253.1|mhci|seq385	antigen79|Q2FK09|CP000253.1|mhci|seq385
antigen79|Q2FK09|CP000253.1|mhci|seq385	antigen79|Q2FK09|CP000253.1|mhci|seq386
antigen79|Q2FK09|CP000253.1|mhci|seq34	antigen79|Q2FK09|CP000253.1|mhci|seq34
antigen79|Q2FK09|CP000253.1|mhci|seq66	antigen79|Q2FK09|CP000253.1|mhci|seq66
antigen79|Q2FK09|CP000253.1|mhci|seq98	antigen79|Q2FK09|CP000253.1|mhci|seq98
antigen79|Q2FK09|CP000253.1|mhci|seq130	antigen79|Q2FK09|CP000253.1|mhci|seq130
antigen79|Q2FK09|CP000253.1|mhci|seq162	antigen79|Q2FK09|CP000253.1|mhci|seq162
antigen79|Q2FK09|CP000253.1|mhci|seq194	antigen79|Q2FK09|CP000253.1|mhci|seq194
antigen79|Q2FK09|CP000253.1|mhci|seq226	antigen79|Q2FK09|CP000253.1|mhci|seq226
antigen79|Q2FK09|CP000253.1|mhci|seq258	antigen79|Q2FK09|CP000253.1|mhci|seq258
antigen79|Q2FK09|CP000253.1|mhci|seq290	antigen79|Q2FK09|CP000253.1|mhci|seq290
antigen79|Q2FK09|CP000253.1|mhci|seq322	antigen79|Q2FK09|CP000253.1|mhci|seq322
antigen79|Q2FK09|CP000253.1|mhci|seq35	antigen79|Q2FK09|CP000253.1|mhci|seq35
antigen79|Q2FK09|CP000253.1|mhci|seq35	antigen79|Q2FK09|CP000253.1|mhci|seq36
antigen79|Q2FK09|CP000253.1|mhci|seq67	antigen79|Q2FK09|CP000253.1|mhci|seq67
antigen79|Q2FK09|CP000253.1|mhci|seq67	antigen79|Q2FK09|CP000253.1|mhci|seq68
antigen79|Q2FK09|CP000253.1|mhci|seq99	antigen79|Q2FK09|CP000253.1|mhci|seq99
antigen79|Q2FK09|CP000253.1|mhci|seq99	antigen79|Q2FK09|CP000253.1|mhci|seq100
antigen79|Q2FK09|CP000253.1|mhci|seq131	antigen79|Q2FK09|CP000253.1|mhci|seq131
antigen79|Q2FK09|CP000253.1|mhci|seq131	antigen79|Q2FK09|CP000253.1|mhci|seq132
